PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,FDU-Florham,K,FDUFBTRA,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Otis Harold III,,,,,,,James Menor,11,31.0,C. Korchma,45.0,20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,FDU-Florham,O,USMMA,1,,1.0,1.0,0.0,10.0,-31.0,Gold Zone,Run,Rush,-3.0,Jeremiah Wang,,,,,,,,,,M. Dougherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,FDU-Florham,O,USMMA,1,,1.0,2.0,2.0,13.0,-28.0,Gold Zone,Run,Rush,3.0,Matthew Savard,,,,,,,,,,A. Cuzzocrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,FDU-Florham,O,USMMA,1,,1.0,3.0,3.0,10.0,-31.0,Gold Zone,Run,Rush,2.0,Matthew Savard,,,,,,,,,,Kenny Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,FDU-Florham,K,USMMA,1,,,,4.0,8.0,-33.0,Gold Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,George Ethan,33.0,34.0,Fair Catch,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,FDU-Florham,D,FDUFBTRA,1,,1.0,1.0,0.0,10.0,-34.0,Gold Zone,Pass,Complete,11.0,,,TJ Brown,,,Complete,Anthony Bilotta,,,,Thomas Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
7,FDU-Florham,D,FDUFBTRA,1,,1.0,2.0,1.0,10.0,-45.0,Go Zone,Pass,Complete,4.0,,,TJ Brown,,,Complete,E. Castorina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,holding,FDUFBTRA,,,,,10.0
8,FDU-Florham,D,FDUFBTRA,1,,1.0,3.0,1.0,16.0,-39.0,Gold Zone,Pass,Complete,6.0,,,TJ Brown,,,Complete,Connor Perez,,,,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
9,FDU-Florham,D,FDUFBTRA,1,,1.0,4.0,2.0,10.0,-45.0,Go Zone,Pass,Complete,6.0,,,TJ Brown,,,Complete,Connor Perez,,,,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
10,FDU-Florham,D,FDUFBTRA,1,,1.0,5.0,3.0,4.0,49.0,Go Zone,Pass,Incomplete,0.0,,,TJ Brown,,,Incomplete,E. Castorina,,,,Thomas Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:00,1680,0,0,0,3,3,3,,,,,,,
11,FDU-Florham,K,FDUFBTRA,1,,,,4.0,4.0,49.0,Go Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryon Thomas,26.0,23.0,Fair Catch,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
