PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Buffalo St.,K,BUFFST,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Franele Johnson,,,,,,,Rashad Tucker,38,-42.0,Nick Sciandra,45.0,20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Buffalo St.,O,CORTLAND,1,,1.0,1.0,0.0,10.0,42.0,Go Zone,Run,Rush,11.0,J. Alfanostjohn,right,,,,,,,,,And Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
3,Buffalo St.,O,CORTLAND,1,,1.0,2.0,1.0,10.0,31.0,Take A Shot,Run,Rush,2.0,J. Alfanostjohn,middle,,,,,,,,,Kenneth Mosley,And Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
4,Buffalo St.,O,CORTLAND,1,,1.0,3.0,2.0,8.0,29.0,Take A Shot,Pass,Complete,5.0,,,Boyes RE,,,Complete,CJ Messina,,,,Cody Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
5,Buffalo St.,O,CORTLAND,1,,1.0,4.0,3.0,3.0,24.0,Take A Shot,Pass,Complete,5.0,,,Boyes LE,,,Complete,CJ Messina,,,,Darren Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
6,Buffalo St.,O,CORTLAND,1,,1.0,5.0,1.0,10.0,19.0,Red Zone High,Run,Rush,17.0,J. Alfanostjohn,middle,,,,,,,,,And Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
7,Buffalo St.,O,CORTLAND,1,,1.0,6.0,1.0,2.0,2.0,Red Zone Low,Run,Rush,2.0,J. Alfanostjohn,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:50,1790,0,0,0,3,3,3,,,,,,,
8,Buffalo St.,K,CORTLAND,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Baloga,,,Good,,,,,,,,,12:18,1638,6,0,6,3,3,3,,,,,,,
9,Buffalo St.,K,CORTLAND,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Ryan Costello,,,,,,,Caden Wheeler,17,22.0,Patrick Luby,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,12:18,1638,7,0,7,3,3,3,,,,,,,
10,Buffalo St.,D,BUFFST,1,,1.0,1.0,0.0,10.0,-22.0,Coming Out,Pass,Incomplete,0.0,,,,,,Incomplete,Tariq Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,7,3,3,3,,,,,,,
