PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wooster,K,WAB,1,,,,,,,,KO,Return,,,,,,,,,,,,Trizton Carson,Brock Robertson,,,,,,Brazos Gadler,17,25.0,Brigham Anderson,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wooster,D,WOO,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,18.0,Andrew Yanssens,middle,,,,,,,,,Samuel Ringer,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Wooster,D,WOO,1,,1.0,2.0,1.0,10.0,-43.0,Gold Zone,Pass,Complete,5.0,,,Mateo Renteria,short,middle,Complete,Troy Baughman,,,,William Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Wooster,D,WOO,1,,1.0,3.0,2.0,5.0,-48.0,Go Zone,Pass,Complete,6.0,,,Mateo Renteria,short,right,Complete,Andrew Yanssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Wooster,D,WOO,1,,1.0,4.0,1.0,10.0,46.0,Go Zone,Run,Rush,0.0,Andrew Yanssens,left,,,,,,,,,Will Olive,Steven Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
6,Wooster,D,WOO,1,,1.0,5.0,2.0,10.0,46.0,Go Zone,Run,Rush,4.0,Andrew Yanssens,middle,,,,,,,,,Clay McPeek,Steven Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
7,Wooster,D,WOO,1,,1.0,6.0,3.0,6.0,42.0,Go Zone,Run,Rush,-7.0,Mateo Renteria,middle,,,,,,,,,Gavin Ruppert,,True,Mateo Renteria,,WOO,Mateo Renteria,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:53,1793,0,0,0,3,3,3,,,,,,,
8,Wooster,,WOO,1,,,,4.0,13.0,49.0,Go Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wabash,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
9,Wooster,K,WOO,1,,,,4.0,13.0,49.0,Go Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matt Pardi,48.0,1.0,,,,,,,,,,,,,,,11:49,1609,0,0,0,2,3,2,,,,,,,
10,Wooster,O,WAB,1,,1.0,1.0,0.0,10.0,-1.0,Backed Up,Pass,Complete,19.0,,,Liam Thompson,deep,left,Complete,Cooper Sullivan,,,,Langston Williams,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:40,1600,0,0,0,2,2,3,,,,,,,
