PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Adrian,K,TRINE,1,,,,,,,,KO,Return,,,,,,,,,,,,Jaylin Ray,,,,,,,Dominic Wood,18,27.0,Ryan Hibbets,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Adrian,D,ADRIAN,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,-1.0,Jimmie Clark,,,,,,,,,,Jaylen Matthews,Isaac Zager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Adrian,D,ADRIAN,1,,1.0,2.0,2.0,11.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Jack Wurzer,,,Incomplete,Preston Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Adrian,D,ADRIAN,1,,1.0,3.0,3.0,11.0,-26.0,Gold Zone,Pass,Complete,35.0,,,Jack Wurzer,,,Complete,Preston Smith,,,,Marcques Taglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Adrian,D,ADRIAN,1,,1.0,4.0,1.0,10.0,39.0,Go Zone,Run,Rush,-3.0,Jimmie Clark,,,,,,,,,,Trevor Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Adrian,D,ADRIAN,1,,1.0,5.0,2.0,13.0,42.0,Go Zone,Pass,Incomplete,0.0,,,Jack Wurzer,,,Incomplete,Preston Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Adrian,D,ADRIAN,1,,1.0,6.0,3.0,13.0,42.0,Go Zone,Run,Rush,10.0,Jack Wurzer,,,,,,,,,,Jaylen Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,15:00,1800,0,0,0,3,3,3,offside,TRINE,Joseph Turnau,,,,5.0
8,Adrian,,ADRIAN,1,,,,3.0,8.0,37.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,unsportmanlike conduct,TRINE,Angel Sanchez,,,,15.0
9,Adrian,D,ADRIAN,1,,1.0,7.0,1.0,10.0,22.0,Take A Shot,Run,Rush,5.0,Steven Moses,,,,,,,,,,Marcques Taglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Adrian,D,ADRIAN,1,,1.0,8.0,2.0,5.0,17.0,Red Zone High,Run,Rush,12.0,Steven Moses,,,,,,,,,,Tony Nikodemski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
