PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Manchester,K,TRINE,1,,,,,,,,KO,Return,,,,,,,,,,,,Isaac Zager,,,,,,,A. Brookins,5,24.0,Ryan Hibbets,46.0,19.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Manchester,D,MANCHEST,1,,1.0,1.0,0.0,10.0,-24.0,Coming Out,Pass,Complete,1.0,,,Dylan Paul,,,Complete,Desmond Rodgers,,,,Colin Goebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
3,Manchester,D,MANCHEST,1,,1.0,2.0,2.0,11.0,-23.0,Coming Out,Pass,Complete,3.0,,,Dylan Paul,,,Complete,Darren Lathrop,,,,Colt Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
4,Manchester,D,MANCHEST,1,,1.0,3.0,3.0,8.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Dylan Paul,,,Incomplete,A. Brookins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:57,1797,0,0,0,3,3,3,,,,,,,
5,Manchester,K,MANCHEST,1,,,,4.0,8.0,-26.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,,,,,,,,Kyran Pearson,24,,,,,,,Cameron Parker,48.0,26.0,Return,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
6,Manchester,O,TRINE,1,,1.0,1.0,0.0,10.0,-50.0,Go Zone,Run,Rush,16.0,Alex Price,,,,,,,,,,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,0,0,3,3,3,,,,,,,
7,Manchester,O,TRINE,1,,1.0,2.0,1.0,10.0,34.0,Take A Shot,Run,Rush,2.0,Xaine Kirby,,,,,,,,,,Devontay Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,0,0,3,3,3,,,,,,,
8,Manchester,O,TRINE,1,,1.0,3.0,2.0,8.0,32.0,Take A Shot,Pass,Complete,28.0,,,Alex Price,,,Complete,Brandon Kline,,,,Timothy Bozeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,0,0,3,3,3,,,,,,,
9,Manchester,O,TRINE,1,,1.0,4.0,1.0,4.0,4.0,Red Zone Low,Run,Rush,1.0,Xaine Kirby,,,,,,,,,,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,0,0,3,3,3,,,,,,,
10,Manchester,O,TRINE,1,,1.0,5.0,2.0,3.0,3.0,Red Zone Low,Run,Rush,0.0,Alex Price,,,,,,,,,,Devontay Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,0,0,3,3,3,,,,,,,
