PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Carleton,K,CAR,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Luis Miranda,,,,,,,Malek Folston,9,17.0,Trent Ramirez,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Carleton,O,CRO,1,,1.0,1.0,0.0,10.0,-17.0,Coming Out,Run,Rush,3.0,Elijah Odom,right,,,,,,,,,Michael Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Carleton,O,CRO,1,,1.0,2.0,2.0,7.0,-20.0,Coming Out,Run,Rush,4.0,Elijah Odom,right,,,,,,,,,Skyler Kessenich,Doug Pham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Carleton,O,CRO,1,,1.0,3.0,3.0,3.0,-24.0,Coming Out,Pass,Incomplete,0.0,,,Elijah Odom,short,middle,Incomplete,Robert Mirable,Blake Neithart,,Skyler Kessenich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Carleton,K,CRO,1,,,,4.0,3.0,-24.0,Coming Out,Punt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Odom,17.0,-41.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Carleton,D,CAR,1,,1.0,1.0,0.0,10.0,41.0,Go Zone,Run,Rush,6.0,Aiden Chang,middle,,,,,,,,,Malek Folston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:50,1730,0,0,0,3,3,3,,,,,,,
7,Carleton,D,CAR,1,,1.0,2.0,2.0,4.0,35.0,Take A Shot,Pass,Complete,5.0,,,Jonathan Singleton,short,left,Complete,Ntense Obono,,,,Malek Folston,Isaac Dozier,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:50,1730,0,0,0,3,3,3,,,,,,,
8,Carleton,D,CAR,1,,1.0,3.0,1.0,10.0,30.0,Take A Shot,Run,Rush,1.0,Aiden Chang,middle,,,,,,,,,Demetre Forshee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:50,1730,0,0,0,3,3,3,,,,,,,
9,Carleton,D,CAR,1,,1.0,4.0,2.0,9.0,29.0,Take A Shot,Run,Rush,2.0,Aiden Chang,middle,,,,,,,,,Gabe Banks,Demetre Forshee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:50,1730,0,0,0,3,3,3,,,,,,,
10,Carleton,D,CAR,1,,1.0,5.0,3.0,7.0,27.0,Take A Shot,Pass,Complete,1.0,,,Jonathan Singleton,short,right,Complete,Ntense Obono,,,,Rudy Criner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:50,1730,0,0,0,3,3,3,,,,,,,
