PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Kalamazoo,K,KENF,1,,,,,,,,KO,Return,,,,,,,,,,,,Douglas Forbes,,,,,,,Hunter Kiesling,14,33.0,Rocco Danese,46.0,19.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Kalamazoo,D,KZOO,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,6.0,Sheldon Riley,,,,,,,,,,Daniel Guzevich,Nathan Junk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Kalamazoo,D,KZOO,1,,1.0,2.0,2.0,4.0,-39.0,Gold Zone,Run,Rush,3.0,Sheldon Riley,,,,,,,,,,Mychael Leno,Cole Garrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Kalamazoo,D,KZOO,1,,1.0,3.0,3.0,1.0,-42.0,Gold Zone,Run,Rush,2.0,Sheldon Riley,,,,,,,,,,Jason Kessler,Isaiah Mann,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Kalamazoo,D,KZOO,1,,1.0,4.0,1.0,10.0,-44.0,Gold Zone,Run,Rush,-3.0,Josh Nichols,,,,,,,,,,Isaiah Mann,Jack Baulig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Kalamazoo,D,KZOO,1,,1.0,5.0,2.0,13.0,-41.0,Gold Zone,Pass,Complete,21.0,,,Josh Nichols,,,Complete,Nate Clark,,,,Nathan Junk,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Kalamazoo,D,KZOO,1,,1.0,6.0,1.0,10.0,38.0,Go Zone,Pass,Complete,5.0,,,Josh Nichols,,,Complete,Conner Bell,,,,M. Bongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Kalamazoo,D,KZOO,1,,1.0,7.0,2.0,5.0,33.0,Take A Shot,Pass,Incomplete,0.0,,,Josh Nichols,,,Incomplete,Devin Yankee,,,,Daniel Guzevich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Kalamazoo,D,KZOO,1,,1.0,8.0,3.0,5.0,33.0,Take A Shot,Pass,Complete,9.0,,,Josh Nichols,,,Complete,Jonah Spates,,,,Nathan Junk,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Kalamazoo,D,KZOO,1,,1.0,9.0,1.0,10.0,24.0,Take A Shot,Run,Rush,2.0,Sheldon Riley,,,,,,,,,,Jason Kessler,Daniel Guzevich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
