PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Alvernia,K,ALV,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Neeko Scurlock,,,,,,,Nick Schnaars,35,-49.0,Brett Conrad,49.0,16.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Alvernia,O,URS,1,,1.0,1.0,0.0,10.0,49.0,Go Zone,Pass,Complete,7.0,,,Jack Psenicska,short,middle,Complete,Kevin DePrince,,,,Tajon Whiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
3,Alvernia,O,URS,1,,1.0,2.0,2.0,3.0,42.0,Go Zone,Pass,Complete,23.0,,,Jack Psenicska,deep,left,Complete,Octavious Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
4,Alvernia,O,URS,1,,1.0,3.0,1.0,10.0,19.0,Red Zone High,Run,Rush,7.0,Tony Holden,right,,,,,,,,,Jyleen Neals,Elijah Carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
5,Alvernia,O,URS,1,,1.0,4.0,2.0,3.0,12.0,Red Zone,Pass,Incomplete,0.0,,,Jack Psenicska,short,right,Incomplete,Octavious Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
6,Alvernia,O,URS,1,,1.0,5.0,3.0,3.0,12.0,Red Zone,Pass,Complete,3.0,,,Jack Psenicska,short,left,Complete,Billy Cook,,,,Jyleen Neals,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
7,Alvernia,O,URS,1,,1.0,6.0,1.0,9.0,9.0,Red Zone,Run,Rush,2.0,Tony Holden,left,,,,,,,,,Jeromy Sayles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
8,Alvernia,O,URS,1,,1.0,7.0,2.0,7.0,7.0,Red Zone,Pass,Complete,7.0,,,Jack Psenicska,short,right,Complete,Nick Schnaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:52,1792,0,0,0,3,3,3,,,,,,,
9,Alvernia,K,URS,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Alan H: Partuzo,,,,,,,,,,,,,,,,,,,,Dakota Wherrity,,,Good,,,,,,,,,11:57,1617,6,0,6,3,3,3,,,,,,,
10,Alvernia,K,URS,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Connor Carter,Evan Hannings,,,,,,Kyle Stanton,19,21.0,Dakota Wherrity,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,11:57,1617,7,0,7,3,3,3,,,,,,,
11,Alvernia,D,ALV,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,-1.0,EJ Lee,left,,,,,,,,,Sean Spinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,7,7,3,3,3,,,,,,,
12,Alvernia,D,ALV,1,,1.0,2.0,2.0,11.0,-20.0,Coming Out,Pass,Complete,6.0,,,Colin Payne,short,right,Complete,Neeko Scurlock,,,,Anthony Trazzera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,7,7,3,3,3,,,,,,,
13,Alvernia,D,ALV,1,,1.0,3.0,3.0,5.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Colin Payne,short,left,Incomplete,Joseph Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:52,1612,0,7,7,3,3,3,,,,,,,
14,Alvernia,K,ALV,1,,,,4.0,5.0,-26.0,Gold Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunter Bojanic,30.0,44.0,Fair Catch,,,,,,,,,,,,,,11:52,1612,0,7,7,3,3,3,,,,,,,
15,Alvernia,O,URS,1,,2.0,1.0,0.0,10.0,-44.0,Gold Zone,Run,Rush,3.0,Tony Holden,middle,,,,,,,,,Jeromy Sayles,Delva Jean-Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:56,1556,7,0,7,3,3,3,,,,,,,
16,Alvernia,O,URS,1,,2.0,2.0,2.0,7.0,-47.0,Go Zone,Pass,Incomplete,0.0,,,Jack Psenicska,short,right,Incomplete,Dallas Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:56,1556,7,0,7,3,3,3,,,,,,,
17,Alvernia,O,URS,1,,2.0,3.0,3.0,7.0,-47.0,Go Zone,Pass,Incomplete,0.0,,,Jack Psenicska,short,middle,Incomplete,Kevin DePrince,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:56,1556,7,0,7,3,3,3,,,,,,,
18,Alvernia,K,URS,1,,,,4.0,7.0,-47.0,Go Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Billy Cook,42.0,11.0,Out of bounds,,,,,,,,,,,,,,10:56,1556,7,0,7,3,3,3,,,,,,,
19,Alvernia,D,ALV,1,,2.0,1.0,0.0,10.0,-11.0,Coming Out,Run,Rush,3.0,EJ Lee,right,,,,,,,,,Anthony Trazzera,Marc Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:09,1509,0,7,7,3,3,3,,,,,,,
20,Alvernia,D,ALV,1,,2.0,2.0,2.0,7.0,-14.0,Coming Out,Run,Rush,-3.0,EJ Lee,middle,,,,,,,,,Ethan Belville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:09,1509,0,7,7,3,3,3,,,,,,,
21,Alvernia,D,ALV,1,,2.0,3.0,3.0,10.0,-11.0,Coming Out,Pass,Incomplete,0.0,,,Colin Payne,short,middle,Incomplete,Kyle Stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:09,1509,0,7,7,3,3,3,,,,,,,
22,Alvernia,K,ALV,1,,,,4.0,10.0,-11.0,Coming Out,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunter Bojanic,51.0,38.0,Fair Catch,,,,,,,,,,True,,,,10:09,1509,0,7,7,3,3,3,Offside,URS,Anthony Trazzera,,,,5.0
