PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Alma,K,MANCHEST,1,,,,,,,,KO,Return,,,,,,,,,,,,Ridge Wilson,,,,,,,Devon Frenchko,13,22.0,Matthew Mason,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Alma,D,ALMA,1,,1.0,1.0,0.0,10.0,-22.0,Coming Out,Run,Rush,1.0,Eddie Williams,,,,,,,,,,Devontay Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Alma,D,ALMA,1,,1.0,2.0,2.0,9.0,-23.0,Coming Out,Pass,Complete,17.0,,,St. John,,,Complete,Cole Thomas,,,,Markell Jackson,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Alma,D,ALMA,1,,1.0,3.0,1.0,10.0,-40.0,Gold Zone,Pass,Complete,12.0,,,St. John,,,Complete,Nate Webb,,,,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Alma,D,ALMA,1,,1.0,4.0,1.0,10.0,48.0,Go Zone,Pass,Complete,15.0,,,St. John,,,Complete,Nate Webb,,,,Jamaal Hubbard,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Alma,D,ALMA,1,,1.0,5.0,1.0,10.0,33.0,Take A Shot,Run,Rush,33.0,Eddie Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Alma,K,ALMA,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua Hernande,,,Good,,,,,,,,,13:41,1721,6,0,-6,3,3,3,,,,,,,
8,Alma,K,ALMA,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,,,,,,,,,,,,,,,,,,,,,,,Kaleb Kindsvatt,65.0,0.0,,,,,,,,,,,,,,,,,,,,13:41,1721,7,0,-7,3,3,3,,,,,,,
9,Alma,O,MANCHEST,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Interception,0.0,,,Trevor O'Brien,,,Interception,,,Jack Kretzschma,,Cam Hall,,,,,,,Jack Kretzschma,2,37.0,,,,,,,,,,,,,,,,,,,,,,Interception,13:41,1721,0,7,-7,3,3,3,,,,,,,
10,Alma,D,ALMA,1,,2.0,1.0,0.0,10.0,-39.0,Gold Zone,Run,Rush,-1.0,Devon Frenchko,,,,,,,,,,Devontay Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
11,Alma,D,ALMA,1,,2.0,2.0,2.0,11.0,-38.0,Gold Zone,Run,Rush,1.0,Eddie Williams,,,,,,,,,,Sam Huffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
12,Alma,D,ALMA,1,,2.0,3.0,3.0,10.0,-39.0,Gold Zone,Pass,Complete,16.0,,,St. John,,,Complete,Cole Thomas,,,,Markell Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
13,Alma,D,ALMA,1,,2.0,4.0,1.0,10.0,45.0,Go Zone,Run,Rush,6.0,Eddie Williams,,,,,,,,,,Jamaal Hubbard,Marvin Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
14,Alma,D,ALMA,1,,2.0,5.0,2.0,4.0,39.0,Go Zone,Pass,Complete,14.0,,,St. John,,,Complete,the MANCHEST25,,,,Markell Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
15,Alma,D,ALMA,1,,2.0,6.0,1.0,10.0,25.0,Take A Shot,Run,Rush,9.0,Eddie Williams,,,,,,,,,,Steve Mendez,Josue Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,13:31,1711,7,0,-7,3,3,3,illegal formation,ALMA,,,,,5.0
16,Alma,D,ALMA,1,,2.0,7.0,1.0,15.0,30.0,Take A Shot,Pass,Complete,1.0,,,St. John,,,Complete,Ty Lotterman,,,,Yandel Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31,1711,7,0,-7,3,3,3,,,,,,,
17,Alma,D,ALMA,1,,2.0,8.0,2.0,14.0,29.0,Take A Shot,Run,Rush,29.0,Vernonell Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,13:31,1711,7,0,-7,3,3,3,,,,,,,
18,Alma,K,ALMA,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua Hernande,,,Good,,,,,,,,,11:09,1569,13,0,-13,3,3,3,,,,,,,
19,Alma,K,ALMA,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,,,,,,,,,,,,,,,,,,,,,,,Kaleb Kindsvatt,65.0,0.0,,,,,,,,,,,,,,,,,,,,11:09,1569,14,0,-14,3,3,3,,,,,,,
20,Alma,O,MANCHEST,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,11.0,David Smith,,,,,,,,,,Jack Kretzschma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,-14,3,3,3,,,,,,,
