PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Mayville State,K,NEBRASKA,1,,,,,,,,KO,Return,,,,,,,,,,,,Carter Terry,,,,,,,Mason Ollman,26,35.0,Zach Fendley,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Mayville State,D,MAYVILLE,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,27.0,Cole Dukart,,,,,,,,,,Nate Nowel,Caleb Kyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
3,Mayville State,D,MAYVILLE,1,,1.0,2.0,1.0,10.0,38.0,Go Zone,Pass,Complete,38.0,,,Tim Salmon,,,Complete,Joshua Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:52,1792,0,0,0,3,3,3,,,,,,,
4,Mayville State,K,MAYVILLE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braeden Lacombe,,,Good,,,,,,,,,14:06,1746,6,0,-6,3,3,3,,,,,,,
5,Mayville State,K,MAYVILLE,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Mason Ollman,Richard Shelton,,,,,,Victor Guzman,14,29.0,Braeden Lacombe,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,14:06,1746,7,0,-7,3,3,3,,,,,,,
6,Mayville State,O,NEBRASKA,1,,1.0,1.0,0.0,10.0,-29.0,Gold Zone,Pass,Complete,3.0,,,Carter Terry,,,Complete,Mat. Zarybnicky,,,,Jordan Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
7,Mayville State,O,NEBRASKA,1,,1.0,2.0,2.0,7.0,-32.0,Gold Zone,Pass,Incomplete,0.0,,,Carter Terry,,,Incomplete,Trace Leners,,,,Will Flemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
8,Mayville State,O,NEBRASKA,1,,1.0,3.0,3.0,7.0,-32.0,Gold Zone,Pass,Complete,7.0,,,Carter Terry,,,Complete,Trace Leners,,,,Will Flemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
9,Mayville State,O,NEBRASKA,1,,1.0,4.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,4.0,Josh Romain,,,,,,,,,,Trent Carlson,Stanley Lindsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
10,Mayville State,O,NEBRASKA,1,,1.0,5.0,2.0,6.0,-43.0,Gold Zone,Pass,Complete,7.0,,,Carter Terry,,,Complete,Josh Romain,,,,Ezekiel Knott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
11,Mayville State,O,NEBRASKA,1,,1.0,6.0,1.0,10.0,-50.0,Go Zone,Run,Rush,6.0,Josh Romain,,,,,,,,,,Demetrious Wint,Will Flemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
12,Mayville State,O,NEBRASKA,1,,1.0,7.0,2.0,4.0,44.0,Go Zone,Pass,Incomplete,0.0,,,Carter Terry,,,Incomplete,Mat. Zarybnicky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
13,Mayville State,O,NEBRASKA,1,,1.0,8.0,3.0,4.0,44.0,Go Zone,Pass,Incomplete,0.0,,,Carter Terry,,,Incomplete,Trace Leners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:57,1737,0,7,-7,3,3,3,,,,,,,
14,Mayville State,K,NEBRASKA,1,,,,4.0,4.0,44.0,Go Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin Neufeld,39.0,5.0,Fair Catch,,,,,,,,,,,,,,13:57,1737,0,7,-7,3,3,3,,,,,,,
15,Mayville State,D,MAYVILLE,1,,2.0,1.0,0.0,10.0,-5.0,Backed Up,Run,Rush,4.0,Mason Ollman,,,,,,,,,,Max Brinker,Karrell Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,7,0,-7,3,3,3,,,,,,,
16,Mayville State,D,MAYVILLE,1,,2.0,2.0,2.0,6.0,-9.0,Backed Up,Pass,Incomplete,0.0,,,Tim Salmon,,,Incomplete,Javeion Davison,,,,Jaheim Felder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,7,0,-7,3,3,3,,,,,,,
17,Mayville State,D,MAYVILLE,1,,2.0,3.0,3.0,6.0,-9.0,Backed Up,Pass,Complete,6.0,,,Tim Salmon,,,Complete,Joshua Portillo,,,,Max Brinker,Caleb Kyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,7,0,-7,3,3,3,,,,,,,
18,Mayville State,D,MAYVILLE,1,,2.0,4.0,1.0,10.0,-15.0,Coming Out,Run,Rush,2.0,Mason Ollman,,,,,,,,,,Trystin Myers,Caleb Kyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,7,0,-7,3,3,3,,,,,,,
19,Mayville State,,MAYVILLE,1,,,,2.0,8.0,-17.0,Coming Out,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebraska Wesleyan,,,,,,,10:19,1519,7,0,-7,3,3,3,,,,,,,
20,Mayville State,D,MAYVILLE,1,,2.0,5.0,2.0,8.0,-17.0,Coming Out,Pass,Incomplete,0.0,,,Tim Salmon,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:09,1389,7,0,-7,2,3,2,,,,,,,
21,Mayville State,D,MAYVILLE,1,,2.0,6.0,3.0,8.0,-17.0,Coming Out,Pass,Sack,-16.0,,,Tim Salmon,,,Sack,,,,,Nate Nowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:09,1389,7,0,-7,2,3,2,,,,,,,
