PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Concordia Chicago,K,CUC,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Speed,,,,,,,James Mautino,24,25.0,Ryan Auer,64.0,1.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Concordia Chicago,O,AUR,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,10.0,,,Josh Swanson,short,left,Complete,Cameron Moore,,,,Rashad Benson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Concordia Chicago,O,AUR,1,,1.0,2.0,1.0,10.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,middle,Incomplete,Michael Boland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Concordia Chicago,O,AUR,1,,1.0,3.0,2.0,10.0,-35.0,Gold Zone,Run,Rush,3.0,James Mautino,middle,,,,,,,,,Martin Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Concordia Chicago,O,AUR,1,,1.0,4.0,3.0,7.0,-38.0,Gold Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,left,Incomplete,Trey Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:53,1793,0,0,0,3,3,3,,,,,,,
6,Concordia Chicago,K,AUR,1,,,,4.0,7.0,-38.0,Gold Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Landa,37.0,25.0,Out of bounds,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
7,Concordia Chicago,D,CUC,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Interception,0.0,,,Finnian Allers,,,Interception,,,Ernesto Ramirez,,Finnian Allers,,,,,,,Ernesto Ramirez,23,-35.0,,,,,,,,,,,,,,,,,,,,,,Interception,13:33,1713,0,0,0,3,3,3,,,,,,,
8,Concordia Chicago,O,AUR,1,,2.0,1.0,0.0,10.0,12.0,Red Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,right,Incomplete,Trey Madsen,,,Martin Egbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
9,Concordia Chicago,,AUR,1,,,,2.0,10.0,12.0,Red Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aurora,,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
10,Concordia Chicago,O,AUR,1,,2.0,2.0,2.0,10.0,12.0,Red Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,left,Incomplete,Trey Madsen,Rashad Benson,,Travon Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:18,1698,0,0,0,2,2,3,,,,,,,
11,Concordia Chicago,O,AUR,1,,2.0,3.0,3.0,10.0,12.0,Red Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,left,Incomplete,Trey Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:18,1698,0,0,0,2,2,3,,,,,,,
12,Concordia Chicago,O,AUR,1,,2.0,4.0,4.0,10.0,12.0,Red Zone,Pass,Incomplete,0.0,,,Josh Swanson,short,right,Incomplete,Cameron Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,13:18,1698,0,0,0,2,2,3,,,,,,,
13,Concordia Chicago,D,CUC,1,,2.0,1.0,0.0,10.0,-12.0,Coming Out,Pass,Complete,6.0,,,Finnian Allers,short,left,Complete,DeAndre Daniels,,,,Connor Nordmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,13:05,1685,0,0,0,2,3,2,Holding,CUC,Christian Covington,,,,6.0
14,Concordia Chicago,D,CUC,1,,2.0,2.0,1.0,16.0,-6.0,Backed Up,Run,Rush,5.0,DeAndre Daniels,middle,,,,,,,,,Ben Slatcoff,Jared Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:05,1685,0,0,0,2,3,2,,,,,,,
15,Concordia Chicago,D,CUC,1,,2.0,3.0,2.0,11.0,-11.0,Coming Out,Pass,Complete,8.0,,,Finnian Allers,short,left,Complete,DeAndre Daniels,,,,Ben Slatcoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:05,1685,0,0,0,2,3,2,,,,,,,
16,Concordia Chicago,D,CUC,1,,2.0,4.0,3.0,3.0,-19.0,Coming Out,Pass,Complete,12.0,,,Finnian Allers,short,right,Complete,DeAndre Daniels,,,,Giancarlo Margarejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:05,1685,0,0,0,2,3,2,,,,,,,
17,Concordia Chicago,K,CUC,1,,,,4.0,15.0,-7.0,Backed Up,Punt Rec,Return,,,,,,,,,,,,Ryan Ayers,,,,,,,James Mautino,15,-28.0,,,,,,Troy Pratley,36.0,-43.0,Return,,,,,,,,,,,,,,13:05,1685,0,0,0,2,3,2,,,,,,,
18,Concordia Chicago,,AUR,1,,,,1.0,10.0,28.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:59,1559,0,0,0,2,2,3,Face Mask,CUC,Jacob Potthoff,,,,14.0
19,Concordia Chicago,O,AUR,1,,3.0,1.0,0.0,10.0,14.0,Red Zone High,Pass,Complete,14.0,,,Josh Swanson,deep,right,Complete,Jhequay Chretin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,10:59,1559,0,0,0,2,2,3,,,,,,,
20,Concordia Chicago,K,AUR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Michael H: Boland,,,,,,,,,,,,,,,,,,,,Matthew Hylek,,,Good,,,,,,,,,10:53,1553,6,0,6,2,2,3,,,,,,,
21,Concordia Chicago,K,AUR,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Fair Catch,,,,,,,,,,,,,,,,,,,,,,Austin Wielgosz,35.0,30.0,Fair Catch,,,,,,,,,,,,,,,,,,,10:53,1553,7,0,7,2,2,3,,,,,,,
22,Concordia Chicago,D,CUC,1,,3.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,4.0,DeAndre Daniels,middle,,,,,,,,,Jaylen Jordan,Jared Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,1553,0,7,7,2,3,2,,,,,,,
23,Concordia Chicago,D,CUC,1,,3.0,2.0,2.0,6.0,-34.0,Gold Zone,Run,Rush,-4.0,Finnian Allers,middle,,,,,,,,,Jared Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,1553,0,7,7,2,3,2,,,,,,,
24,Concordia Chicago,D,CUC,1,,3.0,3.0,3.0,10.0,-30.0,Gold Zone,Pass,Incomplete,0.0,,,Finnian Allers,short,left,Incomplete,DeAndre Daniels,Jared Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:53,1553,0,7,7,2,3,2,,,,,,,
25,Concordia Chicago,K,CUC,1,,,,4.0,10.0,-30.0,Gold Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Troy Pratley,38.0,32.0,Out of bounds,,,,,,,,,,,,,,10:53,1553,0,7,7,2,3,2,,,,,,,
26,Concordia Chicago,O,AUR,1,,4.0,1.0,0.0,10.0,-32.0,Gold Zone,Run,Rush,1.0,Jhequay Chretin,middle,,,,,,,,,Brandon Arredondo,Brandon Montford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:27,1467,7,0,7,2,2,3,,,,,,,
27,Concordia Chicago,O,AUR,1,,4.0,2.0,2.0,9.0,-33.0,Gold Zone,Run,Rush,2.0,Jhequay Chretin,middle,,,,,,,,,Travon Thomas,Brandon Montford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:27,1467,7,0,7,2,2,3,,,,,,,
28,Concordia Chicago,O,AUR,1,,4.0,3.0,3.0,7.0,-35.0,Gold Zone,Pass,Complete,4.0,,,Josh Swanson,short,right,Complete,Trey Madsen,,,,BJ Pitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:27,1467,7,0,7,2,2,3,,,,,,,
29,Concordia Chicago,K,AUR,1,,,,4.0,3.0,-39.0,Gold Zone,Punt,Return,,,,,,,,,,,,Robert Cooper,Zack Russell,,,,,,Christian Covington,0,30.0,,,,,,Kevin Landa,31.0,30.0,Return,,,,,,,,,,,,,,09:27,1467,7,0,7,2,2,3,,,,,,,
30,Concordia Chicago,D,CUC,1,,4.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,0.0,DeAndre Daniels,left,,,,,,,,,Connor Nordmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:51,1371,0,7,7,2,3,2,,,,,,,
31,Concordia Chicago,D,CUC,1,,4.0,2.0,2.0,10.0,-30.0,Gold Zone,Run,Rush,1.0,DeAndre Daniels,left,,,,,,,,,Marcellus Romious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:51,1371,0,7,7,2,3,2,,,,,,,
32,Concordia Chicago,D,CUC,1,,4.0,3.0,3.0,9.0,-31.0,Gold Zone,Pass,Sack,-11.0,,,Finnian Allers,,,Sack,,,,,Otis Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:51,1371,0,7,7,2,3,2,,,,,,,
33,Concordia Chicago,K,CUC,1,,,,4.0,20.0,-20.0,Coming Out,Punt Rec,Return,,,,,,,,,,,,Rashad Benson,Jelani Warner,,,,,,James Mautino,30,-30.0,,,,,,Troy Pratley,40.0,40.0,Return,,,,,,,,,,,,,,07:51,1371,0,7,7,2,3,2,Illegal Block in Back,AUR,Joel Coston,,,,10.0
34,Concordia Chicago,O,AUR,1,,5.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,32.0,,,Josh Swanson,deep,right,Complete,Jhequay Chretin,,,,Charles Kirtley,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:05,1265,7,0,7,2,2,3,,,,,,,
