PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Chapman,K,CMS,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,Owen Tapia,65.0,0.0,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Chapman,O,CHAP,1,,1.0,1.0,0.0,10.0,25.0,Take A Shot,Run,Rush,8.0,Justin Edwards,,,,,,,Carter Treadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Chapman,O,CHAP,1,,1.0,2.0,2.0,2.0,33.0,Take A Shot,Pass,Complete,5.0,,Holden Thomas,Complete,Anderson Cynkar,,,,Evan Greve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Chapman,O,CHAP,1,,1.0,3.0,1.0,10.0,38.0,Go Zone,Pass,Complete,17.0,,Holden Thomas,Complete,Justin Edwards,,,,Timmy Hanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Chapman,O,CHAP,1,,1.0,4.0,1.0,10.0,-45.0,Go Zone,Run,Rush,-1.0,Justin Edwards,,,,,,,Blake Siemsen,Duncan Heger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Chapman,O,CHAP,1,,1.0,5.0,2.0,11.0,-46.0,Go Zone,Run,Rush,9.0,Justin Edwards,,,,,,,Carter Treadway,Chris Tsirtsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Chapman,O,CHAP,1,,1.0,6.0,3.0,2.0,-37.0,Gold Zone,Pass,Complete,5.0,,Holden Thomas,Complete,Justin Edwards,,,,Chris Tsirtsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Chapman,O,CHAP,1,,1.0,7.0,1.0,10.0,-32.0,Gold Zone,Run,Rush,6.0,Jacob Fenton,,,,,,,Blake Siemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Chapman,O,CHAP,1,,1.0,8.0,2.0,4.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,Holden Thomas,Incomplete,Anderson Cynkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Chapman,O,CHAP,1,,1.0,9.0,3.0,4.0,-26.0,Gold Zone,Pass,Complete,2.0,,Holden Thomas,Complete,Jacob Fenton,,,,Chris Tsirtsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
