PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Whitworth,K,CMS,1,,,,,,,,KO,Return,,,,,,,,,Louie Thrall,,,,,,,Cameron Sheley,59,-34.0,A. Maiuolo,58.0,7.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Whitworth,D,WHTW,1,,1.0,1.0,0.0,10.0,34.0,Take A Shot,Pass,Complete,6.0,,Jaedyn Prewitt,Complete,Matthew Fiesta,,,,S. Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Whitworth,,WHTW,1,,,,2.0,4.0,28.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,false start,WHTW,Luke Davis,,,,6.0
4,Whitworth,D,WHTW,1,,1.0,2.0,2.0,10.0,34.0,Take A Shot,Run,Rush,2.0,Solomon Hines,,,,,,,E. King III,Mason Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Whitworth,D,WHTW,1,,1.0,3.0,3.0,8.0,32.0,Take A Shot,Pass,Incomplete,0.0,,Jaedyn Prewitt,Incomplete,Matthew Fiesta,,,,M. Colangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Whitworth,D,WHTW,1,,1.0,4.0,4.0,8.0,32.0,Take A Shot,Pass,Complete,18.0,,Jaedyn Prewitt,Complete,Jerus To'oto'o,,,,Connor Cryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Whitworth,D,WHTW,1,,1.0,5.0,1.0,10.0,14.0,Red Zone High,Run,Rush,6.0,Solomon Hines,,,,,,,Josh Allen,E. King III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Whitworth,D,WHTW,1,,1.0,6.0,2.0,4.0,8.0,Red Zone,Pass,Complete,8.0,,Jaedyn Prewitt,Complete,Jerus To'oto'o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Whitworth,K,WHTW,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nate RaPue,,,Good,,,,,,,,,12:30,1650,6,0,-6,3,3,3,,,,,,,
10,Whitworth,K,WHTW,1,,,,,,,,KO Rec,Return,,,,,,,,,D. McKiernan,,,,,,,B. DesJardins,17,27.0,Nate RaPue,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,12:30,1650,7,0,-7,3,3,3,,,,,,,
11,Whitworth,O,CMS,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Pass,Incomplete,0.0,,Holden Thomas,Incomplete,Anderson Cynkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:25,1645,0,7,-7,3,3,3,,,,,,,
