PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Rensselaer,K,WOR,1,,,,,,,,KO,Return,,,,,,,,,,,,Aaron Skaling,,,,,,,Christian Buckley,17,33.0,Owen Lehane,49.0,16.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Rensselaer,D,REN,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,10.0,Dylan Burnett,right,,,,,,,,,Beck Carrier,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
3,Rensselaer,D,REN,1,,1.0,2.0,1.0,10.0,-43.0,Gold Zone,Pass,Complete,2.0,,,Matt Petercuskie,short,left,Complete,Peter Lombardi,,,,Rashad Stepney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
4,Rensselaer,D,REN,1,,1.0,3.0,2.0,12.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,,Matt Petercuskie,short,left,Incomplete,Peter Lombardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
5,Rensselaer,D,REN,1,,1.0,4.0,3.0,12.0,-41.0,Gold Zone,Run,Rush,12.0,Matt Petercuskie,left,,,,,,,,,Gavin Chieff,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
6,Rensselaer,D,REN,1,,1.0,5.0,1.0,10.0,47.0,Go Zone,Run,Rush,7.0,Dylan Burnett,left,,,,,,,,,Matt Guarneri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
7,Rensselaer,D,REN,1,,1.0,6.0,2.0,3.0,40.0,Go Zone,Run,Rush,8.0,Dylan Burnett,middle,,,,,,,,,Matt Guarneri,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
8,Rensselaer,D,REN,1,,1.0,7.0,1.0,10.0,32.0,Take A Shot,Pass,Incomplete,0.0,,,Matt Petercuskie,short,left,Incomplete,Sterling Walker-Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
9,Rensselaer,D,REN,1,,1.0,8.0,2.0,10.0,32.0,Take A Shot,Run,Rush,19.0,Dylan Burnett,middle,,,,,,,,,Joey LeClerc,Gavin Chieff,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
10,Rensselaer,D,REN,1,,1.0,9.0,1.0,10.0,13.0,Red Zone,Pass,Incomplete,0.0,,,Matt Petercuskie,short,right,Incomplete,D Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
11,Rensselaer,D,REN,1,,1.0,10.0,2.0,10.0,13.0,Red Zone,Run,Rush,3.0,Dylan Burnett,right,,,,,,,,,Gavin Chieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
12,Rensselaer,D,REN,1,,1.0,11.0,3.0,7.0,10.0,Red Zone,Pass,Complete,10.0,,,Matt Petercuskie,short,middle,Complete,Peter Lombardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:49,1789,0,0,0,3,3,3,,,,,,,
13,Rensselaer,K,REN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,Peter H: Lombardi,,,,,,,,,,,,,,,,,,,,Aleksandar Maric,,,Good,,,,,,,,,10:28,1528,6,0,-6,3,3,3,,,,,,,
14,Rensselaer,K,REN,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Tommy Kabiawu,,,,,,,Tommy Emrick,0,27.0,Aleksandar Maric,38.0,27.0,Return,,,,,,,,,,,,,,,,,,,10:28,1528,7,0,-7,3,3,3,,,,,,,
15,Rensselaer,O,WOR,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Pass,Complete,6.0,,,Alec Beesmer,short,right,Complete,Tommy Emrick,,,,Nate Sicard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:23,1523,0,7,-7,3,3,3,,,,,,,
16,Rensselaer,O,WOR,1,,1.0,2.0,2.0,4.0,-33.0,Gold Zone,Run,Rush,-2.0,Hunter Carey,middle,,,,,,,,,Conner Noyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:23,1523,0,7,-7,3,3,3,,,,,,,
17,Rensselaer,O,WOR,1,,1.0,3.0,3.0,6.0,-31.0,Gold Zone,Pass,Complete,9.0,,,Alec Beesmer,short,right,Complete,Tommy Emrick,,,Amaechi Konkwo,Joe Deptula,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:23,1523,0,7,-7,3,3,3,,,,,,,
