PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Hilbert,K,HIL,1,,,,,,,,KO Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,Eric Cline,25.0,40.0,Out of bounds,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Hilbert,O,DU,1,,1.0,1.0,0.0,-45.0,-45.0,Go Zone,Run,Rush,4.0,Drew Dawkins,middle,,,,,,,,,Jasiah Jarocinski,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
3,Hilbert,O,DU,1,,1.0,2.0,1.0,10.0,-49.0,Go Zone,Pass,Incomplete,0.0,,,Drew Dawkins,short,right,Incomplete,Trey Fabrocini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
4,Hilbert,O,DU,1,,1.0,3.0,2.0,10.0,-49.0,Go Zone,Pass,Complete,51.0,,,Drew Dawkins,deep,left,Complete,Billy Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:56,1796,0,0,0,3,3,3,,,,,,,
5,Hilbert,K,DU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Jimmy H: Stines,,,,,,,,,,,,,,,,,,,,Daniel Cunningham,,,Good,,,,,,,,,14:05,1745,6,0,6,3,3,3,,,,,,,
6,Hilbert,K,DU,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Daniel Cunningham,,,,,,,Joseph Stover,8,10.0,Daniel Cunningham,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,14:05,1745,7,0,7,3,3,3,,,,,,,
7,Hilbert,D,HIL,1,,1.0,1.0,0.0,10.0,-10.0,Backed Up,Run,Rush,5.0,Andre Augustiniak,right,,,,,,,,,Collin Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
8,Hilbert,D,HIL,1,,1.0,2.0,2.0,5.0,-15.0,Coming Out,Run,Rush,2.0,Nicholas Rinker,left,,,,,,,,,Collin Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
9,Hilbert,D,HIL,1,,1.0,3.0,3.0,3.0,-17.0,Coming Out,Run,Rush,13.0,Jalen Henlon,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
10,Hilbert,D,HIL,1,,1.0,4.0,1.0,10.0,-30.0,Gold Zone,Run,Rush,2.0,Jalen Henlon,right,,,,,,,,,Sam Secrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
11,Hilbert,D,HIL,1,,1.0,5.0,2.0,8.0,-32.0,Gold Zone,Run,Rush,2.0,Jalen Henlon,middle,,,,,,,,,Jeff Moore,Clay Denstorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
12,Hilbert,D,HIL,1,,1.0,6.0,3.0,6.0,-34.0,Gold Zone,Run,Rush,6.0,Jeremiah Caviness,middle,,,,,,,,,Roshaune Downie,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
13,Hilbert,D,HIL,1,,1.0,7.0,1.0,10.0,-40.0,Gold Zone,Pass,Complete,23.0,,,Jeremiah Caviness,,,Complete,Joseph Stover,,,,Michael Ballenger,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
14,Hilbert,D,HIL,1,,1.0,8.0,1.0,10.0,37.0,Go Zone,Pass,Incomplete,0.0,,,Deondre Rice,short,right,Incomplete,Nicholas Rinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
15,Hilbert,D,HIL,1,,1.0,9.0,2.0,10.0,37.0,Go Zone,Run,Rush,6.0,Jalen Henlon,left,,,,,,,,,Nathan Hallenbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
16,Hilbert,D,HIL,1,,1.0,10.0,3.0,4.0,31.0,Take A Shot,Run,Rush,3.0,Jalen Henlon,left,,,,,,,,,Nathan Hallenbeck,Sam Secrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
17,Hilbert,,HIL,1,,,,4.0,1.0,28.0,Take A Shot,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilbert,,,,,,,13:59,1739,0,7,7,3,3,3,,,,,,,
18,Hilbert,D,HIL,1,,1.0,11.0,4.0,1.0,28.0,Take A Shot,Run,Rush,0.0,Jalen Henlon,middle,,,,,,,,,Jonathan Bearden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,07:59,1379,0,7,7,3,2,3,,,,,,,
19,Hilbert,O,DU,1,,2.0,1.0,0.0,10.0,-28.0,Gold Zone,Run,Rush,7.0,Drew Dawkins,left,,,,,,,,,Kemychal Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
20,Hilbert,O,DU,1,,2.0,2.0,2.0,3.0,-35.0,Gold Zone,Run,Rush,6.0,Trey Fabrocini,middle,,,,,,,,,Lamar Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
21,Hilbert,O,DU,1,,2.0,3.0,1.0,10.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,,Drew Dawkins,short,left,Incomplete,,Clifford Zeigler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
22,Hilbert,O,DU,1,,2.0,4.0,2.0,10.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,,Drew Dawkins,short,middle,Incomplete,Mack Marston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
23,Hilbert,O,DU,1,,2.0,5.0,3.0,10.0,-41.0,Gold Zone,Pass,Complete,11.0,,,Drew Dawkins,deep,left,Complete,Mack Marston,,,,Taivaughn Roach,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
24,Hilbert,O,DU,1,,2.0,6.0,1.0,10.0,48.0,Go Zone,Pass,Complete,5.0,,,Drew Dawkins,short,right,Complete,Mack Marston,,,,Devotie Pompey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55,1375,7,0,7,3,3,2,,,,,,,
