PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
14,FDU-Florham,O,LVC,1,,1.0,11.0,1.0,7.0,7.0,Run,Rush,6.0,Tim Ervey,,,,,,,J. Randazzo,I. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,0,0,0,2,2,3,,,,,,,
15,FDU-Florham,,LVC,1,,,,2.0,1.0,1.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDU-Florham,,,,,,,13:45,1725,0,0,0,2,2,3,,,,,,,
16,FDU-Florham,O,LVC,1,,1.0,12.0,2.0,1.0,1.0,Run,Rush,1.0,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,09:14,1454,0,0,0,2,2,2,,,,,,,
17,FDU-Florham,K,LVC,1,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,,,Good,,,,,,,,,09:11,1451,6,0,6,2,2,2,,,,,,,
18,FDU-Florham,K,LVC,1,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,Jacob Horton,Joe Underwood,,,,,,B. Dennis,16,24.0,Garrett MacClay,57.0,8.0,Return,,,,,,,,,,,,,,,,,,09:11,1451,7,0,7,2,2,2,,,,,,,
19,FDU-Florham,D,FDUTRAV,1,,1.0,1.0,0.0,10.0,-24.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,C. Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
20,FDU-Florham,D,FDUTRAV,1,,1.0,2.0,2.0,10.0,-24.0,Pass,Complete,2.0,,A. Caserta,Complete,A. Reese,,,,Dre Burch,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
21,FDU-Florham,D,FDUTRAV,1,,1.0,3.0,3.0,12.0,-22.0,Run,Rush,12.0,A. Caserta,,,,,,,B. Brubaker,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
22,FDU-Florham,D,FDUTRAV,1,,1.0,4.0,1.0,10.0,-34.0,Run,Rush,11.0,N. Santavicca,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
23,FDU-Florham,D,FDUTRAV,1,,1.0,5.0,1.0,10.0,-45.0,Run,Rush,2.0,N. Santavicca,,,,,,,Tom Miller,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
24,FDU-Florham,D,FDUTRAV,1,,1.0,6.0,2.0,8.0,-47.0,Run,Rush,0.0,N. Santavicca,,,,,,,Jacob Horton,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
25,FDU-Florham,D,FDUTRAV,1,,1.0,7.0,3.0,8.0,-47.0,Pass,Complete,10.0,,A. Caserta,Complete,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
26,FDU-Florham,D,FDUTRAV,1,,1.0,8.0,1.0,10.0,43.0,Run,Rush,1.0,N. Santavicca,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
27,FDU-Florham,D,FDUTRAV,1,,1.0,9.0,2.0,9.0,42.0,Pass,Complete,12.0,,A. Caserta,Complete,C. Perez,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
28,FDU-Florham,D,FDUTRAV,1,,1.0,10.0,1.0,10.0,30.0,Run,Rush,16.0,H. Parrelli,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
29,FDU-Florham,D,FDUTRAV,1,,1.0,11.0,1.0,10.0,14.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,C. Perez,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
30,FDU-Florham,D,FDUTRAV,1,,1.0,12.0,2.0,10.0,14.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,N. Santavicca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,09:05,1445,0,7,7,2,2,2,roughing passer,LVC,,,,,7.0
31,FDU-Florham,D,FDUTRAV,1,,1.0,13.0,1.0,7.0,7.0,Run,Rush,2.0,N. Santavicca,,,,,,,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
32,FDU-Florham,D,FDUTRAV,1,,1.0,14.0,2.0,5.0,5.0,Pass,Complete,2.0,,A. Caserta,Complete,R. Sullivan,,,,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
33,FDU-Florham,D,FDUTRAV,1,,1.0,15.0,3.0,3.0,3.0,Run,Rush,2.0,N. Santavicca,,,,,,,Brad Shear,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,09:05,1445,0,7,7,2,2,2,illegal participation,LVC,,,,,2.0
34,FDU-Florham,D,FDUTRAV,1,,1.0,16.0,3.0,1.0,1.0,Run,Rush,0.0,N. Santavicca,,,,,,,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,0,7,7,2,2,2,,,,,,,
35,FDU-Florham,D,FDUTRAV,1,,1.0,17.0,4.0,1.0,1.0,Run,Rush,0.0,A. Caserta,,,,,,,Ben Sharer,Jacob Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,09:05,1445,0,7,7,2,2,2,,,,,,,
36,FDU-Florham,O,LVC,1,,2.0,1.0,0.0,10.0,-1.0,Run,Rush,2.0,Braden Bohannon,,,,,,,M. Haywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:26,986,7,0,7,2,2,2,,,,,,,
37,FDU-Florham,,LVC,1,,,,2.0,8.0,-3.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,01:26,986,7,0,7,2,2,2,,,,,,,
38,FDU-Florham,O,LVC,1,,2.0,2.0,2.0,8.0,-3.0,Run,Rush,2.0,Ian Murhon,,,,,,,M. Haywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:03,963,7,0,7,1,1,2,,,,,,,
39,FDU-Florham,O,LVC,1,,2.0,3.0,3.0,6.0,-5.0,Pass,Complete,8.0,,Braden Bohannon,Complete,Jeremy Bours,,,,I. Asmani,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:03,963,7,0,7,1,1,2,,,,,,,
40,FDU-Florham,O,LVC,2,,2.0,4.0,1.0,10.0,-13.0,Run,Rush,6.0,Braden Bohannon,,,,,,,J. Randazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
41,FDU-Florham,O,LVC,2,,2.0,5.0,2.0,4.0,-19.0,Pass,Complete,10.0,,Braden Bohannon,Complete,Andrew Olson,,,,I. Asmani,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
42,FDU-Florham,O,LVC,2,,2.0,6.0,1.0,10.0,-29.0,Run,Rush,5.0,Tim Ervey,,,,,,,A. Rajoppi,J. Swindasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
43,FDU-Florham,O,LVC,2,,2.0,7.0,2.0,5.0,-34.0,Run,Rush,11.0,Tim Ervey,,,,,,,M. Dougherty,C. Riedinger,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
44,FDU-Florham,O,LVC,2,,2.0,8.0,1.0,10.0,-45.0,Run,Rush,2.0,Tim Ervey,,,,,,,M. Dougherty,I. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
45,FDU-Florham,O,LVC,2,,2.0,9.0,2.0,8.0,-47.0,Run,Rush,6.0,M. Williams,,,,,,,I. Asmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
46,FDU-Florham,O,LVC,2,,2.0,10.0,3.0,2.0,47.0,Run,Rush,3.0,Braden Bohannon,,,,,,,J. Swindasz,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
47,FDU-Florham,O,LVC,2,,2.0,11.0,1.0,10.0,44.0,Pass,Complete,0.0,,Braden Bohannon,Complete,Jay Sisko,,,,I. Asmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
48,FDU-Florham,O,LVC,2,,2.0,12.0,2.0,10.0,44.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
49,FDU-Florham,O,LVC,2,,2.0,13.0,3.0,10.0,44.0,Run,Rush,4.0,Braden Bohannon,,,,,,,J. Swindasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,7,0,7,1,1,2,,,,,,,
50,FDU-Florham,,LVC,2,,,,4.0,6.0,40.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,15:00,900,7,0,7,1,1,2,,,,,,,
51,FDU-Florham,K,LVC,2,,,,4.0,6.0,40.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,40.0,0.0,,,,,,,,,,,,,,,09:39,579,7,0,7,0,0,2,,,,,,,
52,FDU-Florham,D,FDUTRAV,2,,2.0,1.0,0.0,10.0,-20.0,Pass,Complete,2.0,,A. Caserta,Complete,A. Reese,,,,Ryan Kilgarriff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:31,571,0,7,7,0,2,0,,,,,,,
53,FDU-Florham,D,FDUTRAV,2,,2.0,2.0,2.0,12.0,-18.0,Run,Rush,4.0,N. Santavicca,,,,,,,Tom Miller,Jacob Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:31,571,0,7,7,0,2,0,,,,,,,
54,FDU-Florham,D,FDUTRAV,2,,2.0,3.0,3.0,8.0,-22.0,Pass,Complete,10.0,,A. Caserta,Complete,N. Santavicca,,,,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:31,571,0,7,7,0,2,0,,,,,,,
55,FDU-Florham,D,FDUTRAV,2,,2.0,4.0,1.0,10.0,-32.0,Pass,Complete,58.0,,A. Caserta,Complete,N. Santavicca,,,,Ryan Enright,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:31,571,0,7,7,0,2,0,,,,,,,
56,FDU-Florham,D,FDUTRAV,2,,2.0,5.0,1.0,10.0,10.0,Pass,Complete,1.0,,A. Caserta,Complete,H. Parrelli,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:31,571,0,7,7,0,2,0,,,,,,,
57,FDU-Florham,D,FDUTRAV,2,,2.0,6.0,2.0,9.0,9.0,Pass,Complete,9.0,,A. Caserta,Complete,R. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,09:31,571,0,7,7,0,2,0,,,,,,,
58,FDU-Florham,K,FDUTRAV,2,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,C. Dimedio,,,Good,,,,,,,,,06:15,375,6,7,1,0,2,0,,,,,,,
59,FDU-Florham,K,FDUTRAV,2,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,M. Dougherty,J. Anderson,,,,,,Horan Thomas,8,23.0,C. Korchma,50.0,15.0,Return,,,,,,,,,,,,,,,,,,06:15,375,7,7,0,0,2,0,,,,,,,
60,FDU-Florham,O,LVC,2,,3.0,1.0,0.0,10.0,-23.0,Pass,Interception,0.0,,Braden Bohannon,Interception,,,A. Rajoppi,,Dominic Alunni,,,,,,,A. Rajoppi,7,-20.0,,,,,,,,,,,,,,,,,,,,,Interception,06:08,368,7,7,0,0,0,2,,,,,,,
61,FDU-Florham,D,FDUTRAV,2,,3.0,1.0,0.0,10.0,13.0,Run,Rush,2.0,N. Santavicca,,,,,,,Tom Miller,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00,360,7,7,0,0,2,0,,,,,,,
62,FDU-Florham,D,FDUTRAV,2,,3.0,2.0,2.0,8.0,11.0,Run,Rush,6.0,N. Santavicca,,,,,,,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00,360,7,7,0,0,2,0,,,,,,,
63,FDU-Florham,D,FDUTRAV,2,,3.0,3.0,3.0,2.0,5.0,Pass,Complete,6.0,,A. Caserta,Complete,A. Reese,,,,B. Brubaker,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,06:00,360,7,7,0,0,2,0,,,,,,,
64,FDU-Florham,K,FDUTRAV,2,,,,4.0,8.0,11.0,FG Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,C. Dimedio,29.0,Good,,,,,,,,,,06:00,360,7,7,0,0,2,0,,,,,,,
65,FDU-Florham,K,FDUTRAV,2,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,T. Periera,,,,,,,C. Niemeyer,10,16.0,C. Korchma,59.0,6.0,Return,,,,,,,,,,,,,,,,,,04:09,249,10,7,-3,0,2,0,,,,,,,
66,FDU-Florham,O,LVC,2,,4.0,1.0,0.0,10.0,-16.0,Run,Rush,2.0,M. Williams,,,,,,,C. Riedinger,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,04:03,243,7,10,-3,0,0,2,holding,LVC,,,,,8.0
67,FDU-Florham,O,LVC,2,,4.0,2.0,1.0,18.0,-8.0,Run,Rush,-3.0,Braden Bohannon,,,,,,,J. Randazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
68,FDU-Florham,O,LVC,2,,4.0,3.0,2.0,21.0,-5.0,Run,Rush,6.0,M. Williams,,,,,,,K. Hands,M. Haywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
69,FDU-Florham,O,LVC,2,,4.0,4.0,3.0,15.0,-11.0,Run,Rush,22.0,M. Williams,,,,,,,C. Riedinger,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
70,FDU-Florham,O,LVC,2,,4.0,5.0,1.0,10.0,-33.0,Run,Rush,4.0,M. Williams,,,,,,,J. Teresi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
71,FDU-Florham,O,LVC,2,,4.0,6.0,2.0,6.0,-37.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Joe Underwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
72,FDU-Florham,O,LVC,2,,4.0,7.0,3.0,6.0,-37.0,Run,Rush,-2.0,Braden Bohannon,,,,,,,,,True,Braden Bohannon,,LVC,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,Punt,04:03,243,7,10,-3,0,0,2,,,,,,,
73,FDU-Florham,,LVC,2,,,,4.0,8.0,-35.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDU-Florham,,,,,,,04:03,243,7,10,-3,0,0,2,,,,,,,
74,FDU-Florham,K,LVC,2,,,,4.0,8.0,-35.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,20.0,45.0,Out of bounds,,,,,,,,,,,,,,01:11,71,7,10,-3,0,0,1,,,,,,,
75,FDU-Florham,D,FDUTRAV,2,,4.0,1.0,0.0,10.0,-45.0,Pass,Complete,7.0,,A. Caserta,Complete,C. Perez,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
76,FDU-Florham,D,FDUTRAV,2,,4.0,2.0,2.0,3.0,48.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,R. Sullivan,,,,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
77,FDU-Florham,D,FDUTRAV,2,,4.0,3.0,3.0,3.0,48.0,Pass,Complete,5.0,,A. Caserta,Complete,R. Sullivan,,,,Dre Burch,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
78,FDU-Florham,D,FDUTRAV,2,,4.0,4.0,1.0,10.0,43.0,Pass,Complete,11.0,,A. Caserta,Complete,N. Santavicca,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
79,FDU-Florham,D,FDUTRAV,2,,4.0,5.0,1.0,10.0,32.0,Pass,Complete,9.0,,A. Caserta,Complete,B. Godfrey,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
80,FDU-Florham,D,FDUTRAV,2,,4.0,6.0,2.0,1.0,23.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,C. Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:06,66,10,7,-3,0,1,0,,,,,,,
81,FDU-Florham,D,FDUTRAV,2,,4.0,7.0,3.0,1.0,23.0,Pass,Complete,23.0,,A. Caserta,Complete,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,01:06,66,10,7,-3,0,1,0,,,,,,,
82,FDU-Florham,K,FDUTRAV,2,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,C. Dimedio,,,Good,,,,,,,,,00:31,31,16,7,-9,0,1,0,,,,,,,
83,FDU-Florham,K,FDUTRAV,2,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,A. Convery,J. Thompson,,,,,,Horan Thomas,24,45.0,C. Korchma,44.0,21.0,Return,,,,,,,,,,,,,,,,,,00:31,31,17,7,-10,0,1,0,offside,FDUTRAV,,ball on,LVC,,50.0
84,FDU-Florham,O,LVC,2,,5.0,1.0,0.0,10.0,-50.0,Pass,Sack,-9.0,,Braden Bohannon,Sack,,,,,M. Haywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:25,25,7,17,-10,0,0,1,,,,,,,
85,FDU-Florham,K,LVC,3,,,,,,,KO,Return,,,,,,,,,Tyler Lutz,,,,,,,B. Dennis,9,15.0,Garrett MacClay,59.0,6.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,7,17,-10,3,3,3,,,,,,,
86,FDU-Florham,D,FDUTRAV,3,,5.0,1.0,0.0,10.0,-15.0,Run,Rush,1.0,N. Santavicca,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
87,FDU-Florham,D,FDUTRAV,3,,5.0,2.0,2.0,9.0,-16.0,Pass,Complete,26.0,,A. Caserta,Complete,R. Sullivan,,,,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
88,FDU-Florham,D,FDUTRAV,3,,5.0,3.0,1.0,10.0,-42.0,Run,Rush,7.0,N. Santavicca,,,,,,,Noah Caldani,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
89,FDU-Florham,D,FDUTRAV,3,,5.0,4.0,2.0,3.0,-49.0,Pass,Complete,7.0,,A. Caserta,Complete,C. Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
90,FDU-Florham,D,FDUTRAV,3,,5.0,5.0,1.0,10.0,44.0,Run,Rush,8.0,N. Santavicca,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
91,FDU-Florham,D,FDUTRAV,3,,5.0,6.0,2.0,2.0,36.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
92,FDU-Florham,D,FDUTRAV,3,,5.0,7.0,3.0,2.0,36.0,Run,Rush,7.0,N. Santavicca,,,,,,,Jacob Horton,Ryan Enright,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
93,FDU-Florham,D,FDUTRAV,3,,5.0,8.0,1.0,10.0,29.0,Pass,Incomplete,0.0,,A. Caserta,Incomplete,B. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,17,7,-10,3,3,3,,,,,,,
94,FDU-Florham,D,FDUTRAV,3,,5.0,9.0,2.0,10.0,29.0,Pass,Complete,22.0,,,Complete,C. Perez,,,,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,17,7,-10,3,3,3,targeting,LVC,,,,,3.0
95,FDU-Florham,D,FDUTRAV,3,,5.0,10.0,1.0,1.0,4.0,Pass,Complete,4.0,,A. Caserta,Complete,C. Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:57,1797,17,7,-10,3,3,3,,,,,,,
96,FDU-Florham,K,FDUTRAV,3,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,C. Dimedio,,,Good,,,,,,,,,11:36,1596,23,7,-16,3,3,3,,,,,,,
