PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
12,Misericordia,D,MIFB,1,,2.0,3.0,3.0,5.0,-27.0,Pass,Complete,2.0,,Mitchel Micale,Complete,Carlos Artson,,,,Jake Marcus,Tom Miller,True,Carlos Artson,,MIFB,Carlos Artson,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:42,1542,0,0,0,3,3,3,,,,,,,
13,Misericordia,K,MIFB,1,,,,4.0,3.0,-29.0,Punt Ret,Return,,,,,,,,,Chris Hayes,,,,,,,Jay Sisko,9,40.0,,,,,To Weiskircher,40.0,31.0,Return,,,,,,,,,,,,,,10:42,1542,0,0,0,3,3,3,,,,,,,
14,Misericordia,O,LVC,1,,2.0,1.0,0.0,10.0,-40.0,Run,Rush,0.0,Tim Ervey,,,,,,,Chris Hayes,Xander Shaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45,1425,0,0,0,3,3,3,,,,,,,
15,Misericordia,O,LVC,1,,2.0,2.0,2.0,10.0,-40.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,Ian Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45,1425,0,0,0,3,3,3,,,,,,,
16,Misericordia,,LVC,1,,,,3.0,10.0,-40.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,08:45,1425,0,0,0,3,3,3,,,,,,,
17,Misericordia,O,LVC,1,,2.0,3.0,3.0,10.0,-40.0,Pass,Interception,0.0,,Braden Bohannon,Interception,,,Kobe Martin,,,,,,,,,Kobe Martin,45,-45.0,,,,,,,,,,,,,,,,,True,,,,TD,08:06,1386,0,0,0,2,2,3,,,,,,,
18,Misericordia,K,MIFB,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nic Neidlinger,,,Good,,,,,,,,,07:53,1373,6,0,-6,2,3,2,,,,,,,
19,Misericordia,K,MIFB,1,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Luke Wellman,,,,,,,C. Niemeyer,41,49.0,To Weiskircher,57.0,8.0,Return,,,,,,,,,,,,,,,,,,07:53,1373,7,0,-7,2,3,2,,,,,,,
20,Misericordia,O,LVC,1,,3.0,1.0,0.0,10.0,-49.0,Run,Rush,3.0,M. Williams,,,,,,,John Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
21,Misericordia,O,LVC,1,,3.0,2.0,2.0,7.0,48.0,Run,Rush,9.0,M. Williams,,,,,,,Mason Geary,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
22,Misericordia,O,LVC,1,,3.0,3.0,1.0,10.0,39.0,Run,Rush,8.0,M. Williams,,,,,,,Xander Shaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
23,Misericordia,O,LVC,1,,3.0,4.0,2.0,2.0,31.0,Pass,Sack,-7.0,,Braden Bohannon,Sack,,,,,Alex Hafner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
24,Misericordia,O,LVC,1,,3.0,5.0,3.0,9.0,38.0,Pass,Complete,18.0,,Braden Bohannon,Complete,C. Niemeyer,,,,Andrew Lee,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
25,Misericordia,,LVC,1,,,,1.0,10.0,20.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Misericordia,,,,,,,07:45,1365,0,7,-7,2,2,3,,,,,,,
26,Misericordia,O,LVC,1,,3.0,6.0,1.0,10.0,20.0,Run,Rush,11.0,Braden Bohannon,,,,,,,Jordan Fant,Luke Wellman,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:12,1212,0,7,-7,2,2,2,,,,,,,
27,Misericordia,O,LVC,1,,3.0,7.0,1.0,9.0,9.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:12,1212,0,7,-7,2,2,2,,,,,,,
28,Misericordia,O,LVC,1,,3.0,8.0,2.0,9.0,9.0,Run,Rush,1.0,M. Williams,,,,,,,John Guszak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:12,1212,0,7,-7,2,2,2,,,,,,,
29,Misericordia,O,LVC,1,,3.0,9.0,3.0,8.0,8.0,Run,Rush,1.0,Braden Bohannon,,,,,,,Dajon Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,05:12,1212,0,7,-7,2,2,2,,,,,,,
30,Misericordia,K,LVC,1,,,,4.0,7.0,7.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,25.0,Good,,,,,,,,,,05:12,1212,0,7,-7,2,2,2,,,,,,,
31,Misericordia,K,LVC,1,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,Tyler Lutz,,,,,,,Carlos Artson,70,-15.0,Garrett MacClay,50.0,15.0,Return,,,,,,,,,,,,,,,,,,03:25,1105,3,7,-4,2,2,2,,,,,,,
32,Misericordia,D,MIFB,1,,3.0,1.0,0.0,10.0,15.0,Pass,Complete,15.0,,Mitchel Micale,Complete,Dwayne Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,03:14,1094,7,3,-4,2,2,2,,,,,,,
33,Misericordia,K,MIFB,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nic Neidlinger,,,Good,,,,,,,,,03:09,1089,13,3,-10,2,2,2,,,,,,,
34,Misericordia,K,MIFB,1,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Kyle Webster,Ian Rogers,,,,,,C. Niemeyer,7,22.0,Chris Moyer,50.0,15.0,Return,,,,,,,,,,,,,,,,,,03:09,1089,14,3,-11,2,2,2,illegal block,LVC,,,,,13.0
35,Misericordia,O,LVC,1,,4.0,1.0,0.0,10.0,-9.0,Run,Rush,2.0,M. Williams,,,,,,,Mason Geary,John Guszak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
36,Misericordia,O,LVC,1,,4.0,2.0,2.0,8.0,-11.0,Run,Rush,4.0,Braden Bohannon,,,,,,,Chris Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
37,Misericordia,O,LVC,1,,4.0,3.0,3.0,4.0,-15.0,Pass,Complete,6.0,,Braden Bohannon,Complete,C. Niemeyer,,,,Dajon Rush,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
38,Misericordia,O,LVC,1,,4.0,4.0,1.0,10.0,-21.0,Run,Rush,21.0,M. Williams,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
39,Misericordia,O,LVC,1,,4.0,5.0,1.0,10.0,-42.0,Run,Rush,7.0,M. Williams,,,,,,,Andrew Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
40,Misericordia,O,LVC,1,,4.0,6.0,2.0,3.0,-49.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
41,Misericordia,O,LVC,1,,4.0,7.0,3.0,3.0,-49.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,03:03,1083,3,14,-11,2,2,2,,,,,,,
42,Misericordia,K,LVC,1,,,,4.0,3.0,-49.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,41.0,10.0,Out of bounds,,,,,,,,,,,,,,03:03,1083,3,14,-11,2,2,2,,,,,,,
43,Misericordia,D,MIFB,1,,4.0,1.0,0.0,10.0,-10.0,Pass,Incomplete,0.0,,Mitchel Micale,Incomplete,Jadyn Childs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:15,915,14,3,-11,2,2,2,,,,,,,
44,Misericordia,D,MIFB,1,,4.0,2.0,2.0,10.0,-10.0,Run,Rush,2.0,Mitchel Micale,,,,,,,Shawn Fester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:15,915,14,3,-11,2,2,2,,,,,,,
45,Misericordia,D,MIFB,2,,4.0,3.0,3.0,8.0,-12.0,Pass,Sack,-10.0,,Mitchel Micale,Sack,,,,,Ryan Enright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,14,3,-11,2,2,2,,,,,,,
46,Misericordia,K,MIFB,2,,,,4.0,18.0,-2.0,Punt Ret,Return,,,,,,,,,Ian Rogers,,,,,,,C. Niemeyer,7,-39.0,,,,,Devi Chollette,44.0,-46.0,Return,,,,,,,,,,,,,,15:00,900,14,3,-11,2,2,2,,,,,,,
47,Misericordia,O,LVC,2,,5.0,1.0,0.0,10.0,39.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:13,853,3,14,-11,2,2,2,,,,,,,
48,Misericordia,O,LVC,2,,5.0,2.0,2.0,10.0,39.0,Run,Rush,-1.0,M. Williams,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:13,853,3,14,-11,2,2,2,,,,,,,
49,Misericordia,O,LVC,2,,5.0,3.0,3.0,11.0,40.0,Run,Rush,-1.0,Braden Bohannon,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:13,853,3,14,-11,2,2,2,,,,,,,
50,Misericordia,K,LVC,2,,,,4.0,12.0,41.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,41.0,0.0,,,,,,,,,,,,,,,14:13,853,3,14,-11,2,2,2,,,,,,,
51,Misericordia,D,MIFB,2,,5.0,1.0,0.0,10.0,-20.0,Run,Rush,5.0,Ian Rogers,,,,,,,Tom Miller,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
52,Misericordia,D,MIFB,2,,5.0,2.0,2.0,5.0,-25.0,Run,Rush,3.0,Ian Rogers,,,,,,,Noah Caldani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
53,Misericordia,D,MIFB,2,,5.0,3.0,3.0,2.0,-28.0,Run,Rush,2.0,David Cromwell,,,,,,,Tom Miller,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
54,Misericordia,D,MIFB,2,,5.0,4.0,1.0,10.0,-30.0,Run,Rush,-1.0,David Cromwell,,,,,,,Ryan Enright,Ben Siegfried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
55,Misericordia,D,MIFB,2,,5.0,5.0,2.0,11.0,-29.0,Run,Rush,10.0,David Cromwell,,,,,,,Ryan Gibney,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
56,Misericordia,D,MIFB,2,,5.0,6.0,3.0,1.0,-39.0,Run,Rush,2.0,Ian Rogers,,,,,,,Tyler Lutz,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
57,Misericordia,D,MIFB,2,,5.0,7.0,1.0,10.0,-41.0,Pass,Incomplete,0.0,,Mitchel Micale,Incomplete,Jadyn Childs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
58,Misericordia,D,MIFB,2,,5.0,8.0,2.0,10.0,-41.0,Run,Rush,2.0,Mitchel Micale,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
59,Misericordia,D,MIFB,2,,5.0,9.0,3.0,8.0,-43.0,Pass,Incomplete,0.0,,Mitchel Micale,Incomplete,Jadyn Childs,,,,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,14,3,-11,2,2,2,,,,,,,
60,Misericordia,D,MIFB,2,,5.0,10.0,4.0,8.0,-43.0,Pass,Incomplete,0.0,,David Cromwell,Incomplete,Colten Peischl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,12:45,765,14,3,-11,2,2,2,,,,,,,
61,Misericordia,O,LVC,2,,6.0,1.0,0.0,10.0,43.0,Run,Rush,43.0,Tim Ervey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,08:17,497,3,14,-11,2,2,2,,,,,,,
62,Misericordia,K,LVC,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,,,Good,,,,,,,,,08:07,487,9,14,-5,2,2,2,,,,,,,
63,Misericordia,K,LVC,2,,,,1.0,-35.0,-35.0,KO,Fair Catch,,,,,,,,,,,,,,,,,,,Garrett MacClay,60.0,5.0,Fair Catch,,,,,,,,,,,,,,,,,,08:07,487,10,14,-4,2,2,2,,,,,,,
64,Misericordia,D,MIFB,2,,6.0,1.0,0.0,10.0,-25.0,Run,Rush,7.0,David Cromwell,,,,,,,Jake Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:03,483,14,10,-4,2,2,2,,,,,,,
65,Misericordia,D,MIFB,2,,6.0,2.0,2.0,3.0,-32.0,Pass,Incomplete,0.0,,Mitchel Micale,Incomplete,Colten Peischl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:03,483,14,10,-4,2,2,2,,,,,,,
66,Misericordia,D,MIFB,2,,6.0,3.0,3.0,3.0,-32.0,Run,Rush,2.0,David Cromwell,,,,,,,Brad Shear,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:03,483,14,10,-4,2,2,2,,,,,,,
67,Misericordia,K,MIFB,2,,,,4.0,1.0,-34.0,Punt Ret,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,To Weiskircher,48.0,18.0,Out of bounds,,,,,,,,,,,,,,08:03,483,14,10,-4,2,2,2,,,,,,,
68,Misericordia,O,LVC,2,,7.0,1.0,0.0,10.0,-18.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Joe Underwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:38,398,10,14,-4,2,2,2,,,,,,,
69,Misericordia,O,LVC,2,,7.0,2.0,2.0,10.0,-18.0,Run,Rush,5.0,Tim Ervey,,,,,,,Ian Rogers,Luke Wellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:38,398,10,14,-4,2,2,2,,,,,,,
70,Misericordia,O,LVC,2,,7.0,3.0,3.0,5.0,-23.0,Run,Rush,2.0,Tim Ervey,,,,,,,Andrew Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:38,398,10,14,-4,2,2,2,,,,,,,
71,Misericordia,K,LVC,2,,,,4.0,3.0,-25.0,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,38.0,37.0,Fair Catch,,,,,,,,,,,,,,06:38,398,10,14,-4,2,2,2,,,,,,,
72,Misericordia,D,MIFB,2,,7.0,1.0,0.0,10.0,-37.0,Run,Rush,-2.0,David Cromwell,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:16,316,14,10,-4,2,2,2,,,,,,,
73,Misericordia,D,MIFB,2,,7.0,2.0,2.0,12.0,-35.0,Run,Rush,5.0,Ian Rogers,,,,,,,Brad Shear,Ryan Enright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:16,316,14,10,-4,2,2,2,,,,,,,
74,Misericordia,D,MIFB,2,,7.0,3.0,3.0,7.0,-40.0,Pass,Incomplete,0.0,,Mitchel Micale,Incomplete,Jadyn Childs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,05:16,316,14,10,-4,2,2,2,,,,,,,
75,Misericordia,K,MIFB,2,,,,4.0,7.0,-40.0,Punt Ret,,,,,,,,,,,,,,,,,,,,,,,,To Weiskircher,45.0,15.0,,,,,,,,,,,,,,,05:16,316,14,10,-4,2,2,2,,,,,,,
76,Misericordia,O,LVC,2,,8.0,1.0,0.0,10.0,-15.0,Run,Rush,0.0,Tim Ervey,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
77,Misericordia,O,LVC,2,,8.0,2.0,2.0,10.0,-15.0,Pass,Complete,11.0,,Braden Bohannon,Complete,Jay Sisko,,,,Dajon Rush,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:37,217,10,14,-4,2,2,2,personal foul,LVC,,,,,13.0
78,Misericordia,O,LVC,2,,8.0,3.0,1.0,10.0,-13.0,Pass,Complete,7.0,,Braden Bohannon,Complete,Jay Sisko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
79,Misericordia,O,LVC,2,,8.0,4.0,2.0,3.0,-20.0,Pass,Complete,29.0,,Braden Bohannon,Complete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
80,Misericordia,O,LVC,2,,8.0,5.0,1.0,10.0,-49.0,Run,Rush,4.0,M. Williams,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
81,Misericordia,O,LVC,2,,8.0,6.0,2.0,6.0,47.0,Run,Rush,7.0,Braden Bohannon,,,,,,,Ian Rogers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
82,Misericordia,O,LVC,2,,8.0,7.0,1.0,10.0,40.0,Pass,Complete,4.0,,Braden Bohannon,Complete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
83,Misericordia,O,LVC,2,,8.0,8.0,2.0,6.0,36.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Reilly Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
84,Misericordia,O,LVC,2,,8.0,9.0,3.0,6.0,36.0,Run,Rush,4.0,M. Williams,,,,,,,Andrew Lee,T.J. Prather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
85,Misericordia,O,LVC,2,,8.0,10.0,4.0,2.0,32.0,Run,Rush,4.0,Braden Bohannon,,,,,,,Tavion Rogers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
86,Misericordia,,LVC,2,,,,1.0,10.0,28.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,03:37,217,10,14,-4,2,2,2,,,,,,,
87,Misericordia,O,LVC,2,,8.0,11.0,1.0,10.0,28.0,Run,Rush,8.0,Braden Bohannon,,,,,,,Alex Hafner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:33,33,10,14,-4,1,1,2,,,,,,,
88,Misericordia,O,LVC,2,,8.0,12.0,2.0,2.0,20.0,Pass,Complete,20.0,,Braden Bohannon,Complete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,00:33,33,10,14,-4,1,1,2,,,,,,,
89,Misericordia,K,LVC,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,,,Good,,,,,,,,,00:22,22,16,14,2,1,1,2,,,,,,,
90,Misericordia,K,LVC,2,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,Ryan Gibney,Brad Shear,,,,,,Jordan Fant,18,38.0,Garrett MacClay,45.0,20.0,Return,,,,,,,,,,,,,,,,,,00:22,22,17,14,3,1,1,2,,,,,,,
91,Misericordia,,MIFB,2,,,,1.0,10.0,-38.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:10,10,14,17,3,1,2,1,false start,MIFB,,,,,5.0
92,Misericordia,D,MIFB,2,,8.0,1.0,0.0,15.0,-33.0,Run,Rush,8.0,David Cromwell,,,,,,,Ryan Enright,Jacob Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:10,10,14,17,3,1,2,1,,,,,,,
93,Misericordia,K,MIFB,3,,,,,,,KO Ret,Return,,,,,,,,,Christian Ibe,,,,,,,Horan Thomas,24,34.0,Chris Moyer,55.0,10.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,14,17,3,3,3,3,,,,,,,
94,Misericordia,O,LVC,3,,9.0,1.0,0.0,10.0,-34.0,Run,Rush,0.0,C. Niemeyer,,,,,,,John Guszak,Alex Hafner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,17,14,3,3,3,3,,,,,,,
95,Misericordia,O,LVC,3,,9.0,2.0,2.0,10.0,-34.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,17,14,3,3,3,3,,,,,,,
96,Misericordia,O,LVC,3,,9.0,3.0,3.0,10.0,-34.0,Pass,Interception,0.0,,Braden Bohannon,Interception,,,Chris Hayes,,,,,,,,,Chris Hayes,0,-37.0,,,,,,,,,,,,,,,,,,,,,Interception,14:55,1795,17,14,3,3,3,3,,,,,,,
97,Misericordia,D,MIFB,3,,9.0,1.0,0.0,10.0,37.0,Run,Rush,7.0,David Cromwell,,,,,,,Tyler Lutz,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:08,1748,14,17,3,3,3,3,,,,,,,
98,Misericordia,D,MIFB,3,,9.0,2.0,2.0,3.0,30.0,Run,Rush,0.0,David Cromwell,,,,,,,Tom Miller,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:08,1748,14,17,3,3,3,3,,,,,,,
