PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
18,Delaware Valley,O,LVC,1,,2.0,2.0,2.0,9.0,-28.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Jay Sisko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:50,1430,0,7,-7,3,3,3,,,,,,,
19,Delaware Valley,O,LVC,1,,2.0,3.0,3.0,9.0,-28.0,Pass,Sack,0.0,,Braden Bohannon,Sack,,,,,Yusuf Aladinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:50,1430,0,7,-7,3,3,3,,,,,,,
20,Delaware Valley,K,LVC,1,,,,4.0,9.0,-28.0,Punt,Return,,,,,,,,,,,,,,,,Tahmir Barksdale,13,43.0,,,,,,42.0,30.0,Return,,,,,,,,,,,,,,08:50,1430,0,7,-7,3,3,3,Offside,DVU,,,,,
21,Delaware Valley,D,DVU,1,,2.0,1.0,0.0,10.0,-43.0,Pass,Complete,7.0,,Daquan Bohannan,Complete,Aaron Nelson,,,,Brandon Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:52,1312,7,0,-7,3,3,3,,,,,,,
22,Delaware Valley,D,DVU,1,,2.0,2.0,2.0,3.0,-50.0,Run,Rush,0.0,Donte Simmons,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,06:52,1312,7,0,-7,3,3,3,Face Mask,LVC,Erik Williams,,,,15.0
23,Delaware Valley,,DVU,1,,,,1.0,10.0,35.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:52,1312,7,0,-7,3,3,3,False Start,DVU,Jeremy Adams,,,,5.0
24,Delaware Valley,D,DVU,1,,2.0,3.0,1.0,15.0,40.0,Pass,Interception,0.0,,Daquan Bohannan,Interception,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,06:52,1312,7,0,-7,3,3,3,Pass Interference,LVC,Erik Williams,,,,15.0
25,Delaware Valley,D,DVU,1,,2.0,4.0,1.0,10.0,25.0,Run,Rush,2.0,Donte Simmons,,,,,,,Brandon Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,06:52,1312,7,0,-7,3,3,3,Holding,DVU,Aaron Nelson,,,,10.0
26,Delaware Valley,D,DVU,1,,2.0,5.0,1.0,20.0,35.0,Run,Rush,5.0,Quadir Strothers,,,,,,,Shawn Fester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:52,1312,7,0,-7,3,3,3,,,,,,,
27,Delaware Valley,D,DVU,1,,2.0,6.0,2.0,15.0,30.0,Run,Rush,4.0,Donte Simmons,,,,,,,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:52,1312,7,0,-7,3,3,3,,,,,,,
28,Delaware Valley,,DVU,1,,,,2.0,15.0,30.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delaware Valley,,,,,,,06:52,1312,7,0,-7,3,3,3,,,,,,,
29,Delaware Valley,D,DVU,1,,2.0,7.0,3.0,11.0,26.0,Pass,Sack,-10.0,,Daquan Bohannan,Sack,,,,,Noah Caldani,,True,Daquan Bohannan,,DVU,Julian White,,,,,,,,,,,,,,,,,,,,,,,,Punt,03:34,1114,7,0,-7,3,2,3,,,,,,,
30,Delaware Valley,K,DVU,1,,,,4.0,21.0,36.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Bobby Miller,22.0,14.0,Fair Catch,,,,,,,,,,,,,,03:34,1114,7,0,-7,3,2,3,,,,,,,
31,Delaware Valley,O,LVC,1,,3.0,1.0,0.0,10.0,-14.0,Run,Rush,-1.0,Braden Bohannon,,,,,,,,,True,Braden Bohannon,,DVU,Anthony Nobile,,,,,,,,,,,,,,,,,,,,,,,,Fumble,02:07,1027,0,7,-7,3,3,2,,,,,,,
32,Delaware Valley,D,DVU,1,,3.0,1.0,0.0,10.0,13.0,Run,Rush,13.0,Donte Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,02:06,1026,7,0,-7,3,2,3,Holding,DVU,Nahsir Morgan,,,,10.0
33,Delaware Valley,D,DVU,1,,3.0,2.0,1.0,18.0,21.0,Run,Rush,2.0,Daquan Bohannan,,,,,,,Jordan Bowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:03,1023,7,0,-7,3,2,3,,,,,,,
34,Delaware Valley,D,DVU,1,,3.0,3.0,2.0,16.0,19.0,Run,Rush,11.0,Donte Simmons,,,,,,,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:03,1023,7,0,-7,3,2,3,,,,,,,
35,Delaware Valley,D,DVU,1,,3.0,4.0,3.0,5.0,8.0,Pass,Complete,8.0,,Daquan Bohannan,Complete,Ryan Loughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,02:03,1023,7,0,-7,3,2,3,,,,,,,
36,Delaware Valley,K,DVU,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Hughes,,,Good,,,,,,,,,00:57,957,13,0,-13,3,2,3,,,,,,,
37,Delaware Valley,K,DVU,1,,,,1.0,10.0,-35.0,KO Ret,Return,,,,,,,,,Aaron Mayers,,,,,,,Cameron Niemeyer,22,42.0,Pat Moran,45.0,20.0,Return,,,,,,,,,,,,,,,,,,00:57,957,14,0,-14,3,2,3,,,,,,,
38,Delaware Valley,O,LVC,1,,4.0,1.0,0.0,10.0,-42.0,Run,Rush,3.0,Braden Bohannon,,,,,,,Anthony Tedesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:49,949,0,14,-14,3,3,2,,,,,,,
39,Delaware Valley,O,LVC,1,,4.0,2.0,2.0,7.0,-45.0,Run,Rush,-1.0,Tim Ervey,,,,,,,Anthony Nobile,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,00:49,949,0,14,-14,3,3,2,Holding,LVC,Ryan Eshleman,,,,10.0
40,Delaware Valley,O,LVC,1,,4.0,3.0,2.0,17.0,-35.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Cameron Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:49,949,0,14,-14,3,3,2,,,,,,,
41,Delaware Valley,O,LVC,2,,4.0,4.0,3.0,17.0,-35.0,Run,Rush,-2.0,Malachi Williams,,,,,,,Shymere Vessels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,0,14,-14,3,3,2,,,,,,,
42,Delaware Valley,K,LVC,2,,,,4.0,19.0,-33.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,,29.0,38.0,,,,,,,,,,,,,,,15:00,900,0,14,-14,3,3,2,,,,,,,
43,Delaware Valley,D,DVU,2,,4.0,1.0,0.0,10.0,-38.0,Pass,Incomplete,0.0,,Daquan Bohannan,Incomplete,Aaron Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:09,849,14,0,-14,3,2,3,,,,,,,
44,Delaware Valley,D,DVU,2,,4.0,2.0,2.0,10.0,-38.0,Run,Rush,11.0,Donte Simmons,,,,,,,Jake Marcus,Josh Hathaway,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:09,849,14,0,-14,3,2,3,,,,,,,
45,Delaware Valley,D,DVU,2,,4.0,3.0,1.0,10.0,-49.0,Pass,Complete,8.0,,Daquan Bohannan,Complete,Isaiah Calhoun,,,,Josh Hathaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:09,849,14,0,-14,3,2,3,,,,,,,
46,Delaware Valley,,DVU,2,,,,2.0,2.0,43.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:09,849,14,0,-14,3,2,3,False Start,DVU,Kieren Saunders,,,,5.0
47,Delaware Valley,D,DVU,2,,4.0,4.0,2.0,7.0,48.0,Run,Rush,1.0,Julian White,,,,,,,Brandon Brubaker,Dre Burch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:09,849,14,0,-14,3,2,3,,,,,,,
48,Delaware Valley,D,DVU,2,,4.0,5.0,3.0,6.0,47.0,Run,Rush,2.0,Daquan Bohannan,,,,,,,Brandon Brubaker,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:09,849,14,0,-14,3,2,3,,,,,,,
49,Delaware Valley,D,DVU,2,,4.0,6.0,4.0,4.0,45.0,Run,Rush,1.0,Donte Simmons,,,,,,,Jake Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:09,849,14,0,-14,3,2,3,,,,,,,
50,Delaware Valley,,LVC,2,,,,1.0,10.0,-44.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,10:53,653,0,14,-14,3,3,2,,,,,,,
51,Delaware Valley,O,LVC,2,,5.0,1.0,0.0,10.0,-44.0,Run,Rush,-1.0,Braden Bohannon,,,,,,,Kelvin Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
52,Delaware Valley,O,LVC,2,,5.0,2.0,2.0,11.0,-43.0,Run,Rush,5.0,Tim Ervey,,,,,,,Blaine Netterman,Kelvin Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
53,Delaware Valley,O,LVC,2,,5.0,3.0,3.0,6.0,-48.0,Run,Rush,-1.0,Braden Bohannon,,,,,,,Anthony Tedesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
54,Delaware Valley,K,LVC,2,,,,4.0,7.0,-47.0,Punt,Return,,,,,,,,,,,,,,,,Tahmir Barksdale,8,30.0,,,,,,31.0,22.0,Return,,,,,,,,True,,True,,,,10:53,653,0,14,-14,2,2,2,Illegal Block in Back,DVU,,Roughing The Kicker,DVU,Ahmad Jones,15.0
55,Delaware Valley,O,LVC,2,,6.0,1.0,0.0,10.0,38.0,Run,Rush,0.0,Tim Ervey,,,,,,,Anthony Tedesco,Trent Fries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
56,Delaware Valley,O,LVC,2,,6.0,2.0,2.0,10.0,38.0,Pass,Complete,20.0,,Braden Bohannon,Complete,Cameron Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
57,Delaware Valley,O,LVC,2,,6.0,3.0,1.0,10.0,18.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
58,Delaware Valley,O,LVC,2,,6.0,4.0,2.0,10.0,18.0,Run,Rush,-1.0,Braden Bohannon,,,,,,,Benjiman Cammarano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
59,Delaware Valley,O,LVC,2,,6.0,5.0,3.0,11.0,19.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,653,0,14,-14,2,2,2,,,,,,,
60,Delaware Valley,K,LVC,2,,,,4.0,11.0,19.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,10.0,Good,,,,True,,True,True,,,10:53,653,0,14,-14,2,2,2,Roughing The Kicker,DVU,Justin Harris,,,,10.0
61,Delaware Valley,O,LVC,2,,7.0,1.0,0.0,9.0,9.0,Run,Rush,3.0,Tim Ervey,,,,,,,Jamir Prevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:52,352,0,14,-14,2,2,2,,,,,,,
62,Delaware Valley,O,LVC,2,,7.0,2.0,2.0,6.0,6.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:52,352,0,14,-14,2,2,2,,,,,,,
63,Delaware Valley,O,LVC,2,,7.0,3.0,3.0,6.0,6.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Cameron Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,05:52,352,0,14,-14,2,2,2,,,,,,,
64,Delaware Valley,K,LVC,2,,,,4.0,6.0,6.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,10.0,Good,,,,,,,,,,05:52,352,0,14,-14,2,2,2,,,,,,,
65,Delaware Valley,K,LVC,2,,,,1.0,10.0,-35.0,KO,Return,,,,,,,,,Brad Shear,,,,,,,Jamir Prevard,32,42.0,Garrett MacClay,55.0,10.0,Return,,,,,,,,,,,,,,,,,,04:50,290,3,14,-11,2,2,2,,,,,,,
66,Delaware Valley,D,DVU,2,,5.0,1.0,0.0,10.0,-42.0,Pass,Complete,1.0,,Daquan Bohannan,Complete,Tahmir Barksdale,,,,Dre Burch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
67,Delaware Valley,,DVU,2,,,,2.0,11.0,-41.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,279,14,3,-11,2,2,2,False Start,DVU,Tahmir Barksdale,,,,5.0
68,Delaware Valley,D,DVU,2,,5.0,2.0,2.0,16.0,-36.0,Pass,Complete,26.0,,Daquan Bohannan,Complete,Dez Austin,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
69,Delaware Valley,D,DVU,2,,5.0,3.0,1.0,10.0,38.0,Run,Rush,13.0,Donte Simmons,,,,,,,Ryan Gibney,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
70,Delaware Valley,D,DVU,2,,5.0,4.0,1.0,10.0,25.0,Run,Rush,-3.0,Donte Simmons,,,,,,,Brandon Brubaker,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
71,Delaware Valley,D,DVU,2,,5.0,5.0,2.0,13.0,28.0,Pass,Incomplete,0.0,,Daquan Bohannan,Incomplete,Aaron Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
72,Delaware Valley,D,DVU,2,,5.0,6.0,3.0,13.0,28.0,Run,Rush,12.0,Daquan Bohannan,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,279,14,3,-11,2,2,2,,,,,,,
73,Delaware Valley,D,DVU,2,,5.0,7.0,4.0,1.0,16.0,Run,Rush,10.0,Julian White,,,,,,,,,True,Julian White,,LVC,Brandon Brubaker,,,13.0,,,,,,,,,,,,,,,,,,,,,Fumble,04:39,279,14,3,-11,2,2,2,,,,,,,
74,Delaware Valley,O,LVC,2,,8.0,1.0,0.0,10.0,-6.0,Run,Rush,0.0,Jacob Shermeyer,,,,,,,Anthony Tedesco,Shymere Vessels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:25,85,3,14,-11,2,2,2,,,,,,,
75,Delaware Valley,O,LVC,2,,8.0,2.0,2.0,10.0,-6.0,Run,Rush,3.0,Jacob Shermeyer,,,,,,,Sebastian Montlouis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:25,85,3,14,-11,2,2,2,,,,,,,
76,Delaware Valley,,LVC,2,,,,2.0,10.0,-6.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delaware Valley,,,,,,,01:25,85,3,14,-11,2,2,2,,,,,,,
77,Delaware Valley,,LVC,2,,,,3.0,7.0,-9.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:32,32,3,14,-11,2,2,1,False Start,LVC,Jacob Phillips,,,,4.0
78,Delaware Valley,O,LVC,2,,8.0,3.0,3.0,11.0,-5.0,Run,Rush,4.0,Jacob Shermeyer,,,,,,,Sebastian Montlouis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,00:32,32,3,14,-11,2,2,1,,,,,,,
79,Delaware Valley,,LVC,2,,,,3.0,11.0,-5.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delaware Valley,,,,,,,00:32,32,3,14,-11,2,2,1,,,,,,,
80,Delaware Valley,K,LVC,2,,,,4.0,7.0,-9.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-9.0,,,,,,,,,,,,,,,00:27,27,3,14,-11,2,2,0,,,,,,,
81,Delaware Valley,D,DVU,2,,6.0,1.0,0.0,9.0,9.0,Pass,Incomplete,0.0,,Daquan Bohannan,Incomplete,Nahsir Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:23,23,14,3,-11,2,0,2,,,,,,,
82,Delaware Valley,D,DVU,2,,6.0,2.0,2.0,9.0,9.0,Pass,Incomplete,0.0,,Daquan Bohannan,Incomplete,Tahmir Barksdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:23,23,14,3,-11,2,0,2,,,,,,,
83,Delaware Valley,D,DVU,2,,6.0,3.0,3.0,9.0,9.0,Pass,Incomplete,0.0,,Daquan Bohannan,Incomplete,Nahsir Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game,00:23,23,14,3,-11,2,0,2,,,,,,,
84,Delaware Valley,K,DVU,2,,,,4.0,9.0,9.0,FG Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Hughes,26.0,Good,,,,,,,,,,00:23,23,14,3,-11,2,0,2,,,,,,,
85,Delaware Valley,K,LVC,3,,,,,,,KO,Return,,,,,,,,,David Butler,,,,,,,Jamir Prevard,16,17.0,Kevin Roberts,64.0,1.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,3,17,-14,3,3,3,,,,,,,
86,Delaware Valley,D,DVU,3,,7.0,1.0,0.0,10.0,-17.0,Run,Rush,6.0,Donte Simmons,,,,,,,Erik Williams,Ben Siegfried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
87,Delaware Valley,D,DVU,3,,7.0,2.0,2.0,4.0,-23.0,Run,Rush,2.0,Quadir Strothers,,,,,,,Brandon Brubaker,Pablo Aviles-Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
88,Delaware Valley,D,DVU,3,,7.0,3.0,3.0,2.0,-25.0,Run,Rush,10.0,Donte Simmons,,,,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
89,Delaware Valley,D,DVU,3,,7.0,4.0,1.0,10.0,-35.0,Run,Rush,-1.0,Donte Simmons,,,,,,,Brandon Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
90,Delaware Valley,D,DVU,3,,7.0,5.0,2.0,11.0,-34.0,Pass,Complete,2.0,,Daquan Bohannan,Complete,Bryce Dorsey,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
91,Delaware Valley,D,DVU,3,,7.0,6.0,3.0,9.0,-36.0,Run,Rush,6.0,Daquan Bohannan,,,,,,,Darion Ulrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:53,1793,17,3,-14,3,3,3,,,,,,,
92,Delaware Valley,K,DVU,3,,,,4.0,3.0,-42.0,Punt Ret,Return,,,,,,,,,Shane Oros,,,,,,,Cameron Niemeyer,2,30.0,,,,,Bobby Miller,30.0,28.0,Return,,,,,,,,,,,,,,14:53,1793,17,3,-14,3,3,3,,,,,,,
93,Delaware Valley,O,LVC,3,,9.0,1.0,0.0,10.0,-30.0,Run,Rush,0.0,Tim Ervey,,,,,,,Trent Fries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:04,1564,3,17,-14,3,3,3,,,,,,,
94,Delaware Valley,O,LVC,3,,9.0,2.0,2.0,10.0,-30.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:04,1564,3,17,-14,3,3,3,,,,,,,
95,Delaware Valley,O,LVC,3,,9.0,3.0,3.0,10.0,-30.0,Run,Rush,-11.0,Braden Bohannon,,,,,,,,,True,Braden Bohannon,,DVU,Anthony Nobile,Anthony Nobile,19,-23.0,,,,,,,,,,,,,,,,,True,,,,TD,11:04,1564,3,17,-14,3,3,3,,,,,,,
96,Delaware Valley,K,DVU,3,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Hughes,,,Good,,,,,,,,,10:12,1512,23,3,-20,3,3,3,,,,,,,
