PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Cal Lutheran,K,CLU,1,,,,,,,,KO Rec,Return,,,,,,,,,Hector Palacios,,,,,,,,30,32.0,Daniel Burgos,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Cal Lutheran,O,CHA,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Run,Rush,2.0,,,,,,,,14:39,,True,Tanner at Mendoza,,CLU,Elijah Jones,,,-33.0,,,,,,,,,,,,,,,,,,,,,,Fumble,14:45,1785,0,0,0,3,3,3,,,,,,,
3,Cal Lutheran,D,CLU,1,,1.0,1.0,0.0,10.0,34.0,Take A Shot,Run,Rush,3.0,Jackson Taylor,,,,,,,14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:35,1775,0,0,0,3,3,3,,,,,,,
4,Cal Lutheran,D,CLU,1,,1.0,2.0,2.0,7.0,31.0,Take A Shot,Pass,Sack,-7.0,,Nick Lasher,Sack,,,,,14:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:35,1775,0,0,0,3,3,3,,,,,,,
5,Cal Lutheran,D,CLU,1,,1.0,3.0,3.0,14.0,38.0,Go Zone,Pass,Incomplete,0.0,,Nick Lasher,Incomplete,Julio Angel,,,,13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:08,1748,0,0,0,3,3,3,,,,,,,
6,Cal Lutheran,K,CLU,1,,,,4.0,14.0,38.0,Go Zone,Punt Rec,Touchback,,,,,,,,,12:53,,,,,,,,,,,,,,,,38.0,0.0,Touchback,,,,,,,,,,,,,,13:05,1685,0,0,0,3,3,3,,,,,,,
7,Cal Lutheran,O,CHA,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Complete,2.0,,,Complete,Wyatt for Hardin,,,,12:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,0,0,3,3,3,,,,,,,
8,Cal Lutheran,O,CHA,1,,2.0,2.0,2.0,8.0,-22.0,Coming Out,Pass,Complete,9.0,,,Complete,Marcos for Reyes,,,,12:17,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:48,1668,0,0,0,3,3,3,,,,,,,
9,Cal Lutheran,O,CHA,1,,2.0,3.0,1.0,10.0,-31.0,Gold Zone,Pass,Complete,15.0,,,Complete,Will for Mudie,,,,11:43,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:17,1637,0,0,0,3,3,3,,,,,,,
10,Cal Lutheran,O,CHA,1,,2.0,4.0,1.0,10.0,-46.0,Go Zone,Run,Rush,54.0,,,,,,,,11:22,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,11:43,1603,0,0,0,3,3,3,,,,,,,
