PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,"Dubuque, Univ. of",K,DBQFB,1,,,,,,,,KO Rec,Out of bounds,,,,,,,,,,,,,,,,,,,Tyler Sheffield,55.0,10.0,Out of bounds,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,"Dubuque, Univ. of",O,COE,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,0.0,Alphonso Soko,,,,,,,A. Steingraeber,Gino Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,"Dubuque, Univ. of",O,COE,1,,1.0,2.0,2.0,10.0,-35.0,Gold Zone,Run,Rush,13.0,Alphonso Soko,,,,,,,Dalton Wood,Tyler Geiman,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,"Dubuque, Univ. of",O,COE,1,,1.0,3.0,1.0,10.0,-48.0,Go Zone,Pass,Complete,2.0,,Nick Casey,Complete,Alphonso Soko,,,,Tyler Geiman,A. Steingraeber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,"Dubuque, Univ. of",O,COE,1,,1.0,4.0,2.0,8.0,-50.0,Go Zone,Pass,Complete,48.0,,Nick Casey,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,"Dubuque, Univ. of",O,COE,1,,1.0,5.0,1.0,2.0,2.0,Red Zone Low,Run,Rush,1.0,Alphonso Soko,,,,,,,Marshon Crowder,Dalton Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,"Dubuque, Univ. of",,COE,1,,,,2.0,1.0,1.0,Red Zone Low,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,unsportsmanlike conduct,DBQFB,Marshon Crowder,,,,0.0
8,"Dubuque, Univ. of",O,COE,1,,1.0,6.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,Alphonso Soko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
9,"Dubuque, Univ. of",K,COE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Ellis,,,No Good,,,,,,,,,13:02,1682,6,0,6,3,3,3,,,,,,,
10,"Dubuque, Univ. of",K,COE,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Jon Bell,,,,,,,Kallion Buckner,27,35.0,Evan Ellis,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,13:02,1682,6,0,6,3,3,3,,,,,,,
