PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Loras,K,LOR,1,,,,,,,,KO Rec,Return,,,,,,,,,Joey Foley,,,,,,,Mitchell Eckardt,24,29.0,Scott Talmadge,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Loras,O,COE,1,,1.0,1.0,0.0,10.0,-29.0,Gold Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Cooper Zeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Loras,O,COE,1,,1.0,2.0,2.0,10.0,-29.0,Gold Zone,Run,Rush,2.0,Dominic Shepardson,,,,,,,Joey Foley,Josh Kieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Loras,O,COE,1,,1.0,3.0,3.0,8.0,-31.0,Gold Zone,Run,Rush,6.0,Nick Casey,,,,,,,Josh Jones,Jack Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TD,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Loras,K,COE,1,,,,4.0,2.0,-37.0,Gold Zone,Punt,Blocked,,,,,,,,,,,,,,,,Joey Foley,25,-25.0,,,,,,Evan Ellis,0.0,-37.0,Blocked,Dustin Harris,,,,,,,,True,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Loras,K,LOR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Farfan,,,Good,,,,,,,,,13:10,1690,6,0,-6,3,3,3,Offside,COE,,,,,
7,Loras,K,LOR,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Loras,,,,,,,Mitchell Eckardt,16,25.0,Scott Talmadge,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,13:10,1690,7,0,-7,3,3,3,,,,,,,
8,Loras,O,COE,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,1.0,Ray Seidel,,,,,,,Josh Kieffer,Mason Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06,1686,0,7,-7,3,3,3,,,,,,,
9,Loras,O,COE,1,,2.0,2.0,2.0,9.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Dominic Shepardson,Brett Bower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06,1686,0,7,-7,3,3,3,,,,,,,
10,Loras,O,COE,1,,2.0,3.0,3.0,9.0,-26.0,Gold Zone,Pass,Complete,6.0,,Nick Casey,Complete,Dominic Shepardson,,,,Zach Kemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:06,1686,0,7,-7,3,3,3,Holding,COE,,,,,
