PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Central (IA),K,COE,1,,,,,,,,KO,Touchback,,,,,,,,,,,,,,,,,,,Evan Ellis,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Central (IA),D,CEN,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,Blaine Hawkins,Incomplete,Jeff Herbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Central (IA),D,CEN,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,Blaine Hawkins,Incomplete,Tanner Schminke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Central (IA),D,CEN,1,,1.0,3.0,3.0,10.0,-25.0,Coming Out,Pass,Complete,30.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Trey Holub,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Central (IA),D,CEN,1,,1.0,4.0,1.0,10.0,45.0,Go Zone,Pass,Complete,29.0,,Blaine Hawkins,Complete,Tanner Schminke,,,,Manny Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,15:00,1800,0,0,0,3,3,3,Holding,CEN,Joshua Mayhew,,,,10.0
6,Central (IA),D,CEN,1,,1.0,5.0,1.0,20.0,-45.0,Go Zone,Pass,Complete,12.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Manny Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Central (IA),D,CEN,1,,1.0,6.0,2.0,8.0,43.0,Go Zone,Pass,Complete,10.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Trevor Eckols,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Central (IA),D,CEN,1,,1.0,7.0,1.0,10.0,33.0,Take A Shot,Pass,Incomplete,0.0,,Blaine Hawkins,Incomplete,,,,Cedric Nah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Central (IA),D,CEN,1,,1.0,8.0,2.0,10.0,33.0,Take A Shot,Pass,Complete,33.0,,Blaine Hawkins,Complete,Erik Knaack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Central (IA),K,CEN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logan Sunvold,,,Good,,,,,,,,,13:33,1713,6,0,-6,3,3,3,,,,,,,
11,Central (IA),K,CEN,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Jr. Maddox,Reece Miller,,,,,,Mitchell Eckardt,17,33.0,Logan Sunvold,49.0,16.0,Return,,,,,,,,,,,,,,,,,,,13:33,1713,7,0,-7,3,3,3,,,,,,,
12,Central (IA),O,COE,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Amel Saric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,7,-7,3,3,3,,,,,,,
13,Central (IA),O,COE,1,,1.0,2.0,2.0,10.0,-33.0,Gold Zone,Pass,Complete,67.0,,Nick Casey,Complete,Dominic Shepardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,13:25,1705,0,7,-7,3,3,3,,,,,,,
14,Central (IA),K,COE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Ellis,,,Good,,,,,,,,,13:10,1690,6,7,-1,3,3,3,,,,,,,
15,Central (IA),K,COE,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Touchback,,,,,,,,,,,,,,,,,,,Evan Ellis,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
16,Central (IA),D,CEN,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,Blaine Hawkins,Incomplete,Jason Hopp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
17,Central (IA),D,CEN,1,,2.0,2.0,2.0,10.0,-25.0,Coming Out,Pass,Complete,4.0,,Blaine Hawkins,Complete,Jason Hopp,,,,Manny Lopez,Trevor Eckols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
18,Central (IA),D,CEN,1,,2.0,3.0,3.0,6.0,-29.0,Gold Zone,Pass,Complete,10.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
19,Central (IA),D,CEN,1,,2.0,4.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,6.0,Jason Hopp,,,,,,,Samuel Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
20,Central (IA),D,CEN,1,,2.0,5.0,2.0,4.0,-45.0,Go Zone,Pass,Complete,2.0,,Blaine Hawkins,Complete,Erik Knaack,,,,Anthony Bullard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
21,Central (IA),D,CEN,1,,2.0,6.0,3.0,6.0,-43.0,Gold Zone,Pass,Complete,26.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
22,Central (IA),D,CEN,1,,2.0,7.0,1.0,10.0,31.0,Take A Shot,Pass,Incomplete,0.0,,Blaine Hawkins,Incomplete,Jeff Herbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
23,Central (IA),D,CEN,1,,2.0,8.0,2.0,10.0,31.0,Take A Shot,Pass,Sack,-7.0,,Blaine Hawkins,Sack,,,,,Jay Oostendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
24,Central (IA),D,CEN,1,,2.0,9.0,3.0,17.0,38.0,Go Zone,Pass,Complete,5.0,,Blaine Hawkins,Complete,Jason Hopp,,,,Jay Oostendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
25,Central (IA),D,CEN,1,,2.0,10.0,4.0,12.0,33.0,Take A Shot,Pass,Complete,16.0,,Blaine Hawkins,Complete,Tanner Schminke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
26,Central (IA),D,CEN,1,,2.0,11.0,1.0,10.0,17.0,Red Zone High,Pass,Complete,14.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Jay Oostendorp,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:10,1690,7,7,0,3,3,3,,,,,,,
27,Central (IA),D,CEN,1,,2.0,12.0,1.0,3.0,3.0,Red Zone Low,Pass,Complete,3.0,,Blaine Hawkins,Complete,Jason Hopp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,13:10,1690,7,7,0,3,3,3,,,,,,,
28,Central (IA),K,CEN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logan Sunvold,,,Good,,,,,,,,,09:10,1450,13,7,-6,3,3,3,,,,,,,
29,Central (IA),K,CEN,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Jr. Maddox,,,,,,,Dominic Shepardson,3,26.0,Logan Sunvold,42.0,23.0,Return,,,,,,,,,,,,,,,,,,,09:10,1450,14,7,-7,3,3,3,,,,,,,
30,Central (IA),O,COE,1,,2.0,1.0,0.0,10.0,-26.0,Gold Zone,Run,Rush,0.0,Nick Casey,,,,,,,David Tchomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,7,14,-7,3,3,3,,,,,,,
31,Central (IA),O,COE,1,,2.0,2.0,2.0,10.0,-26.0,Gold Zone,Pass,Complete,14.0,,Nick Casey,Complete,Tre Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:05,1445,7,14,-7,3,3,3,,,,,,,
32,Central (IA),O,COE,1,,2.0,3.0,1.0,10.0,-40.0,Gold Zone,Run,Rush,2.0,Alphonso Soko,,,,,,,Brody Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,7,14,-7,3,3,3,,,,,,,
33,Central (IA),O,COE,1,,2.0,4.0,2.0,8.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Cooper Zeck,,,Matt Glockel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:05,1445,7,14,-7,3,3,3,,,,,,,
34,Central (IA),O,COE,1,,2.0,5.0,3.0,8.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Dominic Shepardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:05,1445,7,14,-7,3,3,3,,,,,,,
35,Central (IA),K,COE,1,,,,4.0,8.0,-42.0,Gold Zone,Punt,Return,,,,,,,,,,,,,,,,Brayden Egli,2,22.0,,,,,,Evan Ellis,38.0,20.0,Return,,,,,,,,,,,,,,09:05,1445,7,14,-7,3,3,3,,,,,,,
36,Central (IA),D,CEN,1,,3.0,1.0,0.0,10.0,-22.0,Coming Out,Pass,Complete,8.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Heath Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
37,Central (IA),D,CEN,1,,3.0,2.0,2.0,2.0,-30.0,Gold Zone,Pass,Complete,12.0,,Blaine Hawkins,Complete,Jeff Herbers,,,,Chase Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
38,Central (IA),D,CEN,1,,3.0,3.0,1.0,10.0,-42.0,Gold Zone,Pass,Complete,12.0,,Blaine Hawkins,Complete,Tanner Schminke,,,,Manny Lopez,Trey Holub,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
39,Central (IA),D,CEN,1,,3.0,4.0,1.0,10.0,46.0,Go Zone,Run,Rush,13.0,Jason Hopp,,,,,,,Trey Holub,Anthony Bullard,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
40,Central (IA),D,CEN,1,,3.0,5.0,1.0,10.0,33.0,Take A Shot,Pass,Complete,3.0,,Blaine Hawkins,Complete,Erik Knaack,,,,Trey Holub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
41,Central (IA),D,CEN,1,,3.0,6.0,2.0,7.0,30.0,Take A Shot,Pass,Complete,14.0,,Blaine Hawkins,Complete,Tanner Schminke,,,,Jon Bell,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
42,Central (IA),D,CEN,1,,3.0,7.0,1.0,10.0,16.0,Red Zone High,Run,Rush,2.0,Jason Hopp,,,,,,,Manny Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58,1318,14,7,-7,3,3,3,,,,,,,
43,Central (IA),D,CEN,1,,3.0,8.0,2.0,8.0,14.0,Red Zone High,Pass,Complete,14.0,,Blaine Hawkins,Complete,Tanner Schminke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,06:58,1318,14,7,-7,3,3,3,,,,,,,
44,Central (IA),K,CEN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logan Sunvold,,,Good,,,,,,,,,03:54,1134,20,7,-13,3,3,3,,,,,,,
45,Central (IA),K,CEN,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Reid Pakkebier,,,,,,,Dominic Shepardson,,21.0,Logan Sunvold,43.0,22.0,Return,,,,,,,,,,,,,,,,,,,03:54,1134,21,7,-14,3,3,3,,,,,,,
46,Central (IA),O,COE,1,,3.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,-2.0,Alphonso Soko,,,,,,,Brody Klein,Benjamin Crist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
47,Central (IA),,COE,1,,,,2.0,12.0,-19.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,False Start,COE,Austin Hatfield,,,,5.0
48,Central (IA),O,COE,1,,3.0,2.0,2.0,17.0,-14.0,Coming Out,Pass,Complete,31.0,,Nick Casey,Complete,Amel Saric,,,,Brayden Egli,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
49,Central (IA),O,COE,1,,3.0,3.0,1.0,10.0,-45.0,Go Zone,Run,Rush,3.0,Alphonso Soko,,,,,,,Brayden Egli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
50,Central (IA),O,COE,1,,3.0,4.0,2.0,7.0,-48.0,Go Zone,Pass,Complete,1.0,,Nick Casey,Complete,Dominic Shepardson,,,,Brayden Egli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
51,Central (IA),O,COE,1,,3.0,5.0,3.0,8.0,-47.0,Go Zone,Pass,Complete,9.0,,Nick Casey,Complete,Cooper Zeck,,,,Reid Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
52,Central (IA),O,COE,1,,3.0,6.0,1.0,10.0,44.0,Go Zone,Pass,Incomplete,0.0,,Nick Casey,Incomplete,Tre Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
53,Central (IA),O,COE,1,,3.0,7.0,2.0,10.0,44.0,Go Zone,Pass,Complete,9.0,,Nick Casey,Complete,Cooper Zeck,,,,Reid Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
54,Central (IA),O,COE,1,,3.0,8.0,3.0,1.0,35.0,Take A Shot,Run,Rush,0.0,Alphonso Soko,,,,,,,Brody Klein,Matt Glockel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:53,1133,7,21,-14,3,3,3,,,,,,,
55,Central (IA),O,COE,2,,3.0,9.0,4.0,1.0,35.0,Take A Shot,Run,Rush,0.0,Alphonso Soko,,,,,,,Brody Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,900,7,21,-14,3,3,3,,,,,,,
