PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Concordia Chicago,K,CUC,1,,,,,,,,KO Rec,Return,,,,,,,,,Concordia Chicago,,,,,,,,0,-38.0,Ryan Auer,3.0,-38.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Concordia Chicago,O,CUW,1,,1.0,1.0,0.0,10.0,38.0,Go Zone,Run,Rush,0.0,,,,,,,,Julian Ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Concordia Chicago,O,CUW,1,,1.0,2.0,2.0,10.0,38.0,Go Zone,Pass,Complete,3.0,,,Complete,Matt for Montgomery,,,,Tyler Dudley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Concordia Chicago,O,CUW,1,,1.0,3.0,3.0,13.0,41.0,Go Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Concordia Chicago,K,CUW,1,,,,4.0,13.0,41.0,Go Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,Mason punt Kaschinske,38.0,3.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Concordia Chicago,D,CUC,1,,1.0,1.0,0.0,10.0,-3.0,Backed Up,Run,Rush,2.0,Jordan Sepulveda,,,,,,,James Zarosley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
7,Concordia Chicago,D,CUC,1,,1.0,2.0,2.0,8.0,-5.0,Backed Up,Pass,Complete,0.0,,Jordan Sepulveda,Complete,Christian Covington,,,,Jarod Ontiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
8,Concordia Chicago,D,CUC,1,,1.0,3.0,3.0,8.0,-5.0,Backed Up,Pass,Complete,15.0,,Jordan Sepulveda,Complete,DeAndre Daniels,,,,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
9,Concordia Chicago,,CUC,1,,,,1.0,10.0,-20.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,Delay Of Game,CUC,Jordan Sepulveda,,,,5.0
10,Concordia Chicago,D,CUC,1,,1.0,4.0,1.0,15.0,-15.0,Coming Out,Run,Rush,10.0,DeAndre Daniels,,,,,,,Jarod Ontiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
11,Concordia Chicago,D,CUC,1,,1.0,5.0,2.0,5.0,-25.0,Coming Out,Pass,Complete,5.0,,Jordan Sepulveda,Complete,Deion Wilson,,,,Connor Stoming,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
12,Concordia Chicago,,CUC,1,,,,1.0,10.0,-30.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,Offside ,CUW,,,,,5.0
13,Concordia Chicago,D,CUC,1,,1.0,6.0,1.0,5.0,-35.0,Gold Zone,Run,Rush,0.0,Jordan Sepulveda,,,,,,,Julian Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
14,Concordia Chicago,,CUC,1,,,,2.0,5.0,-35.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordia Chicago,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
15,Concordia Chicago,D,CUC,1,,1.0,7.0,2.0,5.0,-35.0,Gold Zone,Run,Rush,-2.0,Deion Wilson,,,,,,,Connor Stoming,Cameron Kohler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:35,1415,0,0,0,3,2,3,,,,,,,
