PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Lakeland,K,LUFB,1,,,,,,,,KO Rec,Return,,,,,,,,,Crutcher,,,,,,,,7,25.0,Andrew Colley,47.0,18.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Lakeland,O,CUWFB,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,,Incomplete,,,,,Andrew Cardiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Lakeland,O,CUWFB,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Run,Rush,1.0,,,,,,,,Agustin Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Lakeland,O,CUWFB,1,,1.0,3.0,3.0,9.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,Tim Houlihan,Incomplete,Tim Houlihan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Lakeland,K,CUWFB,1,,,,4.0,9.0,-26.0,Gold Zone,Punt,Return,,,,,,,,,Nasir Briggs,,,,,,,Brice Kensey,8,49.0,,,,,,M. punt Kaschinske,33.0,41.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Lakeland,D,LUFB,1,,1.0,1.0,0.0,10.0,-49.0,Go Zone,Run,Rush,18.0,Larry Rivers,,,,,,,Cameron Kohler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
7,Lakeland,D,LUFB,1,,1.0,2.0,1.0,10.0,33.0,Take A Shot,Pass,Complete,33.0,,,Complete,Brice Kensey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:01,1741,0,0,0,3,3,3,,,,,,,
8,Lakeland,K,LUFB,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,,,13:33,1713,6,0,-6,3,3,3,,,,,,,
9,Lakeland,K,LUFB,1,,,,,,,,KO Rec,Return,,,,,,,,,Xavier Lopez,,,,,,,,5,24.0,Andrew Colley,46.0,19.0,Return,,,,,,,,,,,,,,,,,,,13:33,1713,7,0,-7,3,3,3,,,,,,,
10,Lakeland,O,CUWFB,1,,2.0,1.0,0.0,10.0,-24.0,Coming Out,Run,Rush,6.0,,,,,,,,Andrew Cardiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:27,1707,0,7,-7,3,3,3,,,,,,,
