PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Benedictine,K,CUW,1,,,,,,,,KO,Return,,,,,,,,,Summers,,,,,,,,19,24.0,Mason Kaschinske,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Benedictine,D,BEN,1,,1.0,1.0,0.0,10.0,-24.0,Coming Out,Run,Rush,5.0,,,,,,,,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
3,Benedictine,D,BEN,1,,1.0,2.0,2.0,5.0,-29.0,Gold Zone,Run,Rush,3.0,,,,,,,,Justice Kaneta,Jarod Ontiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
4,Benedictine,D,BEN,1,,1.0,3.0,3.0,2.0,-32.0,Gold Zone,Pass,Complete,6.0,,,Complete,Calin for Gurau,,,,Evan Lischka,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
5,Benedictine,D,BEN,1,,1.0,4.0,1.0,10.0,-38.0,Gold Zone,Run,Rush,1.0,,,,,,,,Justice Kaneta,Connor Stoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
6,Benedictine,D,BEN,1,,1.0,5.0,2.0,9.0,-39.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Deandre broken Holliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
7,Benedictine,D,BEN,1,,1.0,6.0,3.0,9.0,-39.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Ryan QB Weninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:56,1796,0,0,0,3,3,3,,,,,,,
8,Benedictine,K,BEN,1,,,,4.0,9.0,-39.0,Gold Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Deandre punt Holliday,35.0,26.0,Out of bounds,,,,,,,,,,,,,,14:56,1796,0,0,0,3,3,3,,,,,,,
9,Benedictine,O,CUW,1,,1.0,1.0,0.0,10.0,-26.0,Gold Zone,Pass,Complete,17.0,,,Complete,Al'Jarius for Kelly,,,,Ahmad Washington,Tommy O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:07,1627,0,0,0,3,3,3,,,,,,,
10,Benedictine,O,CUW,1,,1.0,2.0,1.0,10.0,-43.0,Gold Zone,Run,Rush,0.0,,,,,,,,Jordan Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,1627,0,0,0,3,3,3,,,,,,,
