PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Judson,K,CUW,1,,,,,,,,KO,Return,,,,,,,,,Julian Johnson,Troy Stewart,,,,,,,27,37.0,Mason Kaschinske,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Judson,D,JUD,1,,1.0,1.0,0.0,10.0,-37.0,Gold Zone,Run,Rush,7.0,,,,,,,,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Judson,D,JUD,1,,1.0,2.0,2.0,3.0,-44.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
4,Judson,,JUD,1,,,,3.0,3.0,-44.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,Delay Of Game,JUD,,,,,5.0
5,Judson,D,JUD,1,,1.0,3.0,3.0,8.0,-39.0,Gold Zone,Run,Rush,1.0,,,,,,,,Connor Stoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:54,1794,0,0,0,3,3,3,,,,,,,
6,Judson,,JUD,1,,,,4.0,7.0,-40.0,Gold Zone,Kneel,Kneel,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
7,Judson,O,CUW,1,,1.0,1.0,0.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,James Linn,Incomplete,Matt Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
8,Judson,O,CUW,1,,1.0,2.0,2.0,10.0,25.0,Take A Shot,Pass,Complete,10.0,,James Linn,Complete,Samuel Campbell,,,,Clifton Jimerson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
9,Judson,O,CUW,1,,1.0,3.0,1.0,10.0,15.0,Red Zone High,Pass,Sack,-3.0,,James Linn,Sack,,,,,Jontrell Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
10,Judson,O,CUW,1,,1.0,4.0,2.0,13.0,18.0,Red Zone High,Pass,Incomplete,0.0,,James Linn,Incomplete,Christian Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
11,Judson,O,CUW,1,,1.0,5.0,3.0,13.0,18.0,Red Zone High,Pass,Complete,18.0,,James Linn,Complete,Devin Shibiliski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,13:25,1705,0,0,0,3,3,3,,,,,,,
12,Judson,K,CUW,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Hansen,,,Good,,,,,,,,,12:02,1622,6,0,6,3,3,3,,,,,,,
13,Judson,K,CUW,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Noa Serpa,Matt Fischer,,,,,,,20,20.0,Mason Kaschinske,65.0,0.0,Return,,,,,,,,,,,,,,,,,,,12:02,1622,7,0,7,3,3,3,Offside,CUW,,,,,5.0
14,Judson,D,JUD,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,22.0,,,Complete,Alexander Jr,,,,Jacob Waryck,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
15,Judson,D,JUD,1,,2.0,2.0,1.0,10.0,-47.0,Go Zone,Pass,Complete,23.0,,,Complete,O'Vauntay for Vickers,,,,Troy Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
16,Judson,D,JUD,1,,2.0,3.0,1.0,10.0,30.0,Take A Shot,Pass,Complete,15.0,,,Complete,Dakari for Ferguson,,,,Troy Stewart,Cameran Atwater,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
17,Judson,D,JUD,1,,2.0,4.0,1.0,10.0,15.0,Red Zone High,Pass,Incomplete,0.0,,,Incomplete,Negil broken Bruce,Jordan Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
18,Judson,D,JUD,1,,2.0,5.0,2.0,10.0,15.0,Red Zone High,Pass,Sack,-2.0,,,Sack,,,,,Justice Kaneta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
19,Judson,D,JUD,1,,2.0,6.0,3.0,12.0,17.0,Red Zone High,Run,Rush,2.0,,,,,,,,Noa Serpa,Chase Coots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
20,Judson,D,JUD,1,,2.0,7.0,4.0,10.0,15.0,Red Zone High,Pass,Complete,15.0,,,Complete,Jordan for West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,11:56,1616,0,7,7,3,3,3,,,,,,,
21,Judson,D,JUD,1,,2.0,8.0,0.0,,,,Pass,No Good,,,Aubrey pass Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,08:53,1433,6,7,1,3,3,3,,,,,,,
22,Judson,K,JUD,1,,,,,,,,KO Rec,Return,,,,,,,,,Jacob Slonski,David Dunbar,,,,,,Al'Jarius Kelly,18,-50.0,David kickoff Dunbar,33.0,32.0,Return,,,,,,,,,,,,,,,,,,,08:53,1433,6,7,1,3,3,3,,,,,,,
23,Judson,O,CUW,1,,2.0,1.0,0.0,10.0,50.0,Go Zone,Pass,Complete,2.0,,James Linn,Complete,Christian Booker,,,,DaMarius Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
24,Judson,O,CUW,1,,2.0,2.0,2.0,8.0,48.0,Go Zone,Run,Rush,7.0,James Linn,,,,,,,EJ Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
25,Judson,O,CUW,1,,2.0,3.0,3.0,1.0,41.0,Go Zone,Run,Rush,1.0,Matt Montgomery,,,,,,,EJ Glover,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
26,Judson,O,CUW,1,,2.0,4.0,1.0,10.0,40.0,Go Zone,Pass,Incomplete,0.0,,James Linn,Incomplete,Tim Houlihan,Camren PENALTY Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,08:47,1427,7,6,1,3,3,3,Pass Interference,JUD,,,,,15.0
27,Judson,O,CUW,1,,2.0,5.0,1.0,10.0,25.0,Take A Shot,Run,Rush,0.0,Matt Montgomery,,,,,,,Chance Cregeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
28,Judson,O,CUW,1,,2.0,6.0,2.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,James Linn,Incomplete,Samuel Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
29,Judson,O,CUW,1,,2.0,7.0,3.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,James Linn,Incomplete,Matt Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:47,1427,7,6,1,3,3,3,,,,,,,
30,Judson,O,CUW,1,,2.0,8.0,4.0,10.0,25.0,Take A Shot,Pass,Complete,25.0,,James Linn,Complete,Tim Houlihan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,08:47,1427,7,6,1,3,3,3,,,,,,,
31,Judson,K,CUW,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Hansen,,,Good,,,,,,,,,06:11,1271,13,6,7,3,3,3,,,,,,,
32,Judson,K,CUW,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Mason Kaschinske,,,,,,,,24,30.0,Mason Kaschinske,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,06:11,1271,14,6,8,3,3,3,Holding,JUD,,,,,10.0
33,Judson,D,JUD,1,,3.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Complete,25.0,,,Complete,Dakari for Ferguson,,,,Ryley McCreary,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
34,Judson,D,JUD,1,,3.0,2.0,1.0,10.0,-45.0,Go Zone,Run,Rush,3.0,,,,,,,,Connor Stoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
35,Judson,D,JUD,1,,3.0,3.0,2.0,7.0,-48.0,Go Zone,Pass,Complete,4.0,,,Complete,Dakari for Ferguson,,,,Ben Kraft,Cameran Atwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
36,Judson,D,JUD,1,,3.0,4.0,3.0,3.0,48.0,Go Zone,Run,Rush,13.0,,,,,,,,Juan Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:03,1263,6,14,8,3,3,3,Face Mask,CUW,Juan Diaz,,,,15.0
37,Judson,D,JUD,1,,3.0,5.0,1.0,10.0,20.0,Red Zone High,Pass,Incomplete,0.0,,,Incomplete,O'Vauntay broken Vickers,Evan Lischka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
38,Judson,D,JUD,1,,3.0,6.0,2.0,10.0,20.0,Red Zone High,Pass,Complete,6.0,,,Complete,Jordan for West,,,,Cameran Atwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
39,Judson,D,JUD,1,,3.0,7.0,3.0,4.0,14.0,Red Zone High,Run,Rush,4.0,,,,,,,,Nasir Briggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,06:03,1263,6,14,8,3,3,3,Holding,JUD,,,,,10.0
40,Judson,D,JUD,1,,3.0,8.0,3.0,14.0,24.0,Take A Shot,Pass,Complete,24.0,,,Complete,Dakari for Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,06:03,1263,6,14,8,3,3,3,,,,,,,
41,Judson,D,JUD,1,,3.0,9.0,0.0,,,,Pass,No Good,,,Aubrey pass Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,02:40,1060,12,14,2,3,3,3,,,,,,,
42,Judson,K,JUD,1,,,,,,,,KO Rec,Return,,,,,,,,,Glenn Pearce,,True,Al'Jarius at Kelly,,JUD,Jeremiah at Kattie,Jeremiah Kattie,18,45.0,David kickoff Dunbar,38.0,27.0,Return,,,,,,,,,,,,,,,,,,,02:40,1060,12,14,2,3,3,3,,,,,,,
43,Judson,D,JUD,1,,4.0,1.0,0.0,10.0,46.0,Go Zone,Run,Rush,0.0,,,,,,,,Jarod Ontiveros,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:34,1054,12,14,2,3,3,3,,,,,,,
