PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Knox,K,RIP,1,,,,,,,,KO,Return,,,,,,,,,,,,Erik Flores,,,,,,,Hunter Anderson,31,48.0,Erik Flores,48.0,17.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Knox,D,KNO,1,,1.0,1.0,0.0,10.0,-48.0,Go Zone,Run,Rush,2.0,Kaile Williams,right,,,,,,,,,Damean Netzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Knox,D,KNO,1,,1.0,2.0,2.0,8.0,-50.0,Go Zone,Run,Rush,3.0,Sam Walker,middle,,,,,,,,,Damean Netzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
4,Knox,D,KNO,1,,1.0,3.0,3.0,5.0,47.0,Go Zone,Pass,Incomplete,0.0,,,Kaile Williams,short,right,Incomplete,Trevor Geggie,,,Dylon Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:54,1794,0,0,0,3,3,3,,,,,,,
5,Knox,K,KNO,1,,,,4.0,5.0,47.0,Go Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Preston Lade,32.0,15.0,Fair Catch,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
6,Knox,O,RIP,1,,1.0,1.0,0.0,10.0,-15.0,Coming Out,Run,Rush,13.0,Cormac Madigan,middle,,,,,,,,,Cade Cosson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:19,1699,0,0,0,3,3,3,,,,,,,
7,Knox,O,RIP,1,,1.0,2.0,1.0,10.0,-28.0,Gold Zone,Run,Rush,72.0,Cormac Madigan,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,13:19,1699,0,0,0,3,3,3,,,,,,,
8,Knox,O,RIP,1,,1.0,3.0,0.0,3.0,3.0,Red Zone Low,Run,No Good,,Chase Flink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,12:35,1655,6,0,6,3,3,3,,,,,,,
9,Knox,K,RIP,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Matt Johnson,,,,,,,Kendall Ballman,17,27.0,Erik Flores,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,12:35,1655,6,0,6,3,3,3,,,,,,,
10,Knox,D,KNO,1,,2.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,0.0,Sam Walker,middle,,,,,,,,,Desmond Murphy,Quincy DiLoreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,1650,0,6,6,3,3,3,,,,,,,
