PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Bethel University,K,BU,1,,,,,,,,KO Rec,Return,,,,,,,,,Kolin Baier,,,,,,,Nick VanErp,23,35.0,Brant Wieber,53.0,12.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Bethel University,O,SJU,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,7.0,,Backes RE,Complete,Alex Larson,,,,Tavian Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Bethel University,O,SJU,1,,1.0,2.0,2.0,3.0,-42.0,Gold Zone,Run,Rush,3.0,Henry Trost,,,,,,,Bray Finkbeiner,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Bethel University,O,SJU,1,,1.0,3.0,1.0,10.0,-45.0,Go Zone,Run,Rush,2.0,Henry Trost,,,,,,,Matt Feldick,Bray Finkbeiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Bethel University,O,SJU,1,,1.0,4.0,2.0,8.0,-47.0,Go Zone,Run,Rush,7.0,Chris Backes,,,,,,,Bronson Pe'a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
6,Bethel University,O,SJU,1,,1.0,5.0,3.0,1.0,46.0,Go Zone,Run,Rush,-4.0,Henry Trost,,,,,,,,,True,Henry Trost,,BU,Ethan Herron,,,,,,,,,,,,,,,,,,,,,,,,,Fumble,14:53,1793,0,0,0,3,3,3,,,,,,,
7,Bethel University,D,BU,1,,1.0,1.0,0.0,10.0,48.0,Go Zone,Pass,Complete,48.0,,,Complete,Joey Kidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,12:19,1639,0,0,0,3,3,3,,,,,,,
8,Bethel University,K,BU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Cifuentes,,,Good,,,,,,,,,12:11,1631,6,0,-6,3,3,3,,,,,,,
9,Bethel University,K,BU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Eric Fouquette,Nathanie Hanson,,,,,,Nick VanErp,22,30.0,Brant Wieber,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,12:11,1631,7,0,-7,3,3,3,illegal block,SJU,,,,,10.0
10,Bethel University,O,SJU,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Incomplete,0.0,,Backes RE,Incomplete,Cayden Saxon,,,,Bray Finkbeiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
11,Bethel University,O,SJU,1,,2.0,2.0,2.0,10.0,-20.0,Coming Out,Pass,Complete,15.0,,Backes RE,Complete,Alex Larson,,,,Tavian Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
12,Bethel University,O,SJU,1,,2.0,3.0,1.0,10.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,Backes RE,Incomplete,Ravi Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
13,Bethel University,O,SJU,1,,2.0,4.0,2.0,10.0,-35.0,Gold Zone,Run,Rush,2.0,Henry Trost,,,,,,,Bronson Pe'a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
14,Bethel University,O,SJU,1,,2.0,5.0,3.0,8.0,-37.0,Gold Zone,Pass,Complete,5.0,,Backes middle,Complete,Henry Trost,,,,Thoma Wurdemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:11,1631,0,7,-7,3,3,3,,,,,,,
15,Bethel University,K,SJU,1,,,,4.0,3.0,-42.0,Gold Zone,Punt,Return,,,,,,,,,J. Eibensteiner,,,,,,,Nic Jones,4,30.0,,,,,,Spencer Ell,32.0,26.0,Return,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
