PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Aurora University,K,AU,1,,,,,,,,KO Rec,Return,,,,,,,,,James Mautino,,,,,,,Tony Underwood,17,26.0,Austin Wielgosz,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Aurora University,O,SJU,1,,1.0,1.0,0.0,10.0,-26.0,Gold Zone,Pass,Complete,6.0,,Syverson LE,Complete,Ravi Alston,,,,Quintariu Davis,Colin Dominski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Aurora University,O,SJU,1,,1.0,2.0,2.0,4.0,-32.0,Gold Zone,Run,Rush,5.0,Henry Trost,,,,,,,Colin Dominski,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:54,1794,0,0,0,3,3,3,offside defense,AU,,,,,
4,Aurora University,O,SJU,1,,1.0,3.0,1.0,10.0,-37.0,Gold Zone,Run,Rush,2.0,Henry Trost,,,,,,,Jared Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
5,Aurora University,O,SJU,1,,1.0,4.0,2.0,8.0,-39.0,Gold Zone,Pass,Complete,14.0,,Syverson LE,Complete,Ravi Alston,,,,Robbie Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
6,Aurora University,O,SJU,1,,1.0,5.0,1.0,10.0,47.0,Go Zone,Run,Rush,5.0,Henry Trost,,,,,,,Isaiah Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
7,Aurora University,O,SJU,1,,1.0,6.0,2.0,5.0,42.0,Go Zone,Pass,Incomplete,0.0,,Syverson middle,Incomplete,Jimmy Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
8,Aurora University,O,SJU,1,,1.0,7.0,3.0,5.0,42.0,Go Zone,Pass,Incomplete,0.0,,Syverson LE,Incomplete,Ravi Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
9,Aurora University,O,SJU,1,,1.0,8.0,4.0,5.0,42.0,Go Zone,Pass,Incomplete,0.0,,Syverson RE,Incomplete,Alex Larson,,,,Matt Piasecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:54,1794,0,0,0,3,3,3,,,,,,,
10,Aurora University,D,AU,1,,1.0,1.0,0.0,10.0,-42.0,Gold Zone,Run,Rush,2.0,Tyran Bailey,,,,,,,Seth Morem,Octavius Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
11,Aurora University,D,AU,1,,1.0,2.0,2.0,8.0,-44.0,Gold Zone,Run,Rush,7.0,Gavin Zimbelman,,,,,,,Ethan Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
12,Aurora University,D,AU,1,,1.0,3.0,3.0,1.0,49.0,Go Zone,Run,Rush,8.0,Gavin Zimbelman,,,,,,,Ethan Stark,Erik Bjork,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
13,Aurora University,D,AU,1,,1.0,4.0,1.0,10.0,41.0,Go Zone,Run,Rush,3.0,Tyran Bailey,,,,,,,Kyle Kornovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
14,Aurora University,D,AU,1,,1.0,5.0,2.0,7.0,38.0,Go Zone,Run,Rush,0.0,Tyran Bailey,,,,,,,Dwayne Wade Jr.,Seth Morem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
15,Aurora University,D,AU,1,,1.0,6.0,3.0,7.0,38.0,Go Zone,Pass,Complete,7.0,,,Complete,Colton Jewell,,,,Erik Bjork,Lukas Theisen,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:52,1612,0,0,0,3,3,3,,,,,,,
