PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Trine,K,T-U,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Matthew Jimenez,Tony Hall,,,,,,Daniel Huery,17,32.0,Braden Moore,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Trine,O,R-H,1,,1.0,1.0,0.0,10.0,32.0,Take A Shot,Run,Rush,6.0,Daniel Huery,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Trine,O,R-H,1,,1.0,2.0,2.0,4.0,38.0,Go Zone,Pass,Incomplete,0.0,,,Rick Easterwood,short,right,Incomplete,Daniel Huery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
4,Trine,O,R-H,1,,1.0,3.0,3.0,4.0,38.0,Go Zone,Pass,Complete,18.0,,,Rick Easterwood,deep,right,Complete,Adam Tice-Saliu,,,,Keysean Amison,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
5,Trine,O,R-H,1,,1.0,4.0,1.0,10.0,44.0,Go Zone,Run,Rush,5.0,Grant Ripperda,middle,,,,,,,,,Jamon Gibson,Marcques Tagliaferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
6,Trine,O,R-H,1,,1.0,5.0,2.0,5.0,39.0,Go Zone,Pass,Complete,10.0,,,Rick Easterwood,short,left,Complete,Jailen Hobbs,,,,Jaylin Page,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
7,Trine,O,R-H,1,,1.0,6.0,1.0,10.0,29.0,Take A Shot,Pass,Complete,5.0,,,Rick Easterwood,short,right,Complete,Daniel Huery,,,,Jaylin Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
8,Trine,,R-H,1,,,,2.0,5.0,24.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,5.0
9,Trine,O,R-H,1,,1.0,7.0,2.0,10.0,29.0,Take A Shot,Pass,Incomplete,0.0,,,Rick Easterwood,short,left,Incomplete,Daniel Huery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
10,Trine,O,R-H,1,,1.0,8.0,3.0,10.0,29.0,Take A Shot,Pass,Complete,26.0,,,Rick Easterwood,deep,right,Complete,Adam Tice-Saliu,,,,Keysean Amison,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
11,Trine,O,R-H,1,,1.0,9.0,1.0,3.0,3.0,Red Zone Low,Run,Rush,2.0,Grant Ripperda,middle,,,,,,,,,Jamon Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
12,Trine,O,R-H,1,,1.0,10.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,Grant Ripperda,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:54,1794,0,0,0,3,3,3,,,,,,,
13,Trine,K,R-H,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Rick H: Easterwood,,,,,,,,,,,,,,,,,,,,Kyle Rehberg,,,Good,,,,,,,,,11:43,1603,6,0,6,3,3,3,,,,,,,
14,Trine,K,R-H,1,,,,1.0,10.0,35.0,Take A Shot,KO,Touchback,,,,,,,,,,,,,,,,,,,,,,Connor Whitesell,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,11:43,1603,7,0,7,3,3,3,,,,,,,
15,Trine,D,T-U,1,,1.0,1.0,0.0,10.0,25.0,Take A Shot,Run,Rush,3.0,Alex Price,middle,,,,,,,,,Deven Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
16,Trine,D,T-U,1,,1.0,2.0,2.0,7.0,28.0,Take A Shot,Run,Rush,9.0,Xaine Kirby,left,,,,,,,,,Riley Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
17,Trine,D,T-U,1,,1.0,3.0,1.0,10.0,37.0,Go Zone,Pass,Complete,12.0,,,Alex Price,deep,right,Complete,Connor Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
18,Trine,D,T-U,1,,1.0,4.0,1.0,10.0,49.0,Go Zone,Run,Rush,2.0,Xaine Kirby,middle,,,,,,,,,Peter Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
19,Trine,D,T-U,1,,1.0,5.0,2.0,8.0,49.0,Go Zone,Pass,Incomplete,0.0,,,Alex Price,short,right,Incomplete,Rodney Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
20,Trine,D,T-U,1,,1.0,6.0,3.0,8.0,49.0,Go Zone,Pass,Incomplete,0.0,,,Alex Price,short,right,Incomplete,Xaine Kirby,Rashard Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:43,1603,0,7,7,3,3,3,,,,,,,
21,Trine,K,T-U,1,,,,4.0,8.0,49.0,Go Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braden Moore,35.0,14.0,,,,,,,,,,,,,,,11:43,1603,0,7,7,3,3,3,,,,,,,
22,Trine,O,R-H,1,,2.0,1.0,0.0,10.0,14.0,Red Zone High,Run,Rush,17.0,Grant Ripperda,right,,,,,,,,,Marc Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:15,1455,7,0,7,3,3,3,,,,,,,15.0
23,Trine,O,R-H,1,,2.0,2.0,1.0,10.0,46.0,Go Zone,Pass,Incomplete,0.0,,,Rick Easterwood,short,left,Incomplete,Jailen Hobbs,Jaylin Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15,1455,7,0,7,3,3,3,,,,,,,
24,Trine,O,R-H,1,,2.0,3.0,2.0,10.0,46.0,Go Zone,Run,Rush,-1.0,Rick Easterwood,middle,,,,,,,,,Jacob Yoder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15,1455,7,0,7,3,3,3,,,,,,,
25,Trine,O,R-H,1,,2.0,4.0,3.0,11.0,45.0,Go Zone,Pass,Incomplete,0.0,,,Rick Easterwood,short,left,Incomplete,Jailen Hobbs,Jamon Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:15,1455,7,0,7,3,3,3,,,,,,,
26,Trine,K,R-H,1,,,,4.0,11.0,45.0,Go Zone,Punt,Touchback,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Toler,55.0,0.0,Touchback,,,,,,,,,,,,,,09:15,1455,7,0,7,3,3,3,,,,,,,
27,Trine,D,T-U,1,,2.0,1.0,0.0,10.0,20.0,Red Zone High,Pass,Complete,24.0,,,Alex Price,deep,left,Complete,Kale Lawson,,,,Tyce Miller,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:11,1391,0,7,7,3,3,3,,,,,,,
