PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,SUNY Cortland,K,BSC,1,,,,,,,,KO,Return,,,,,,,,,,,,Franele Johnson,,,,,,,Rashad Tucker,38,-42.0,Nick Sciandra,45.0,20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,SUNY Cortland,D,COR,1,,1.0,1.0,0.0,10.0,42.0,Go Zone,Run,Rush,11.0,Jaden Alfanostjohn,right,,,,,,,,,Anderson Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
3,SUNY Cortland,D,COR,1,,1.0,2.0,1.0,10.0,31.0,Take A Shot,Run,Rush,2.0,Jaden Alfanostjohn,middle,,,,,,,,,Kenneth Mosley,Anderson Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
4,SUNY Cortland,D,COR,1,,1.0,3.0,2.0,8.0,29.0,Take A Shot,Pass,Complete,5.0,,,Zac Boyes,short,right,Complete,CJ Messina,,,,Cody Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
5,SUNY Cortland,D,COR,1,,1.0,4.0,3.0,3.0,24.0,Take A Shot,Pass,Complete,5.0,,,Zac Boyes,short,left,Complete,CJ Messina,,,,Darren Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
6,SUNY Cortland,D,COR,1,,1.0,5.0,1.0,10.0,19.0,Red Zone High,Run,Rush,17.0,Jaden Alfanostjohn,middle,,,,,,,,,Anderson Osei-Gyimah,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:50,1790,0,0,0,3,3,3,,,,,,,
7,SUNY Cortland,D,COR,1,,1.0,6.0,1.0,2.0,2.0,Red Zone Low,Run,Rush,2.0,Jaden Alfanostjohn,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:50,1790,0,0,0,3,3,3,,,,,,,
8,SUNY Cortland,K,COR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,Zac H: Boyes,,,,,,,,,,,,,,,,,,,,Mike Baloga,,,Good,,,,,,,,,12:18,1638,6,0,-6,3,3,3,,,,,,,
9,SUNY Cortland,K,COR,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Ryan Costello,,,,,,,Caden Wheeler,17,22.0,Patrick Luby,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,12:18,1638,7,0,-7,3,3,3,,,,,,,
10,SUNY Cortland,O,BSC,1,,1.0,1.0,0.0,10.0,-22.0,Coming Out,Pass,Incomplete,0.0,,,Cam Sionko,,,Incomplete,Tariq Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
11,SUNY Cortland,O,BSC,1,,1.0,2.0,2.0,10.0,-22.0,Coming Out,Pass,Complete,3.0,,,Cam Sionko,short,left,Complete,Tariq Nelson,,,,Zack Thuesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
12,SUNY Cortland,O,BSC,1,,1.0,3.0,3.0,7.0,-22.0,Coming Out,Run,Rush,2.0,Cam Sionko,left,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,Illegal Forward Pass,BSC,Cam Sionko,,,,5.0
13,SUNY Cortland,O,BSC,1,,1.0,4.0,4.0,9.0,-20.0,Coming Out,Pass,Complete,0.0,,,Cam Sionko,short,middle,Complete,Phaybian Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Punt,12:11,1631,0,7,-7,3,3,3,Illegal Forward Pass,BSC,Cam Sionko,,,,5.0
14,SUNY Cortland,K,BSC,1,,,,1.0,10.0,-15.0,Coming Out,Punt,Return,,,,,,,,,,,,Kenneth Mosley,,,,,,,Connor Strand,13,46.0,,,,,,Nick Sciandra,52.0,33.0,Return,,,,,,,,,,,,,,12:11,1631,0,7,-7,3,3,3,,,,,,,
15,SUNY Cortland,D,COR,1,,2.0,1.0,0.0,10.0,-46.0,Go Zone,Pass,Complete,53.0,,,Zac Boyes,,,Complete,CJ Messina,,,,Justin Brown,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:39,1539,7,0,-7,3,3,3,,,,,,,
16,SUNY Cortland,D,COR,1,,2.0,2.0,1.0,1.0,1.0,Red Zone Low,Run,Rush,0.0,Jaden Alfanostjohn,middle,,,,,,,,,Orlando Cabrera,Jonah Wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:39,1539,7,0,-7,3,3,3,,,,,,,
17,SUNY Cortland,D,COR,1,,2.0,3.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,-1.0,Jaden Alfanostjohn,middle,,,,,,,,,Darren Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:39,1539,7,0,-7,3,3,3,,,,,,,
18,SUNY Cortland,D,COR,1,,2.0,4.0,3.0,2.0,2.0,Red Zone Low,Pass,Complete,2.0,,,Zac Boyes,short,left,Complete,Cole Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,10:39,1539,7,0,-7,3,3,3,,,,,,,
19,SUNY Cortland,K,COR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,Zac H: Boyes,,,,,,,,,,,,,,,,,,,,Mike Baloga,,,Good,,,,,,,,,08:58,1438,13,0,-13,3,3,3,,,,,,,
20,SUNY Cortland,K,COR,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Devin McArthur,Craig Ackerman,,,,,,Caden Wheeler,20,35.0,Patrick Luby,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,08:58,1438,14,0,-14,3,3,3,,,,,,,
21,SUNY Cortland,O,BSC,1,,2.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,2.0,Phaybian Livingston,middle,,,,,,,,,Anthony Dennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:50,1430,0,14,-14,3,3,3,,,,,,,
22,SUNY Cortland,O,BSC,1,,2.0,2.0,2.0,8.0,-37.0,Gold Zone,Pass,Incomplete,0.0,,,Cam Sionko,,,Incomplete,Tariq Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:50,1430,0,14,-14,3,3,3,,,,,,,
23,SUNY Cortland,O,BSC,1,,2.0,3.0,3.0,8.0,-37.0,Gold Zone,Pass,Sack,-5.0,,,Cam Sionko,,,Sack,,,,,Zack Thuesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:50,1430,0,14,-14,3,3,3,,,,,,,
24,SUNY Cortland,,BSC,1,,,,4.0,13.0,-32.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNY Cortland,,,,,,,08:50,1430,0,14,-14,3,3,3,,,,,,,
25,SUNY Cortland,K,BSC,1,,,,4.0,13.0,-32.0,Gold Zone,Punt,Return,,,,,,,,,,,,Joshua Hine,Seth Penn,,,,,,Rashad Tucker,15,45.0,,,,,,Nick Sciandra,38.0,30.0,Return,,,,,,,,,,,,,,07:12,1332,0,14,-14,3,3,2,,,,,,,
26,SUNY Cortland,D,COR,1,,3.0,1.0,0.0,10.0,-45.0,Go Zone,Pass,Complete,9.0,,,Zac Boyes,short,left,Complete,JJ Laap,,,,Justin Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58,1318,14,0,-14,3,2,3,,,,,,,
