PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Franklin & Marshall,K,F&M,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,,,,,,,,Kyle Howes,95,0.0,Jack Rodenberger,60.0,5.0,Return,,,,,,,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Franklin & Marshall,K,SUS,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,Eddie H: Nugent,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,,15:00,1800,6,0,6,3,3,3,,,,,,,
3,Franklin & Marshall,K,SUS,1,,,,,,,,KO,Return,,,,,,,,,,,,Sean Yamada,Tim Alliegro,,,,,,Trey Glass,12,25.0,Elijah Hoffman,52.0,13.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,7,0,7,3,3,3,,,,,,,
4,Franklin & Marshall,D,F&M,1,,1.0,1.0,0.0,10.0,25.0,Take A Shot,Run,Rush,-1.0,Aaron Rascoe,left,,,,,,,,,Jake Schultes,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:39,1779,0,7,7,3,3,3,,,,,,,
5,Franklin & Marshall,D,F&M,1,,1.0,2.0,2.0,11.0,24.0,Take A Shot,Pass,Sack,-8.0,,,Jake Fant,,,Sack,,,,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:39,1779,0,7,7,3,3,3,,,,,,,
6,Franklin & Marshall,D,F&M,1,,1.0,3.0,3.0,19.0,16.0,Red Zone High,Run,Rush,5.0,Aaron Rascoe,middle,,,,,,,,,Cameron Noble,Josh Parson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:39,1779,0,7,7,3,3,3,,,,,,,
7,Franklin & Marshall,K,F&M,1,,,,4.0,14.0,21.0,Take A Shot,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Rodenberger,37.0,42.0,Out of bounds,,,,,,,,,,,,,,14:39,1779,0,7,7,3,3,3,,,,,,,
8,Franklin & Marshall,O,SUS,1,,1.0,1.0,0.0,10.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,,Michael Ruisch,short,right,Incomplete,Bryce Ellinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
9,Franklin & Marshall,O,SUS,1,,1.0,2.0,2.0,10.0,-42.0,Gold Zone,Run,Rush,6.0,Frankie Negrini,left,,,,,,,,,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
10,Franklin & Marshall,O,SUS,1,,1.0,3.0,3.0,4.0,-48.0,Go Zone,Pass,Complete,6.0,,,Michael Ruisch,short,right,Complete,Jacob Erb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
11,Franklin & Marshall,O,SUS,1,,1.0,4.0,1.0,10.0,46.0,Go Zone,Pass,Complete,26.0,,,Michael Ruisch,deep,left,Complete,Kyle Howes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
12,Franklin & Marshall,O,SUS,1,,1.0,5.0,1.0,10.0,20.0,Red Zone High,Run,Rush,1.0,Frankie Negrini,left,,,,,,,,,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
13,Franklin & Marshall,O,SUS,1,,1.0,6.0,2.0,9.0,19.0,Red Zone High,Pass,Incomplete,0.0,,,Michael Ruisch,short,left,Incomplete,Michael Lefever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
14,Franklin & Marshall,O,SUS,1,,1.0,7.0,3.0,9.0,19.0,Red Zone High,Pass,Complete,18.0,,,Michael Ruisch,deep,middle,Complete,Jacob Erb,,,,Jeffrey Decker,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
15,Franklin & Marshall,O,SUS,1,,1.0,8.0,1.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,Frankie Negrini,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,12:32,1652,7,0,7,3,3,3,,,,,,,
16,Franklin & Marshall,O,SUS,1,,1.0,9.0,0.0,3.0,3.0,Red Zone Low,Run,Good,,Eddie Nugent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,TD,09:33,1473,13,0,13,3,3,3,,,,,,,
17,Franklin & Marshall,K,SUS,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Josh Lesesne,,,,,,,Trey Glass,17,21.0,Elijah Hoffman,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,09:33,1473,15,0,15,3,3,3,,,,,,,
18,Franklin & Marshall,,F&M,1,,,,1.0,10.0,21.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28,1468,0,15,15,3,3,3,,,,,,,5.0
19,Franklin & Marshall,D,F&M,1,,2.0,1.0,0.0,5.0,26.0,Take A Shot,Run,Rush,3.0,Aaron Rascoe,left,,,,,,,,,John Nicosia,Salvatore Gurnari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28,1468,0,15,15,3,3,3,,,,,,,
20,Franklin & Marshall,D,F&M,1,,2.0,2.0,2.0,2.0,29.0,Take A Shot,Pass,Incomplete,0.0,,,Jake Fant,short,right,Incomplete,Aaron Rascoe,Andrew Wells,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28,1468,0,15,15,3,3,3,,,,,,,
21,Franklin & Marshall,D,F&M,1,,2.0,3.0,3.0,2.0,29.0,Take A Shot,Run,Rush,1.0,Jake Fant,right,,,,,,,,,Brendan Krumenacker,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,09:28,1468,0,15,15,3,3,3,,,,,,,15.0
22,Franklin & Marshall,D,F&M,1,,2.0,4.0,1.0,10.0,44.0,Go Zone,Run,Rush,1.0,Aaron Rascoe,middle,,,,,,,,,Brendan Krumenacker,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28,1468,0,15,15,3,3,3,,,,,,,
23,Franklin & Marshall,D,F&M,1,,2.0,5.0,2.0,9.0,45.0,Go Zone,Run,Rush,4.0,Jake Fant,middle,,,,,,,,,John Nicosia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:28,1468,0,15,15,3,3,3,,,,,,,
