PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Loras,K,LORAS,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Andrew Hefel,,,,,,,Deand Holliday,18,20.0,Scott Talmadge,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Loras,O,BENU,1,,1.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,9.0,Gregory Hoard,,,,,,,,,,Josh Kieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Loras,O,BENU,1,,1.0,2.0,2.0,1.0,-29.0,Gold Zone,Run,Rush,-1.0,Gregory Hoard,,,,,,,,,,Mason Morris,Zach Kemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Loras,O,BENU,1,,1.0,3.0,3.0,2.0,-28.0,Gold Zone,Run,Rush,11.0,Tyler Jarnagin,,,,,,,,,,Brandon Phelps,Josh Kieffer,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Loras,O,BENU,1,,1.0,4.0,1.0,10.0,-39.0,Gold Zone,Pass,Complete,2.0,,,Tyler Jarnagin,,,Complete,Sami Ayash,,,,Brett Bower,Blaine Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Loras,O,BENU,1,,1.0,5.0,2.0,8.0,-41.0,Gold Zone,Pass,Complete,59.0,,,Tyler Jarnagin,,,Complete,Sami Ayash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Loras,O,BENU,1,,1.0,6.0,0.0,3.0,3.0,Red Zone Low,Pass,No Good,,,,Tyler Jarnagin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,12:08,1628,6,0,6,3,3,3,,,,,,,
8,Loras,K,BENU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Tywan Hollis,Taylor Hiatt,,,,,,Hareson Willis,19,27.0,Liam McCarty,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,12:08,1628,6,0,6,3,3,3,,,,,,,
9,Loras,D,LORAS,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,3.0,Evan England,,,,,,,,,,Cy Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:08,1628,0,6,6,3,3,3,,,,,,,
10,Loras,D,LORAS,1,,1.0,2.0,2.0,7.0,-30.0,Gold Zone,Pass,Incomplete,0.0,,,Evan England,,,Incomplete,Da'Mani Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:08,1628,0,6,6,3,3,3,,,,,,,
11,Loras,D,LORAS,1,,1.0,3.0,3.0,7.0,-30.0,Gold Zone,Pass,Complete,2.0,,,Evan England,,,Complete,Ty Bausch,,,,Tyler Walker,Cy Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:08,1628,0,6,6,3,3,3,,,,,,,
12,Loras,K,LORAS,1,,,,4.0,5.0,-32.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,Brett Bower,,,,,,,Deand Holliday,2,33.0,,,,,,Aidan Driscoll,37.0,31.0,Return,,,,,,,,,,,,,,12:08,1628,0,6,6,3,3,3,,,,,,,
13,Loras,O,BENU,1,,2.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,5.0,Gregory Hoard,,,,,,,,,,Elijah Dertz,Dawson Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:46,1546,6,0,6,3,3,3,,,,,,,
14,Loras,O,BENU,1,,2.0,2.0,2.0,5.0,-38.0,Gold Zone,Run,Rush,4.0,Gregory Hoard,,,,,,,,,,Brett Bower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:46,1546,6,0,6,3,3,3,,,,,,,
15,Loras,O,BENU,1,,2.0,3.0,3.0,1.0,-42.0,Gold Zone,Run,Rush,3.0,Gregory Hoard,,,,,,,,,,Blaine Jordan,Milo Collier,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:46,1546,6,0,6,3,3,3,,,,,,,
