PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Otterbein,K,ONU,1,,,,,,,,KO,Return,,,,,,,,,Stephen Schmitt,Cade Denius,,,,,,Jordan Dean,18,-30.0,Tanner Pope,53.0,-12.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Otterbein,O,ONU,1,,1.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,3.0,Brock Martin,,,,,,,Greg Nolder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Otterbein,O,ONU,1,,1.0,2.0,2.0,7.0,-33.0,Gold Zone,Pass,Complete,30.0,,Brody Hahn,Complete,Jack DiMario,,,,Justin Bartlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Otterbein,O,ONU,1,,1.0,3.0,1.0,10.0,37.0,Go Zone,Pass,Complete,4.0,,Brody Hahn,Complete,Jack DiMario,,,,Jalen Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Otterbein,O,ONU,1,,1.0,4.0,2.0,6.0,33.0,Take A Shot,Run,Rush,5.0,Brock Martin,,,,,,,C. Hornacek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Otterbein,O,ONU,1,,1.0,5.0,3.0,1.0,28.0,Take A Shot,Run,Rush,5.0,Brody Hahn,,,,,,,Greg Nolder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Otterbein,O,ONU,1,,1.0,6.0,1.0,10.0,23.0,Take A Shot,Run,Rush,3.0,Brody Hahn,,,,,,,Greg Nolder,Jalen Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Otterbein,O,ONU,1,,1.0,7.0,2.0,7.0,20.0,Red Zone High,Pass,Complete,20.0,,Brody Hahn,Complete,Jette Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Otterbein,K,ONU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dom DiFalco,,,Good,,,,,,,,,11:18,1578,6,0,6,3,3,3,,,,,,,
10,Otterbein,K,ONU,1,,,,,,,,KO,Return,,,,,,,,,Jake Tanski,,,,,,,Gavin Edwards,12,18.0,Dom DiFalco,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,11:18,1578,7,0,7,3,3,3,,,,,,,
