PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wilmington,K,WC,1,,,,,,,,KO Rec,Return,,,,,,,,,Jake Sheriff,,,,,,,L.J. Payton,16,27.0,Gabe Dolen,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wilmington,O,ONU,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,1.0,Brock Martin,,,,,,,Perry Gardiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Wilmington,O,ONU,1,,1.0,2.0,2.0,9.0,-28.0,Gold Zone,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Austin Eick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Wilmington,O,ONU,1,,1.0,3.0,3.0,9.0,-28.0,Gold Zone,Pass,Complete,17.0,,Brody Hahn,Complete,Jack DiMario,,,,Jarod Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Wilmington,O,ONU,1,,1.0,4.0,1.0,10.0,-45.0,Go Zone,Pass,Complete,5.0,,Brody Hahn,Complete,Austin Eick,,,,Xzerious Stinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Wilmington,O,ONU,1,,1.0,5.0,2.0,5.0,-50.0,Go Zone,Run,Rush,1.0,Brock Martin,,,,,,,Brandon Lemley,Xzerious Stinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Wilmington,O,ONU,1,,1.0,6.0,3.0,4.0,49.0,Go Zone,Run,Rush,8.0,Brody Hahn,,,,,,,Jarod Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Wilmington,O,ONU,1,,1.0,7.0,1.0,10.0,41.0,Go Zone,Run,Rush,5.0,Brock Martin,,,,,,,Quentin Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Wilmington,O,ONU,1,,1.0,8.0,2.0,5.0,36.0,Go Zone,Pass,Complete,36.0,,Brody Hahn,Complete,Chase Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Wilmington,K,ONU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dom DiFalco,,,Good,,,,,,,,,11:17,1577,6,0,6,3,3,3,,,,,,,
11,Wilmington,K,ONU,1,,,,,,,,KO,Return,,,,,,,,,Johnny Rupp,,,,,,,Ameer Jackson,13,16.0,Dom DiFalco,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,11:17,1577,7,0,7,3,3,3,,,,,,,
12,Wilmington,D,WC,1,,1.0,1.0,0.0,10.0,-16.0,Coming Out,Run,Rush,0.0,Dallas Rawlings,,,,,,,Jarrett Sitton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:10,1570,0,7,7,3,3,3,,,,,,,
13,Wilmington,D,WC,1,,1.0,2.0,2.0,10.0,-16.0,Coming Out,Run,Rush,-1.0,Derek Larimer,,,,,,,Tyler Irigoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:10,1570,0,7,7,3,3,3,,,,,,,
14,Wilmington,D,WC,1,,1.0,3.0,3.0,11.0,-15.0,Coming Out,Pass,Incomplete,0.0,,Derek Larimer,Incomplete,Itika Wynn,,,,Ed Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:10,1570,0,7,7,3,3,3,,,,,,,
15,Wilmington,K,WC,1,,,,4.0,11.0,-15.0,Coming Out,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Aaron Pardo,32.0,-47.0,Fair Catch,,,,,,,,,,,,,,11:10,1570,0,7,7,3,3,3,,,,,,,
16,Wilmington,O,ONU,1,,2.0,1.0,0.0,10.0,47.0,Go Zone,Run,Rush,4.0,Brody Hahn,,,,,,,Austin Aiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:03,1503,7,0,7,3,3,3,,,,,,,
17,Wilmington,O,ONU,1,,2.0,2.0,2.0,6.0,43.0,Go Zone,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Chase Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:03,1503,7,0,7,3,3,3,,,,,,,
18,Wilmington,O,ONU,1,,2.0,3.0,3.0,6.0,43.0,Go Zone,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Chase Rose,,,,Quentin Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:03,1503,7,0,7,3,3,3,,,,,,,
19,Wilmington,K,ONU,1,,,,4.0,6.0,43.0,Go Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Aaron Everhart,33.0,10.0,Fair Catch,,,,,,,,,,,,,,10:03,1503,7,0,7,3,3,3,,,,,,,
20,Wilmington,D,WC,1,,2.0,1.0,0.0,10.0,-10.0,Backed Up,Pass,Complete,8.0,,Derek Larimer,Complete,Tanner Spradlin,,,,Johnny Rupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:35,1475,0,7,7,3,3,3,,,,,,,
21,Wilmington,D,WC,1,,2.0,2.0,2.0,2.0,-18.0,Coming Out,Run,Rush,3.0,Tyreeq Nebbitt,,,,,,,Trevon Salter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:35,1475,0,7,7,3,3,3,,,,,,,
22,Wilmington,D,WC,1,,2.0,3.0,1.0,10.0,-21.0,Coming Out,Run,Rush,3.0,Tyreeq Nebbitt,,,,,,,Josh Bever,Tyler Irigoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:35,1475,0,7,7,3,3,3,,,,,,,
23,Wilmington,D,WC,1,,2.0,4.0,2.0,7.0,-24.0,Coming Out,Pass,Incomplete,0.0,,Derek Larimer,Incomplete,Tyreeq Nebbitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:35,1475,0,7,7,3,3,3,,,,,,,
24,Wilmington,D,WC,1,,2.0,5.0,3.0,7.0,-24.0,Coming Out,Pass,Sack,-4.0,,Derek Larimer,Sack,,,,,Jarrett Sitton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:35,1475,0,7,7,3,3,3,,,,,,,
25,Wilmington,K,WC,1,,,,4.0,11.0,-20.0,Coming Out,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Aaron Pardo,34.0,46.0,Fair Catch,,,,,,,,,,,,,,09:35,1475,0,7,7,3,3,3,,,,,,,
26,Wilmington,O,ONU,1,,3.0,1.0,0.0,10.0,-46.0,Go Zone,Run,Rush,4.0,Brock Martin,,,,,,,Tavion Bryant,Quentin Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:38,1358,7,0,7,3,3,3,,,,,,,
27,Wilmington,O,ONU,1,,3.0,2.0,2.0,6.0,-50.0,Go Zone,Pass,Complete,1.0,,Brody Hahn,Complete,L.J. Payton,,,,Jalaun Covingto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:38,1358,7,0,7,3,3,3,,,,,,,
28,Wilmington,,ONU,1,,,,3.0,7.0,-49.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:38,1358,7,0,7,3,3,3,delay of game,ONU,Brody Hahn,,,,5.0
29,Wilmington,O,ONU,1,,3.0,3.0,3.0,12.0,-44.0,Gold Zone,Pass,Complete,56.0,,Brody Hahn,Complete,Chase Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,07:38,1358,7,0,7,3,3,3,,,,,,,
30,Wilmington,K,ONU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dom DiFalco,,,Good,,,,,,,,,05:47,1247,13,0,13,3,3,3,,,,,,,
31,Wilmington,K,ONU,1,,,,,,,,KO,Return,,,,,,,,,Dalton Tjong,,,,,,,Ameer Jackson,15,17.0,Dom DiFalco,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,05:47,1247,14,0,14,3,3,3,,,,,,,
32,Wilmington,D,WC,1,,3.0,1.0,0.0,10.0,-17.0,Coming Out,Run,Rush,4.0,Dallas Rawlings,,,,,,,Peyton Wilson,Johnny Rupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:42,1242,0,14,14,3,3,3,,,,,,,
33,Wilmington,D,WC,1,,3.0,2.0,2.0,6.0,-21.0,Coming Out,Run,Rush,6.0,Derek Larimer,,,,,,,Adonis Ables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:42,1242,0,14,14,3,3,3,,,,,,,
34,Wilmington,D,WC,1,,3.0,3.0,1.0,10.0,-27.0,Gold Zone,Run,Rush,-3.0,Dallas Rawlings,,,,,,,Nichal Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:42,1242,0,14,14,3,3,3,,,,,,,
35,Wilmington,D,WC,1,,3.0,4.0,2.0,13.0,-24.0,Coming Out,Pass,Complete,7.0,,Derek Larimer,Complete,Courtland Dunca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:42,1242,0,14,14,3,3,3,roughing the passer,ONU,,,,,15.0
36,Wilmington,D,WC,1,,3.0,5.0,1.0,10.0,-46.0,Go Zone,Run,Rush,5.0,Derek Larimer,,,,,,,Johnny Rupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:42,1242,0,14,14,3,3,3,unsportmanlike conduct,ONU,,,,,15.0
37,Wilmington,D,WC,1,,3.0,6.0,1.0,10.0,34.0,Take A Shot,Pass,Interception,0.0,,Derek Larimer,Interception,,,Jevon Taylor,,Riley Hubbard,,,,,,,Jevon Taylor,50,12.0,,,,,,,,,,,,,,,,,,,,,,Interception,05:42,1242,0,14,14,3,3,3,,,,,,,
38,Wilmington,O,ONU,1,,4.0,1.0,0.0,10.0,38.0,Go Zone,Pass,Complete,38.0,,Brody Hahn,Complete,James McDougald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,03:35,1115,14,0,14,3,3,3,,,,,,,
39,Wilmington,K,ONU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dom DiFalco,,,Good,,,,,,,,,03:29,1109,20,0,20,3,3,3,,,,,,,
40,Wilmington,K,ONU,1,,,,,,,,KO,Fair Catch,,,,,,,,,,,,,,,,,,,Dom DiFalco,63.0,2.0,Fair Catch,,,,,,,,,,,,,,,,,,,03:29,1109,21,0,21,3,3,3,,,,,,,
41,Wilmington,D,WC,1,,4.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,7.0,Ben Hobbs,,,,,,,Peyton Wilson,Ed Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:29,1109,0,21,21,3,3,3,,,,,,,
42,Wilmington,D,WC,1,,4.0,2.0,2.0,3.0,-32.0,Gold Zone,Run,Rush,3.0,Ben Hobbs,,,,,,,K. Woodfork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:29,1109,0,21,21,3,3,3,,,,,,,
43,Wilmington,D,WC,1,,4.0,3.0,1.0,10.0,-35.0,Gold Zone,Run,Rush,10.0,Derek Larimer,,,,,,,Jayden Brown,Adonis Ables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:29,1109,0,21,21,3,3,3,,,,,,,
