PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,UW-River Falls,K,ELM,1,,,,,,,,KO,Return,,,,,,,,,,,,Von,,,,,,,Kiko Trejo,24,32.0,Trey Stablein,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,UW-River Falls,D,WRF,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Pass,Complete,3.0,,,Kaleb Blaha,short,left,Complete,Tim Oeun,,,,Gino Cerrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,UW-River Falls,D,WRF,1,,1.0,2.0,2.0,7.0,-35.0,Gold Zone,Run,Rush,8.0,Kaleb Blaha,left,,,,,,,,,Chris Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,UW-River Falls,D,WRF,1,,1.0,3.0,1.0,10.0,-43.0,Gold Zone,Run,Rush,3.0,Tim Oeun,middle,,,,,,,,,Mayon Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
5,UW-River Falls,D,WRF,1,,1.0,4.0,2.0,7.0,-46.0,Go Zone,Run,Rush,7.0,Kaleb Blaha,middle,,,,,,,,,Bryce Gable,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
6,UW-River Falls,D,WRF,1,,1.0,5.0,1.0,10.0,47.0,Go Zone,Pass,Incomplete,0.0,,,Kaleb Blaha,short,right,Incomplete,Andy Groebner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
7,UW-River Falls,,WRF,1,,,,2.0,10.0,47.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,False Start,WRF,,,,,5.0
8,UW-River Falls,D,WRF,1,,1.0,6.0,2.0,15.0,-48.0,Go Zone,Pass,Sack,-4.0,,,Kaleb Blaha,,,Sack,,,,,Bryce Gable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
9,UW-River Falls,D,WRF,1,,1.0,7.0,3.0,19.0,-44.0,Gold Zone,Run,Rush,5.0,Kaleb Blaha,right,,,,,,,,,Jake Masco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:53,1793,0,0,0,3,3,3,Personal Foul,WRF,,,,,
10,UW-River Falls,K,WRF,1,,,,4.0,14.0,-49.0,Go Zone,Punt Rec,Return,,,,,,,,,,,,,,,,,,,,2,6.0,,,,,,Crede Timm,47.0,4.0,Return,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
11,UW-River Falls,O,ELM,1,,1.0,1.0,0.0,10.0,-6.0,Backed Up,Run,Rush,2.0,No Huddle-Shotgun,left,,,,,,,,,Caleb Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:57,1677,0,0,0,3,3,3,,,,,,,
12,UW-River Falls,O,ELM,1,,1.0,2.0,2.0,8.0,-8.0,Backed Up,Pass,Complete,9.0,,,,short,left,Complete,Max for McCarville,,,,Aaron Borgerding,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:57,1677,0,0,0,3,3,3,,,,,,,
13,UW-River Falls,O,ELM,1,,1.0,3.0,1.0,10.0,-17.0,Coming Out,Run,Rush,5.0,No Huddle-Shotgun,left,,,,,,,,,Conrad Gingg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:57,1677,0,0,0,3,3,3,,,,,,,
