PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Texas Lutheran,K,TLU,1,,,,,,,,KO Rec,Touchback,,,,,,,,,,,,,,,,,,,,,,Cameron Welch,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Texas Lutheran,O,HPU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,,Landon McKinney,short,right,Incomplete,Otis Lanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Texas Lutheran,O,HPU,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Pass,Complete,75.0,,,Landon McKinney,deep,middle,Complete,Hunter Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Texas Lutheran,K,HPU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Jackson H: Coulson,,,,,,,,,,,,,,,,,,,,Harrison Pustilnik,,,Good,,,,,,,,,14:41,1781,6,0,6,3,3,3,,,,,,,
5,Texas Lutheran,K,HPU,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Mark Taplette,,,,,,,Keon Torello,16,20.0,Harrison Pustilnik,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,14:41,1781,7,0,7,3,3,3,,,,,,,
6,Texas Lutheran,D,TLU,1,,1.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,3.0,Jacob Forton,middle,,,,,,,,,Brevin Wilson,Peyton Lowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:34,1774,0,7,7,3,3,3,,,,,,,
7,Texas Lutheran,D,TLU,1,,1.0,2.0,2.0,7.0,-23.0,Coming Out,Pass,Incomplete,0.0,,,Seth Cosme,short,middle,Incomplete,Cayleb Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:34,1774,0,7,7,3,3,3,,,,,,,
8,Texas Lutheran,D,TLU,1,,1.0,3.0,3.0,7.0,-23.0,Coming Out,Pass,Incomplete,0.0,,,Seth Cosme,short,right,Incomplete,Trent Stefka,James Jakubowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:34,1774,0,7,7,3,3,3,,,,,,,
9,Texas Lutheran,K,TLU,1,,,,4.0,7.0,-23.0,Coming Out,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Cameron Welch,41.0,36.0,Fair Catch,,,,,,,,,,,,,,14:34,1774,0,7,7,3,3,3,,,,,,,
10,Texas Lutheran,O,HPU,1,,2.0,1.0,0.0,10.0,-36.0,Gold Zone,Run,Rush,3.0,Javian Myles,middle,,,,,,,,,Joshua Stanton,David Augustin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:58,1738,7,0,7,3,3,3,,,,,,,
11,Texas Lutheran,O,HPU,1,,2.0,2.0,2.0,7.0,-39.0,Gold Zone,Pass,Sack,-6.0,,,Landon McKinney,,,Sack,,,,,Christian Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:58,1738,7,0,7,3,3,3,,,,,,,
12,Texas Lutheran,O,HPU,1,,2.0,3.0,3.0,13.0,-33.0,Gold Zone,Pass,Incomplete,0.0,,,Landon McKinney,short,middle,Incomplete,Jordan Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:58,1738,7,0,7,3,3,3,,,,,,,
13,Texas Lutheran,K,HPU,1,,,,4.0,13.0,-33.0,Gold Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson Coulson,37.0,30.0,,,,,,,,,,,,,,,13:58,1738,7,0,7,3,3,3,,,,,,,
14,Texas Lutheran,D,TLU,1,,2.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,5.0,Jacob Forton,middle,,,,,,,,,KC Cornelious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
15,Texas Lutheran,D,TLU,1,,2.0,2.0,2.0,5.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,,Seth Cosme,short,right,Incomplete,Trent Stefka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
16,Texas Lutheran,D,TLU,1,,2.0,3.0,3.0,5.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,,Seth Cosme,short,right,Incomplete,DaKory Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TD,12:48,1668,0,7,7,3,3,3,,,,,,,
17,Texas Lutheran,K,TLU,1,,,,4.0,5.0,-35.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,,,,,,,,Otis Lanier,77,0.0,,,,,,Cameron Welch,42.0,23.0,Return,,,,,,,,,True,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
18,Texas Lutheran,K,HPU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Jackson H: Coulson,,,,,,,,,,,,,,,,,,,,Harrison Pustilnik,,,Good,,,,,,,,,11:48,1608,13,0,13,3,3,3,,,,,,,
