PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
11,King's (PA),,KIN,1,,,,1.0,10.0,28.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,Offside ,WIL,,,,,5.0
12,King's (PA),D,KIN,1,,1.0,6.0,1.0,5.0,23.0,Pass,Complete,3.0,,Tyler Moore,Complete,Brennan Robinson,,,,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
13,King's (PA),D,KIN,1,,1.0,7.0,2.0,2.0,20.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Joe Herman,,,Adam Piston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
14,King's (PA),D,KIN,1,,1.0,8.0,3.0,2.0,20.0,Run,Rush,6.0,Shemar Ellis,,,,,,,Dylan Walck,Steele Hess,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
15,King's (PA),D,KIN,1,,1.0,9.0,1.0,10.0,14.0,Run,Rush,4.0,Shemar Ellis,,,,,,,Adam Piston,Dante Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
16,King's (PA),D,KIN,1,,1.0,10.0,2.0,6.0,10.0,Run,Rush,3.0,Shemar Ellis,,,,,,,Adam Piston,Connor Rossbotham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
17,King's (PA),D,KIN,1,,1.0,11.0,3.0,3.0,7.0,Run,Rush,1.0,Shemar Ellis,,,,,,,Nick Gazzola,Steele Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23,1703,0,0,0,3,3,3,,,,,,,
18,King's (PA),D,KIN,1,,1.0,12.0,4.0,2.0,6.0,Run,Rush,6.0,Brennan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,13:23,1703,0,0,0,3,3,3,,,,,,,
19,King's (PA),K,KIN,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Prescavage,,,Good,,,,,,,,,08:36,1416,6,0,-6,3,3,3,,,,,,,
20,King's (PA),K,KIN,1,,,,1.0,10.0,-35.0,KO Ret,Return,,,,,,,,,Amir Gibson,,,,,,,Nate Whitaker,10,22.0,Kyle Prescavage,53.0,12.0,Return,,,,,,,,,,,,,,,,,,08:36,1416,7,0,-7,3,3,3,,,,,,,
21,King's (PA),O,WIL,1,,2.0,1.0,0.0,10.0,-22.0,Run,Rush,2.0,Malachi Clore,,,,,,,Colin Hazelton,Tommy Gilmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:26,1406,0,7,-7,3,3,3,,,,,,,
22,King's (PA),O,WIL,1,,2.0,2.0,2.0,8.0,-24.0,Run,Rush,3.0,Malachi Clore,,,,,,,Brendan Mozeleski,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:26,1406,0,7,-7,3,3,3,,,,,,,
23,King's (PA),O,WIL,1,,2.0,3.0,3.0,5.0,-27.0,Run,Rush,0.0,Jose Tabora,,,,,,,Myles Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:26,1406,0,7,-7,3,3,3,,,,,,,
24,King's (PA),K,WIL,1,,,,4.0,5.0,-27.0,Punt,Return,,,,,,,,,Phil Davis,Ryan Travis,,,,,,Gabe Boccella,27,-40.0,,,,,Alex Orlando,40.0,33.0,Return,,,,,,,,,,,,,,08:26,1406,0,7,-7,3,3,3,,,,,,,
25,King's (PA),D,KIN,1,,2.0,1.0,0.0,10.0,40.0,Run,Rush,12.0,Shemar Ellis,,,,,,,Dylan Walck,John Washington,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:22,1282,7,0,-7,3,3,3,,,,,,,
26,King's (PA),D,KIN,1,,2.0,2.0,1.0,10.0,28.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:22,1282,7,0,-7,3,3,3,,,,,,,
27,King's (PA),D,KIN,1,,2.0,3.0,2.0,10.0,28.0,Run,Rush,5.0,Brennan Robinson,,,,,,,Connor Rossbotham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:22,1282,7,0,-7,3,3,3,,,,,,,
28,King's (PA),D,KIN,1,,2.0,4.0,3.0,5.0,23.0,Run,Rush,0.0,Brennan Robinson,,,,,,,Dylan Walck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,06:22,1282,7,0,-7,3,3,3,,,,,,,
29,King's (PA),K,KIN,1,,,,4.0,5.0,23.0,FG Block,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Prescavage,40.0,No Good,,,,,,,,,,06:22,1282,7,0,-7,3,3,3,,,,,,,
30,King's (PA),O,WIL,1,,3.0,1.0,0.0,10.0,-23.0,Run,Rush,-1.0,Elijah Jules,,,,,,,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,04:19,1159,0,7,-7,3,3,3,UNR: Unnecessary Roughness,KIN,,,,,15.0
31,King's (PA),O,WIL,1,,3.0,2.0,1.0,10.0,-38.0,Pass,Incomplete,0.0,,Jose Tabora,Incomplete,Elijah Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,0,7,-7,3,3,3,,,,,,,
32,King's (PA),O,WIL,1,,3.0,3.0,2.0,10.0,-38.0,Run,Rush,-2.0,Malachi Clore,,,,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,0,7,-7,3,3,3,,,,,,,
33,King's (PA),O,WIL,1,,3.0,4.0,3.0,12.0,-36.0,Pass,Complete,8.0,,Jose Tabora,Complete,Devin Higgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,04:19,1159,0,7,-7,3,3,3,,,,,,,
34,King's (PA),K,WIL,1,,,,4.0,4.0,-44.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Alex Orlando,37.0,19.0,,,,,,,,,,,,,,,04:19,1159,0,7,-7,3,3,3,,,,,,,
35,King's (PA),D,KIN,1,,3.0,1.0,0.0,10.0,-19.0,Run,Rush,-4.0,Brennan Robinson,,,,,,,Steele Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:16,1036,7,0,-7,3,3,3,,,,,,,
36,King's (PA),D,KIN,1,,3.0,2.0,2.0,14.0,-15.0,Pass,Sack,-1.0,,Tyler Moore,Sack,,,,,Angel Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:16,1036,7,0,-7,3,3,3,,,,,,,
37,King's (PA),,KIN,1,,,,3.0,15.0,-14.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:16,1036,7,0,-7,3,3,3,Offside ,WIL,,,,,5.0
38,King's (PA),D,KIN,1,,3.0,3.0,3.0,10.0,-19.0,Run,Rush,8.0,Brennan Robinson,,,,,,,,,True,Brennan Robinson,,KIN,Joe Herman,,,-26.0,,,,,,,,,,,,,,,,,,,,,Punt,02:16,1036,7,0,-7,3,3,3,,,,,,,
39,King's (PA),K,KIN,1,,,,4.0,2.0,-27.0,Punt Ret,,,,,,,,,,,,,,,,,,,,,,,,Anthony Prato,34.0,39.0,,,,,,,,,,,,,,,02:16,1036,7,0,-7,3,3,3,,,,,,,
40,King's (PA),D,KIN,2,,4.0,1.0,0.0,10.0,39.0,Run,Rush,0.0,Jose Tabora,,,,,,,Mike Karycinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,-7,3,3,3,,,,,,,
41,King's (PA),D,KIN,2,,4.0,2.0,2.0,10.0,39.0,Run,Rush,1.0,Malachi Clore,,,,,,,Jassiem Lettsome,Myles Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,0,-7,3,3,3,,,,,,,
42,King's (PA),D,KIN,2,,4.0,3.0,3.0,9.0,40.0,Run,Rush,3.0,Jose Tabora,,,,,,,Jassiem Lettsome,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,7,0,-7,3,3,3,,,,,,,
43,King's (PA),K,KIN,2,,,,4.0,6.0,43.0,Punt Ret,Return,,,,,,,,,Cole Jesmer,,,,,,,Gabe Boccella,12,-22.0,,,,,Alex Orlando,47.0,-10.0,Return,,,,,,,,,,,,,,15:00,900,7,0,-7,3,3,3,,,,,,,
44,King's (PA),O,WIL,2,,4.0,1.0,0.0,10.0,22.0,Run,Rush,11.0,Shemar Ellis,,,,,,,Adam Piston,John Washington,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:30,750,0,7,-7,3,3,3,,,,,,,
45,King's (PA),O,WIL,2,,4.0,2.0,1.0,10.0,33.0,Run,Rush,0.0,Shemar Ellis,,,,,,,Steele Hess,Nahjir Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,750,0,7,-7,3,3,3,,,,,,,
46,King's (PA),O,WIL,2,,4.0,3.0,2.0,10.0,33.0,Run,Rush,2.0,Tekoah Guedes,,,,,,,Dante Gazzola,Steele Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,750,0,7,-7,3,3,3,,,,,,,
47,King's (PA),O,WIL,2,,4.0,4.0,3.0,8.0,35.0,Pass,Interception,0.0,,Tekoah Guedes,Interception,,,Dante Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interception,12:30,750,0,7,-7,3,3,3,,,,,,,
48,King's (PA),D,KIN,2,,5.0,1.0,0.0,10.0,-41.0,Pass,Incomplete,0.0,,Jose Tabora,Incomplete,Nate Whitaker,Teone Sherrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31,631,7,0,-7,3,3,3,,,,,,,
49,King's (PA),D,KIN,2,,5.0,2.0,2.0,10.0,-41.0,Run,Rush,8.0,Jose Tabora,,,,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31,631,7,0,-7,3,3,3,,,,,,,
50,King's (PA),D,KIN,2,,5.0,3.0,3.0,2.0,-33.0,Run,Rush,1.0,Malachi Clore,,,,,,,Joseph Carchio,Brendan Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31,631,7,0,-7,3,3,3,,,,,,,
51,King's (PA),D,KIN,2,,5.0,4.0,4.0,1.0,-32.0,Run,Rush,22.0,Malachi Clore,,,,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:31,631,7,0,-7,3,3,3,,,,,,,
52,King's (PA),D,KIN,2,,5.0,5.0,1.0,10.0,-10.0,Run,Rush,-1.0,Malachi Clore,,,,,,,Mike Karycinski,Dallas Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31,631,7,0,-7,3,3,3,,,,,,,
53,King's (PA),D,KIN,2,,5.0,6.0,2.0,11.0,-11.0,Run,Rush,11.0,Jose Tabora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,10:31,631,7,0,-7,3,3,3,,,,,,,
54,King's (PA),K,KIN,2,,,,1.0,-3.0,-3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Orlando,,,Good,,,,,,,,,07:39,459,13,0,-13,3,3,3,,,,,,,
55,King's (PA),K,KIN,2,,,,1.0,10.0,35.0,KO Ret,Return,,,,,,,,,Jeremie Hernandez,Devon Bryant,,,,,,Gabe Boccella,23,-32.0,Brandon Shire,56.0,-9.0,Return,,,,,,,,,,,,,,,,,,07:39,459,14,0,-14,3,3,3,,,,,,,
56,King's (PA),O,WIL,2,,5.0,1.0,0.0,10.0,32.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
57,King's (PA),O,WIL,2,,5.0,2.0,2.0,10.0,32.0,Run,Rush,6.0,Shemar Ellis,,,,,,,Dante Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
58,King's (PA),O,WIL,2,,5.0,3.0,3.0,4.0,38.0,Pass,Complete,5.0,,Tyler Moore,Complete,Tyler Carey,,,,Nahjir Woods,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
59,King's (PA),O,WIL,2,,5.0,4.0,1.0,10.0,43.0,Pass,Complete,12.0,,Tyler Moore,Complete,Joe Herman,,,,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
60,King's (PA),O,WIL,2,,5.0,5.0,1.0,10.0,-45.0,Run,Rush,3.0,Brennan Robinson,,,,,,,Kellen Redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
61,King's (PA),O,WIL,2,,5.0,6.0,2.0,7.0,-42.0,Run,Rush,3.0,Brennan Robinson,,,,,,,Cole Jesmer,Kellen Redmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
62,King's (PA),O,WIL,2,,5.0,7.0,3.0,4.0,-39.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Brandon Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:31,451,0,14,-14,3,3,3,,,,,,,
63,King's (PA),K,WIL,2,,,,4.0,4.0,-39.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Anthony Prato,25.0,-14.0,,,,,,,,,,,,,,,07:31,451,0,14,-14,3,3,3,,,,,,,
64,King's (PA),D,KIN,2,,6.0,1.0,0.0,10.0,14.0,Pass,Incomplete,0.0,,Jose Tabora,Incomplete,Nate Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:11,251,14,0,-14,3,3,3,,,,,,,
65,King's (PA),D,KIN,2,,6.0,2.0,2.0,10.0,14.0,Run,Rush,3.0,Joe Curry,,,,,,,Charles McCall,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:11,251,14,0,-14,3,3,3,,,,,,,
66,King's (PA),D,KIN,2,,6.0,3.0,3.0,7.0,17.0,Run,Rush,-2.0,Jose Tabora,,,,,,,Brendan Mozeleski,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,04:11,251,14,0,-14,3,3,3,,,,,,,
67,King's (PA),K,KIN,2,,,,4.0,9.0,15.0,Punt Ret,,,,,,,,,,,,,,,,,,,,,,,,Alex Orlando,48.0,-37.0,,,,,,,,,,,,,,,04:11,251,14,0,-14,3,3,3,,,,,,,
68,King's (PA),O,WIL,2,,6.0,1.0,0.0,10.0,37.0,Run,Rush,2.0,Brennan Robinson,,,,,,,Dante Gazzola,Nick Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:34,154,0,14,-14,3,3,3,,,,,,,
69,King's (PA),O,WIL,2,,6.0,2.0,2.0,8.0,39.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,Dylan Walck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:34,154,0,14,-14,3,3,3,,,,,,,
70,King's (PA),O,WIL,2,,6.0,3.0,3.0,8.0,39.0,Run,Rush,3.0,Tyler Moore,,,,,,,Angel Ramos,Cole Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,02:34,154,0,14,-14,3,3,3,,,,,,,
71,King's (PA),,WIL,2,,,,4.0,5.0,42.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkes,,,,,,,02:34,154,0,14,-14,3,3,3,,,,,,,
72,King's (PA),K,WIL,2,,,,4.0,5.0,42.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Anthony Prato,30.0,-28.0,,,,,,,,,,,,,,,01:40,100,0,14,-14,2,2,3,,,,,,,
73,King's (PA),D,KIN,2,,7.0,1.0,0.0,10.0,28.0,Pass,Incomplete,0.0,,Jose Tabora,Incomplete,Nate Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:34,94,14,0,-14,2,3,2,,,,,,,
74,King's (PA),D,KIN,2,,7.0,2.0,2.0,10.0,28.0,Run,Rush,3.0,Elijah Jules,,,,,,,Brendan Mozeleski,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:34,94,14,0,-14,2,3,2,,,,,,,
75,King's (PA),,KIN,2,,,,3.0,7.0,31.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King's (PA),,,,,,,01:34,94,14,0,-14,2,3,2,,,,,,,
76,King's (PA),D,KIN,2,,7.0,3.0,3.0,7.0,31.0,Run,Rush,3.0,Jose Tabora,,,,,,,,,True,Jose Tabora,,KIN,Brendan Mozeleski,,,35.0,,,,,,,,,,,,,,,,,,,,,,01:23,83,14,0,-14,2,2,2,,,,,,,
77,King's (PA),D,KIN,2,,7.0,4.0,1.0,10.0,34.0,Pass,Complete,1.0,,Tyler Moore,Complete,Brennan Robinson,,,,Cole Jesmer,Angel Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:14,74,14,0,-14,2,2,2,,,,,,,
78,King's (PA),D,KIN,2,,7.0,5.0,2.0,11.0,35.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,Dylan Walck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:14,74,14,0,-14,2,2,2,,,,,,,
79,King's (PA),D,KIN,2,,7.0,6.0,3.0,11.0,35.0,Pass,Interception,0.0,,Tyler Moore,Interception,,,Oyame Adoga,,Gabe Boccella,,,,,,,Oyame Adoga,6,30.0,,,,,,,,,,,,,,,,,,,,,Interception,01:14,74,14,0,-14,2,2,2,,,,,,,
80,King's (PA),O,WIL,2,,7.0,1.0,0.0,10.0,-36.0,Pass,Complete,19.0,,Jose Tabora,Complete,Jason Schweizerhof,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:35,35,0,14,-14,2,2,2,,,,,,,
81,King's (PA),,WIL,2,,,,1.0,10.0,45.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkes,,,,,,,00:35,35,0,14,-14,2,2,2,,,,,,,
82,King's (PA),O,WIL,2,,7.0,2.0,1.0,10.0,45.0,Pass,Interception,0.0,,Jose Tabora,Interception,,,Joseph Carchio,,Aidan Palochik,,,,,,,Joseph Carchio,27,15.0,,,,,,,,,,,,,,,,,,,,,Interception,00:20,20,0,14,-14,1,1,2,,,,,,,
83,King's (PA),,KIN,2,,,,1.0,10.0,-42.0,Kneel,Kneel,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:10,10,14,0,-14,1,2,1,,,,,,,
84,King's (PA),K,WIL,3,,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open_kick,15:00,1800,0,14,-14,3,3,3,,,,,,,
85,King's (PA),D,KIN,3,,8.0,1.0,0.0,10.0,25.0,Run,Rush,3.0,Tekoah Guedes,,,,,,,Angel Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,14,0,-14,3,3,3,,,,,,,
86,King's (PA),D,KIN,3,,8.0,2.0,2.0,7.0,22.0,Run,Rush,7.0,Shemar Ellis,,,,,,,Dylan Walck,Cole Jesmer,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,14,0,-14,3,3,3,,,,,,,
87,King's (PA),D,KIN,3,,8.0,3.0,1.0,10.0,15.0,Run,Rush,3.0,Tekoah Guedes,,,,,,,Nick Gazzola,Cole Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,14,0,-14,3,3,3,,,,,,,
88,King's (PA),D,KIN,3,,8.0,4.0,2.0,7.0,12.0,Run,Rush,3.0,Gabe Boccella,,,,,,,Nahjir Woods,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,14,0,-14,3,3,3,,,,,,,
89,King's (PA),D,KIN,3,,8.0,5.0,3.0,4.0,9.0,Run,Rush,3.0,Shemar Ellis,,,,,,,,,True,Shemar Ellis,,KIN,Shemar Ellis,,,6.0,,,,,,,,,,,,,,,,,,,,,,15:00,1800,14,0,-14,3,3,3,,,,,,,
90,King's (PA),D,KIN,3,,8.0,6.0,4.0,1.0,6.0,Run,Rush,6.0,Shemar Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,14,0,-14,3,3,3,,,,,,,
91,King's (PA),K,KIN,3,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Prescavage,,,Good,,,,,,,,,11:59,1619,20,0,-20,3,3,3,,,,,,,
92,King's (PA),K,KIN,3,,,,1.0,10.0,-35.0,KO Ret,Return,,,,,,,,,Kyle McBride,Alex Tristan,,,,,,Nate Whitaker,25,36.0,Kyle Prescavage,54.0,11.0,Return,,,,,,,,,,,,,,,,,,11:59,1619,21,0,-21,3,3,3,,,,,,,
93,King's (PA),O,WIL,3,,8.0,1.0,0.0,10.0,-36.0,Run,Rush,2.0,Joe Curry,,,,,,,Dylan White,Mike Karycinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:50,1610,0,21,-21,3,3,3,,,,,,,
94,King's (PA),O,WIL,3,,8.0,2.0,2.0,8.0,-38.0,Run,Rush,3.0,Elijah Jules,,,,,,,Dylan White,Colin Hazelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:50,1610,0,21,-21,3,3,3,,,,,,,
95,King's (PA),O,WIL,3,,8.0,3.0,3.0,5.0,-41.0,Pass,Complete,2.0,,Jose Tabora,Complete,Nate Whitaker,,,,Teone Sherrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:50,1610,0,21,-21,3,3,3,,,,,,,
96,King's (PA),K,WIL,3,,,,4.0,3.0,-43.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Alex Orlando,35.0,22.0,,,,,,,,,,,,,,,11:50,1610,0,21,-21,3,3,3,,,,,,,
97,King's (PA),D,KIN,3,,9.0,1.0,0.0,10.0,-22.0,Run,Rush,0.0,Tekoah Guedes,,,,,,,Pat Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:26,1466,21,0,-21,3,3,3,,,,,,,
98,King's (PA),D,KIN,3,,9.0,2.0,2.0,10.0,-22.0,Run,Rush,2.0,Shemar Ellis,,,,,,,Angel Ramos,Steele Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:26,1466,21,0,-21,3,3,3,,,,,,,
