PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
11,Lebanon Valley,O,WUFB,1,,1.0,6.0,1.0,10.0,20.0,Run,Rush,3.0,E. Jules,,,,,,,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44,1664,0,0,0,3,3,3,,,,,,,
12,Lebanon Valley,O,WUFB,1,,1.0,7.0,2.0,7.0,17.0,Pass,Complete,6.0,,J. Tabora,Complete,D. Higgins,,,,Dre Burch,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44,1664,0,0,0,3,3,3,,,,,,,
13,Lebanon Valley,O,WUFB,1,,1.0,8.0,3.0,1.0,11.0,Run,Rush,0.0,J. Tabora,,,,,,,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44,1664,0,0,0,3,3,3,,,,,,,
14,Lebanon Valley,O,WUFB,1,,1.0,9.0,4.0,1.0,11.0,Run,Rush,2.0,J. Tabora,,,,,,,B. Brubaker,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:44,1664,0,0,0,3,3,3,,,,,,,
15,Lebanon Valley,,WUFB,1,,,,1.0,9.0,9.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkes University,,,,,,,12:44,1664,0,0,0,3,3,3,,,,,,,
16,Lebanon Valley,O,WUFB,1,,1.0,10.0,1.0,9.0,9.0,Run,Rush,3.0,K. Reed,,,,,,,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,1366,0,0,0,2,2,3,,,,,,,
17,Lebanon Valley,O,WUFB,1,,1.0,11.0,2.0,6.0,6.0,Pass,Complete,6.0,,J. Tabora,Complete,K. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,07:46,1366,0,0,0,2,2,3,,,,,,,
18,Lebanon Valley,O,WUFB,1,,1.0,12.0,0.0,3.0,3.0,Run,No Good,,J. Schweizerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,06:58,1318,6,0,6,2,2,3,,,,,,,
19,Lebanon Valley,K,WUFB,1,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,J. Lowe,,,,,,,C. Niemeyer,7,22.0,A. Orlando,50.0,15.0,Return,,,,,,,,,,,,,,,,,,06:58,1318,6,0,6,2,2,3,,,,,,,
20,Lebanon Valley,D,LVC,1,,2.0,1.0,0.0,10.0,-22.0,Run,Rush,-2.0,Tim Ervey,,,,,,,C. Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:47,1307,0,6,6,2,3,2,,,,,,,
21,Lebanon Valley,D,LVC,1,,2.0,2.0,2.0,12.0,-20.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:47,1307,0,6,6,2,3,2,,,,,,,
22,Lebanon Valley,D,LVC,1,,2.0,3.0,3.0,12.0,-20.0,Run,Rush,5.0,Braden Bohannon,,,,,,,O. Adoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TD,06:47,1307,0,6,6,2,3,2,,,,,,,
23,Lebanon Valley,,LVC,1,,,,4.0,7.0,-25.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:47,1307,0,6,6,2,3,2,false start,LVC,Darion Ulrich,,,,5.0
24,Lebanon Valley,K,LVC,1,,,,4.0,12.0,-20.0,Punt Ret,Blocked,,,,,,,,,,,,,,,,R. Travis,2,0.0,,,,,Jeremy Bours,,-2.0,Blocked,B. Doron,,,,,,,,True,,,,,06:47,1307,0,6,6,2,3,2,,,,,,,
25,Lebanon Valley,K,WUFB,1,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Pollack,,,Good,,,,,,,,,05:08,1208,12,0,12,2,2,3,,,,,,,
26,Lebanon Valley,K,WUFB,1,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,N. Casaburi,,,,,,,Horan Thomas,15,28.0,A. Orlando,52.0,13.0,Return,,,,,,,,,,,,,,,,,,05:08,1208,13,0,13,2,2,3,,,,,,,
27,Lebanon Valley,D,LVC,1,,3.0,1.0,0.0,10.0,-28.0,Run,Rush,0.0,Erik Williams,,,,,,,A. Piston,A. Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
28,Lebanon Valley,D,LVC,1,,3.0,2.0,2.0,10.0,-28.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
29,Lebanon Valley,D,LVC,1,,3.0,3.0,3.0,10.0,-28.0,Pass,Complete,24.0,,Braden Bohannon,Complete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
30,Lebanon Valley,D,LVC,1,,3.0,4.0,1.0,10.0,48.0,Run,Rush,7.0,Braden Bohannon,,,,,,,X. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
31,Lebanon Valley,D,LVC,1,,3.0,5.0,2.0,3.0,41.0,Pass,Complete,5.0,,Braden Bohannon,Complete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
32,Lebanon Valley,D,LVC,1,,3.0,6.0,1.0,10.0,36.0,Run,Rush,9.0,Braden Bohannon,,,,,,,C. Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
33,Lebanon Valley,D,LVC,1,,3.0,7.0,2.0,1.0,27.0,Run,Rush,5.0,Braden Bohannon,,,,,,,N. Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
34,Lebanon Valley,D,LVC,1,,3.0,8.0,1.0,10.0,22.0,Run,Rush,-5.0,C. Niemeyer,,,,,,,A. Piston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
35,Lebanon Valley,D,LVC,1,,3.0,9.0,2.0,15.0,27.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,05:02,1202,0,13,13,2,3,2,holding,WUFB,N. Woods,,,,10.0
36,Lebanon Valley,D,LVC,1,,3.0,10.0,1.0,10.0,17.0,Run,Rush,7.0,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
37,Lebanon Valley,D,LVC,1,,3.0,11.0,2.0,3.0,10.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:02,1202,0,13,13,2,3,2,,,,,,,
38,Lebanon Valley,D,LVC,1,,3.0,12.0,3.0,3.0,10.0,Run,Rush,10.0,J. Shermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,05:02,1202,0,13,13,2,3,2,,,,,,,
39,Lebanon Valley,K,LVC,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,,,Good,,,,,,,,,00:37,937,6,13,7,2,3,2,,,,,,,
40,Lebanon Valley,K,LVC,1,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Darion Ulrich,,,,,,,E. Jules,15,35.0,Garrett MacClay,45.0,20.0,Return,,,,,,,,,,,,,,,,,,00:37,937,7,13,6,2,3,2,,,,,,,
41,Lebanon Valley,O,WUFB,1,,2.0,1.0,0.0,10.0,-35.0,Pass,Sack,-9.0,,J. Tabora,Sack,,,,,Jake Marcus,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:31,931,13,7,6,2,2,3,,,,,,,
42,Lebanon Valley,O,WUFB,2,,2.0,2.0,2.0,19.0,-26.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,J. Schweizerhof,,,,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,13,7,6,2,2,3,,,,,,,
43,Lebanon Valley,O,WUFB,2,,2.0,3.0,3.0,19.0,-26.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,N. Whitaker,,,,Adam Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,13,7,6,2,2,3,,,,,,,
44,Lebanon Valley,K,WUFB,2,,,,4.0,19.0,-26.0,Punt,Return,,,,,,,,,,,,,,,,C. Niemeyer,6,34.0,,,,,A. Orlando,46.0,28.0,Return,,,,,,,,,,,,,,15:00,900,13,7,6,2,2,3,,,,,,,
45,Lebanon Valley,D,LVC,2,,4.0,1.0,0.0,10.0,-34.0,Run,Rush,13.0,J. Shermeyer,,,,,,,J. Addesso,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:41,881,7,13,6,2,3,2,,,,,,,
46,Lebanon Valley,D,LVC,2,,4.0,2.0,1.0,10.0,-47.0,Pass,Complete,48.0,,Braden Bohannon,Complete,Jay Sisko,,,,J. Washington,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:41,881,7,13,6,2,3,2,,,,,,,
47,Lebanon Valley,D,LVC,2,,4.0,3.0,1.0,5.0,5.0,Run,Rush,4.0,Tim Ervey,,,,,,,C. Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:41,881,7,13,6,2,3,2,holding,LVC,Colin Krakowski,,,,10.0
48,Lebanon Valley,,LVC,2,,,,1.0,15.0,15.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,14:41,881,7,13,6,2,3,2,,,,,,,
49,Lebanon Valley,D,LVC,2,,4.0,4.0,1.0,15.0,15.0,Pass,Complete,9.0,,Braden Bohannon,Complete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:39,819,7,13,6,2,2,2,,,,,,,
50,Lebanon Valley,D,LVC,2,,4.0,5.0,2.0,6.0,6.0,Run,Rush,4.0,Braden Bohannon,,,,,,,C. Jesmer,C. Rossbotham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:39,819,7,13,6,2,2,2,,,,,,,
51,Lebanon Valley,D,LVC,2,,4.0,6.0,3.0,2.0,2.0,Run,Rush,1.0,Braden Bohannon,,,,,,,A. Piston,C. Rossbotham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:39,819,7,13,6,2,2,2,,,,,,,
52,Lebanon Valley,D,LVC,2,,4.0,7.0,4.0,1.0,1.0,Run,Rush,1.0,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,13:39,819,7,13,6,2,2,2,,,,,,,
53,Lebanon Valley,K,LVC,2,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Roberts,,,Good,,,,,,,,,12:09,729,13,13,0,2,2,2,,,,,,,
54,Lebanon Valley,K,LVC,2,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Ryan Gibney,Tyler Lutz,,,,,,N. Whitaker,16,25.0,Garrett MacClay,56.0,9.0,Return,,,,,,,,,,,,,,,,,,12:09,729,14,13,-1,2,2,2,,,,,,,
55,Lebanon Valley,O,WUFB,2,,3.0,1.0,0.0,10.0,-25.0,Run,Rush,-3.0,N. Whitaker,,,,,,,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:03,723,13,14,-1,2,2,2,,,,,,,
56,Lebanon Valley,O,WUFB,2,,3.0,2.0,2.0,13.0,-22.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,C. Pelzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:03,723,13,14,-1,2,2,2,,,,,,,
57,Lebanon Valley,O,WUFB,2,,3.0,3.0,3.0,13.0,-22.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,E. Jules,,,,Darion Ulrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:03,723,13,14,-1,2,2,2,,,,,,,
58,Lebanon Valley,K,WUFB,2,,,,4.0,13.0,-22.0,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,A. Orlando,42.0,36.0,Fair Catch,,,,,,,,,,,,,,12:03,723,13,14,-1,2,2,2,,,,,,,
59,Lebanon Valley,D,LVC,2,,5.0,1.0,0.0,10.0,-36.0,Run,Rush,3.0,Tim Ervey,,,,,,,O. Adoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:57,657,14,13,-1,2,2,2,,,,,,,
60,Lebanon Valley,D,LVC,2,,5.0,2.0,2.0,7.0,-39.0,Run,Rush,8.0,Tim Ervey,,,,,,,D. Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:57,657,14,13,-1,2,2,2,,,,,,,
61,Lebanon Valley,D,LVC,2,,5.0,3.0,1.0,10.0,-47.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:57,657,14,13,-1,2,2,2,,,,,,,
62,Lebanon Valley,D,LVC,2,,5.0,4.0,2.0,10.0,-47.0,Run,Rush,8.0,Ian Murhon,,,,,,,C. Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:57,657,14,13,-1,2,2,2,,,,,,,
63,Lebanon Valley,D,LVC,2,,5.0,5.0,3.0,2.0,45.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:57,657,14,13,-1,2,2,2,,,,,,,
64,Lebanon Valley,K,LVC,2,,,,4.0,2.0,45.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Jeremy Bours,30.0,15.0,Fair Catch,,,,,,,,,,,,,,10:57,657,14,13,-1,2,2,2,,,,,,,
65,Lebanon Valley,,WUFB,2,,,,1.0,10.0,-15.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,539,13,14,-1,2,2,2,kick catching interference,LVC,Horan Thomas,,,,15.0
66,Lebanon Valley,O,WUFB,2,,4.0,1.0,0.0,10.0,-30.0,Run,Rush,14.0,K. Reed,,,,,,,Tom Miller,Evan Kutzler,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
67,Lebanon Valley,O,WUFB,2,,4.0,2.0,1.0,10.0,-44.0,Run,Rush,13.0,K. Reed,,,,,,,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
68,Lebanon Valley,O,WUFB,2,,4.0,3.0,1.0,10.0,43.0,Run,Rush,-1.0,E. Jules,,,,,,,P. Aviles-Berna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
69,Lebanon Valley,O,WUFB,2,,4.0,4.0,2.0,11.0,44.0,Run,Rush,3.0,E. Jules,,,,,,,Brad Shear,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
70,Lebanon Valley,O,WUFB,2,,4.0,5.0,3.0,8.0,41.0,Run,Rush,9.0,C. Pelzer,,,,,,,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
71,Lebanon Valley,O,WUFB,2,,4.0,6.0,1.0,10.0,32.0,Run,Rush,13.0,E. Jules,,,,,,,Brent Moody,Ryan Enright,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
72,Lebanon Valley,,WUFB,2,,,,1.0,10.0,19.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,08:59,539,13,14,-1,2,2,2,,,,,,,
73,Lebanon Valley,O,WUFB,2,,4.0,7.0,1.0,10.0,19.0,Run,Rush,10.0,E. Jules,,,,,,,Brad Shear,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:35,335,13,14,-1,2,2,1,,,,,,,
74,Lebanon Valley,O,WUFB,2,,4.0,8.0,1.0,9.0,9.0,Run,Rush,2.0,E. Jules,,,,,,,Darion Ulrich,Cody Shay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:35,335,13,14,-1,2,2,1,,,,,,,
75,Lebanon Valley,O,WUFB,2,,4.0,9.0,2.0,7.0,7.0,Run,Rush,0.0,E. Jules,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:35,335,13,14,-1,2,2,1,illegal shift,WUFB,J. Schweizerhof,,,,0.0
76,Lebanon Valley,O,WUFB,2,,4.0,10.0,3.0,7.0,7.0,Pass,Complete,7.0,,J. Tabora,Complete,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,05:35,335,13,14,-1,2,2,1,,,,,,,
77,Lebanon Valley,K,WUFB,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Pollack,,,Good,,,,,,,,,03:48,228,19,14,5,2,2,1,,,,,,,
78,Lebanon Valley,K,WUFB,2,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,C. Sincavage,,,,,,,Horan Thomas,12,25.0,A. Orlando,52.0,13.0,Return,,,,,,,,,,,,,,,,,,03:48,228,20,14,6,2,2,1,,,,,,,
79,Lebanon Valley,D,LVC,2,,6.0,1.0,0.0,10.0,-25.0,Run,Rush,8.0,J. Shermeyer,,,,,,,C. Jesmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
80,Lebanon Valley,D,LVC,2,,6.0,2.0,2.0,2.0,-33.0,Run,Rush,1.0,J. Shermeyer,,,,,,,S. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
81,Lebanon Valley,D,LVC,2,,6.0,3.0,3.0,1.0,-34.0,Run,Rush,3.0,Braden Bohannon,,,,,,,S. Hess,A. Ramos,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
82,Lebanon Valley,D,LVC,2,,6.0,4.0,1.0,10.0,-37.0,Run,Rush,21.0,Braden Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
83,Lebanon Valley,D,LVC,2,,6.0,5.0,1.0,10.0,42.0,Run,Rush,6.0,J. Shermeyer,,,,,,,D. Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
84,Lebanon Valley,D,LVC,2,,6.0,6.0,2.0,4.0,36.0,Pass,Complete,15.0,,Braden Bohannon,Complete,C. Niemeyer,,,,D. Walck,D. Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,03:44,224,14,20,6,2,1,2,holding,LVC,Ian Murhon,,,,10.0
85,Lebanon Valley,D,LVC,2,,6.0,7.0,2.0,14.0,46.0,Run,Rush,6.0,Braden Bohannon,,,,,,,O. Adoga,D. Gazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:44,224,14,20,6,2,1,2,Not found,LVC,,Not found,WUFB,,
86,Lebanon Valley,D,LVC,2,,6.0,8.0,3.0,8.0,40.0,Pass,Complete,9.0,,Braden Bohannon,Complete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:44,224,14,20,6,2,1,2,,,,,,,
87,Lebanon Valley,D,LVC,2,,6.0,9.0,1.0,10.0,31.0,Pass,Complete,31.0,,Braden Bohannon,Complete,Andrew Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,03:44,224,14,20,6,2,1,2,,,,,,,
88,Lebanon Valley,K,LVC,2,,,,1.0,3.0,3.0,Extra Pt. Block,25,,,,,,,,,blocked by J. Washington,,,,,,,N. Woods,,,,,,,,,,,J. Washington,Kevin Roberts,,,25,,,,,,,,,00:24,24,20,20,0,2,1,2,,,,,,,
89,Lebanon Valley,,LVC,2,,,,1.0,-35.0,-35.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:24,24,20,20,0,2,1,2,personal foul,LVC,Rocco Taylor,,,,15.0
90,Lebanon Valley,K,LVC,2,,,,1.0,-20.0,-20.0,KO Ret,Return,,,,,,,,,Ryan Gibney,,,,,,,N. Whitaker,33,-47.0,Garrett MacClay,60.0,20.0,Return,,,,,,,,,,,,,,,,,,00:24,24,20,20,0,2,1,2,holding,WUFB,B. Doron,,,,10.0
91,Lebanon Valley,O,WUFB,2,,5.0,1.0,0.0,10.0,-43.0,Run,Rush,5.0,K. Reed,,,,,,,P. Aviles-Berna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:15,15,20,20,0,2,2,1,,,,,,,
92,Lebanon Valley,K,LVC,3,,,,,,,KO Ret,Return,,,,,,,,,Tyler Lutz,Tim Convery,,,,,,N. Whitaker,34,44.0,Garrett MacClay,55.0,10.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,20,20,0,3,3,3,,,,,,,
93,Lebanon Valley,O,WUFB,3,,6.0,1.0,0.0,10.0,-44.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,J. Schweizerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,20,20,0,3,3,3,,,,,,,
94,Lebanon Valley,O,WUFB,3,,6.0,2.0,2.0,10.0,-44.0,Pass,Complete,19.0,,J. Tabora,Complete,N. Whitaker,,,,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,20,20,0,3,3,3,,,,,,,
95,Lebanon Valley,O,WUFB,3,,6.0,3.0,1.0,15.0,42.0,Pass,Incomplete,0.0,,J. Tabora,Incomplete,C. Pelzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,20,20,0,3,3,3,,,,,,,
96,Lebanon Valley,O,WUFB,3,,6.0,4.0,2.0,15.0,42.0,Pass,Complete,27.0,,J. Tabora,Complete,D. Higgins,,,,Evan Kutzler,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,20,20,0,3,3,3,,,,,,,
