PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
29,WestConn,D,WCSU,1,,2.0,1.0,0.0,10.0,-34.0,Run,Rush,1.0,R. Penn-Cosenti,,,,,,,Alvaro Baez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:51,1251,7,3,-4,3,3,3,,,,,,,
30,WestConn,D,WCSU,1,,2.0,2.0,2.0,9.0,-35.0,Run,Rush,7.0,R. Penn-Cosenti,,,,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:51,1251,7,3,-4,3,3,3,,,,,,,
31,WestConn,D,WCSU,1,,2.0,3.0,3.0,2.0,-42.0,Pass,Incomplete,0.0,,John Giller,Incomplete,J. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,05:51,1251,7,3,-4,3,3,3,ineligible downfield on pass,WCSU,,,,,
32,WestConn,K,WCSU,1,,,,4.0,2.0,-42.0,Punt Ret,Return,,,,,,,,,David Ross,,,,,,,Kevin Zehner,25,2144.0,,,,,Brandon Ciullo,39.0,2119.0,Return,,,,,,,,,,,,,,05:51,1251,7,3,-4,3,3,3,,,,,,,
33,WestConn,O,ALBFB21,1,,4.0,1.0,0.0,10.0,2144.0,Run,Rush,6.0,Isai Shockley,,,,,,,Matt Forti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,3,7,-4,3,3,3,,,,,,,
34,WestConn,O,ALBFB21,1,,4.0,2.0,2.0,4.0,2150.0,Run,Rush,29.0,Isai Shockley,,,,,,,Mileeq Green,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:19,1159,3,7,-4,3,3,3,,,,,,,
35,WestConn,O,ALBFB21,1,,4.0,3.0,1.0,10.0,21.0,Run,Rush,-2.0,Malik Bootman,,,,,,,Matt Forti,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,3,7,-4,3,3,3,,,,,,,
36,WestConn,O,ALBFB21,1,,4.0,4.0,2.0,12.0,23.0,Run,Rush,4.0,Isai Shockley,,,,,,,Matt Forti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,3,7,-4,3,3,3,,,,,,,
37,WestConn,O,ALBFB21,1,,4.0,5.0,3.0,8.0,19.0,Run,Rush,0.0,Todd Shelley,,,,,,,Ryan Kinsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,04:19,1159,3,7,-4,3,3,3,,,,,,,
38,WestConn,K,ALBFB21,1,,,,4.0,8.0,19.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,Good,,,,,,,,,,04:19,1159,3,7,-4,3,3,3,,,,,,,
39,WestConn,K,ALBFB21,1,,,,1.0,2135.0,2135.0,KO,Return,,,,,,,,,Omar Sesay,,,,,,,Messiah Diggs,45,2145.0,,55.0,10.0,Return,,,,,,,,,,,,,,,,,,00:49,949,6,7,-1,3,3,3,,,,,,,
40,WestConn,D,WCSU,1,,3.0,1.0,0.0,10.0,2145.0,Run,Rush,4.0,R. Penn-Cosenti,,,,,,,Ry MacFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:49,949,7,6,-1,3,3,3,,,,,,,
41,WestConn,D,WCSU,1,,3.0,2.0,2.0,6.0,2141.0,Pass,Complete,10.0,,John Giller,Complete,J. Ferguson,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:49,949,7,6,-1,3,3,3,,,,,,,
42,WestConn,D,WCSU,2,,3.0,3.0,1.0,10.0,2131.0,Run,Rush,6.0,R. Penn-Cosenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
43,WestConn,D,WCSU,2,,3.0,4.0,2.0,4.0,2125.0,Pass,Incomplete,0.0,,John Giller,Incomplete,Chad Blaszky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
44,WestConn,D,WCSU,2,,3.0,5.0,3.0,4.0,2125.0,Run,Rush,10.0,Chad Blaszky,,,,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
45,WestConn,D,WCSU,2,,3.0,6.0,1.0,10.0,2115.0,Run,Rush,0.0,R. Penn-Cosenti,,,,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
46,WestConn,D,WCSU,2,,3.0,7.0,2.0,10.0,2115.0,Pass,Sack,-2.0,,John Giller,Sack,,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
47,WestConn,D,WCSU,2,,3.0,8.0,3.0,12.0,2117.0,Pass,Complete,9.0,,John Giller,Complete,J. Ferguson,,,,Ry MacFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,15:00,900,7,6,-1,3,3,3,,,,,,,
48,WestConn,K,WCSU,2,,,,4.0,3.0,2108.0,FG Block,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,A. Weidtman,25.0,No Good,,,,,,,,,,15:00,900,7,6,-1,3,3,3,,,,,,,
49,WestConn,O,ALBFB21,2,,5.0,1.0,0.0,10.0,2120.0,Run,Rush,4.0,Malik Bootman,,,,,,,Brian Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
50,WestConn,O,ALBFB21,2,,5.0,2.0,2.0,6.0,2124.0,Run,Rush,5.0,Malik Bootman,,,,,,,Matt Forti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
51,WestConn,O,ALBFB21,2,,5.0,3.0,3.0,1.0,2129.0,Run,Rush,27.0,Isai Shockley,,,,,,,Mileeq Green,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
52,WestConn,O,ALBFB21,2,,5.0,4.0,1.0,10.0,44.0,Pass,Complete,23.0,,Todd Shelley,Complete,Lucas Roselli,,,,George Doherty,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
53,WestConn,O,ALBFB21,2,,5.0,5.0,1.0,10.0,21.0,Pass,Complete,3.0,,Todd Shelley,Complete,,,,,Stephen Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
54,WestConn,O,ALBFB21,2,,5.0,6.0,2.0,7.0,18.0,Run,Rush,3.0,Malik Bootman,,,,,,,Brian Tucker,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
55,WestConn,O,ALBFB21,2,,5.0,7.0,3.0,4.0,15.0,Run,Rush,0.0,Malik Bootman,,,,,,,Matt Forti,Brian Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
56,WestConn,O,ALBFB21,2,,5.0,8.0,4.0,4.0,15.0,Pass,Complete,12.0,,Todd Shelley,Complete,Daniel Vital,,,,George Doherty,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
57,WestConn,O,ALBFB21,2,,5.0,9.0,1.0,3.0,3.0,Run,Rush,1.0,Todd Shelley,,,,,,,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53,713,6,7,-1,3,3,3,,,,,,,
58,WestConn,O,ALBFB21,2,,5.0,10.0,2.0,2.0,2.0,Run,Rush,2.0,Malik Bootman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,11:53,713,6,7,-1,3,3,3,,,,,,,
59,WestConn,K,ALBFB21,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,,,05:37,337,12,7,5,3,3,3,,,,,,,
60,WestConn,K,ALBFB21,2,,,,1.0,2135.0,2135.0,KO,Return,,,,,,,,,Elli Idemudia,,,,,,,J. Mullings,12,24.0,,53.0,12.0,Return,,,,,,,,,,,,,,,,,,05:37,337,13,7,6,3,3,3,,,,,,,
61,WestConn,D,WCSU,2,,4.0,1.0,0.0,10.0,-24.0,Pass,Incomplete,0.0,,John Giller,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,05:37,337,7,13,6,3,3,3,,,,,,,
62,WestConn,D,WCSU,2,,4.0,2.0,1.0,10.0,-39.0,Pass,Complete,35.0,,John Giller,Complete,J. Ferguson,,,,Omar Sesay,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:37,337,7,13,6,3,3,3,,,,,,,
63,WestConn,D,WCSU,2,,4.0,3.0,1.0,10.0,2126.0,Run,Rush,7.0,R. Penn-Cosenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:37,337,7,13,6,3,3,3,,,,,,,
64,WestConn,D,WCSU,2,,4.0,4.0,2.0,3.0,2119.0,Pass,Complete,8.0,,John Giller,Complete,J. Ferguson,,,,Omar Sesay,Josh Scurry,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:37,337,7,13,6,3,3,3,,,,,,,
65,WestConn,,WCSU,2,,,,1.0,10.0,2111.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WestConn,,,,,,,05:37,337,7,13,6,3,3,3,,,,,,,
66,WestConn,D,WCSU,2,,4.0,5.0,1.0,10.0,2111.0,Run,Rush,7.0,John Giller,,,,,,,Javont Wayman,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,03:45,225,7,13,6,3,2,3,holding,WCSU,Patrick Adams,,,,8.0
67,WestConn,D,WCSU,2,,4.0,6.0,1.0,18.0,2119.0,Run,Rush,2.0,John Giller,,,,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,7,13,6,3,2,3,,,,,,,
68,WestConn,D,WCSU,2,,4.0,7.0,2.0,16.0,2117.0,Pass,Incomplete,0.0,,John Giller,Incomplete,J. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,7,13,6,3,2,3,,,,,,,
69,WestConn,D,WCSU,2,,4.0,8.0,3.0,16.0,2117.0,Pass,Incomplete,0.0,,John Giller,Incomplete,Walter Crain,,,,Omar Sesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,03:45,225,7,13,6,3,2,3,,,,,,,
70,WestConn,K,WCSU,2,,,,4.0,16.0,2117.0,FG Block,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,A. Weidtman,34.0,No Good,,,,,,,,,,03:45,225,7,13,6,3,2,3,,,,,,,
71,WestConn,O,ALBFB21,2,,6.0,1.0,0.0,10.0,2120.0,Run,Rush,5.0,Todd Shelley,,,,,,,Brian Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
72,WestConn,O,ALBFB21,2,,6.0,2.0,2.0,5.0,2125.0,Run,Rush,-1.0,Isai Shockley,,,,,,,J. Charlestin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
73,WestConn,O,ALBFB21,2,,6.0,3.0,3.0,6.0,2124.0,Pass,Complete,15.0,,Todd Shelley,Complete,Malik Bootman,,,,Stephen Johnson,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
74,WestConn,O,ALBFB21,2,,6.0,4.0,1.0,10.0,2139.0,Pass,Complete,6.0,,Todd Shelley,Complete,,,,,Stephen Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
75,WestConn,O,ALBFB21,2,,6.0,5.0,2.0,4.0,2145.0,Run,Rush,-1.0,Isai Shockley,,,,,,,P. Bencivengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
76,WestConn,O,ALBFB21,2,,6.0,6.0,3.0,5.0,2144.0,Pass,Incomplete,0.0,,Todd Shelley,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,02:25,145,13,7,6,3,3,2,,,,,,,
77,WestConn,K,ALBFB21,2,,,,4.0,5.0,2144.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Todd Shelley,42.0,14.0,,,,,,,,,,,,,,,02:25,145,13,7,6,3,3,2,,,,,,,
78,WestConn,D,WCSU,2,,5.0,1.0,0.0,10.0,-14.0,Run,Rush,6.0,R. Penn-Cosenti,,,,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:32,32,7,13,6,3,2,3,,,,,,,
79,WestConn,K,ALBFB21,3,,,,,,,KO,Return,,,,,,,,,Jack Heuer,,,,,,,J. Mullings,48,2141.0,,54.0,11.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,13,7,6,3,3,3,,,,,,,
80,WestConn,D,WCSU,3,,6.0,1.0,0.0,10.0,2141.0,Run,Rush,1.0,Chad Blaszky,,,,,,,Ry MacFarlane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,7,13,6,3,3,3,,,,,,,
81,WestConn,D,WCSU,3,,6.0,2.0,2.0,9.0,2140.0,Pass,Complete,13.0,,John Giller,Complete,Walter Crain,,,,Ry MacFarlane,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,7,13,6,3,3,3,,,,,,,
82,WestConn,D,WCSU,3,,6.0,3.0,1.0,10.0,2127.0,Pass,Complete,11.0,,John Giller,Complete,David Ross,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,7,13,6,3,3,3,,,,,,,
83,WestConn,D,WCSU,3,,6.0,4.0,1.0,10.0,2116.0,Run,Rush,-1.0,R. Penn-Cosenti,,,,,,,Josh Scurry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,7,13,6,3,3,3,,,,,,,
84,WestConn,D,WCSU,3,,6.0,5.0,2.0,11.0,2117.0,Pass,Complete,17.0,,John Giller,Complete,Messiah Diggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,7,13,6,3,3,3,,,,,,,
85,WestConn,K,WCSU,3,,,,1.0,2103.0,2103.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,A. Weidtman,,,Good,,,,,,,,,12:03,1623,13,13,0,3,3,3,,,,,,,
86,WestConn,K,WCSU,3,,,,1.0,-35.0,-35.0,KO Ret,Out of bounds,,,,,,,,,,,,,,,,,,,A. Weidtman,52.0,2113.0,Out of bounds,,,,,,,,,,,,,,,,,,12:03,1623,14,13,-1,3,3,3,,,,,,,
87,WestConn,O,ALBFB21,3,,7.0,1.0,0.0,10.0,2135.0,Pass,Complete,23.0,,Todd Shelley,Complete,Malik Bootman,,,,George Doherty,Matt Forti,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:03,1623,13,14,-1,3,3,3,,,,,,,
88,WestConn,O,ALBFB21,3,,7.0,2.0,1.0,10.0,42.0,Run,Rush,3.0,Isai Shockley,,,,,,,Matt Forti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:03,1623,13,14,-1,3,3,3,,,,,,,
89,WestConn,O,ALBFB21,3,,7.0,3.0,2.0,7.0,39.0,Pass,Complete,14.0,,Todd Shelley,Complete,,,,,George Doherty,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:03,1623,13,14,-1,3,3,3,,,,,,,
90,WestConn,O,ALBFB21,3,,7.0,4.0,1.0,10.0,25.0,Run,Rush,4.0,Malik Key,,,,,,,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:03,1623,13,14,-1,3,3,3,,,,,,,
91,WestConn,O,ALBFB21,3,,7.0,5.0,2.0,6.0,21.0,Pass,Complete,21.0,,Todd Shelley,Complete,Malik Bootman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,12:03,1623,13,14,-1,3,3,3,,,,,,,
92,WestConn,O,ALBFB21,3,,7.0,6.0,0.0,3.0,3.0,Pass,No Good,,,Malik Bootman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,09:44,1484,19,14,5,3,3,3,,,,,,,
93,WestConn,K,ALBFB21,3,,,,1.0,2135.0,2135.0,KO,Return,,,,,,,,,Omar Sesay,,,,,,,J. Mullings,21,38.0,,48.0,17.0,Return,,,,,,,,,,,,,,,,,,09:44,1484,19,14,5,3,3,3,,,,,,,
94,WestConn,D,WCSU,3,,7.0,1.0,0.0,10.0,-38.0,Run,Rush,5.0,Chad Blaszky,,,,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:44,1484,14,19,5,3,3,3,,,,,,,
95,WestConn,D,WCSU,3,,7.0,2.0,2.0,5.0,-43.0,Pass,Incomplete,0.0,,John Giller,Incomplete,J. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:44,1484,14,19,5,3,3,3,,,,,,,
96,WestConn,D,WCSU,3,,7.0,3.0,3.0,5.0,-43.0,Run,Rush,0.0,John Giller,,,,,,,Eric Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:44,1484,14,19,5,3,3,3,,,,,,,
97,WestConn,K,WCSU,3,,,,4.0,5.0,-43.0,Punt Ret,Return,,,,,,,,,M. Diconstanzo,,,,,,,Kevin Zehner,25,2141.0,,,,,Brandon Ciullo,41.0,2116.0,Return,,,,,,,,,,,,,,09:44,1484,14,19,5,3,3,3,,,,,,,
98,WestConn,O,ALBFB21,3,,8.0,1.0,0.0,10.0,2141.0,Run,Rush,1.0,Isai Shockley,,,,,,,J. Charlestin,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55,1375,19,14,5,3,3,3,,,,,,,
99,WestConn,O,ALBFB21,3,,8.0,2.0,2.0,9.0,2142.0,Pass,Complete,13.0,,Todd Shelley,Complete,,,,,George Doherty,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:55,1375,19,14,5,3,3,3,,,,,,,
