PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,McDaniel,K,JC,1,,,,,,,,KO,Return,,,,,,,,,Mike Dunn,,,,,,,Kyhlil Jones,17,-27.0,P Denlinger,55.0,-10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,McDaniel,O,JC,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,4.0,Charles Debose,,,,,,,Mason Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,McDaniel,O,JC,1,,1.0,2.0,2.0,6.0,-31.0,Gold Zone,Pass,Complete,3.0,,Aaron Golberg,Complete,Isaiah Collison,,,,Anthony Gorgone,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,McDaniel,O,JC,1,,1.0,3.0,3.0,3.0,-34.0,Gold Zone,Pass,Complete,11.0,,Aaron Golberg,Complete,Charles Debose,,,,Alex Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,McDaniel,O,JC,1,,1.0,4.0,1.0,10.0,-45.0,Go Zone,Run,Rush,5.0,Charles Debose,,,,,,,Chris Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,McDaniel,O,JC,1,,1.0,5.0,2.0,5.0,-50.0,Go Zone,Run,Rush,4.0,Charles Debose,,,,,,,Mason Brown,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,McDaniel,O,JC,1,,1.0,6.0,3.0,1.0,46.0,Go Zone,Run,Rush,4.0,Charles Debose,,,,,,,Mason Brown,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,McDaniel,O,JC,1,,1.0,7.0,1.0,10.0,42.0,Go Zone,Pass,Complete,14.0,,Aaron Golberg,Complete,Clay Spencer,,,,Nahshon Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,McDaniel,O,JC,1,,1.0,8.0,1.0,10.0,28.0,Take A Shot,Run,Rush,2.0,Mason Frampton,,,,,,,Nathan Rouse,Tasir Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,McDaniel,O,JC,1,,1.0,9.0,2.0,8.0,26.0,Take A Shot,Run,Rush,1.0,Mason Frampton,,,,,,,Mason Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
