PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Widener,K,WIDENER,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Brendon Hardy,,,,,,,Terry Carlstrom,15,21.0,Ryan Pattison,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Widener,O,ROW,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,3.0,James Fara,middle,,,,,,,,,Cade Brennan,Mic Schoenleber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
3,Widener,O,ROW,1,,1.0,2.0,2.0,7.0,-24.0,Coming Out,Run,Rush,1.0,John Maldonado,left,,,,,,,,,Colin Murt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:32,1772,0,0,0,3,3,3,,,,,,,
4,Widener,O,ROW,1,,1.0,3.0,3.0,6.0,-25.0,Coming Out,Pass,Complete,7.0,,,,,,Complete,Terry Carlstrom,,,,Marquese Harris,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:00,1740,0,0,0,3,3,3,,,,,,,
5,Widener,O,ROW,1,,1.0,4.0,1.0,10.0,-32.0,Gold Zone,Pass,Complete,6.0,,,,,,Complete,CJ Barrett,,,,Ethan Rieger,Kevin Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:00,1740,0,0,0,3,3,3,,,,,,,
6,Widener,O,ROW,1,,1.0,5.0,2.0,4.0,-38.0,Gold Zone,Pass,Incomplete,0.0,,,,,,Incomplete,John Maldonado,,,,Marcus Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:00,1740,0,0,0,3,3,3,,,,,,,
7,Widener,O,ROW,1,,1.0,6.0,3.0,4.0,-38.0,Gold Zone,Run,Rush,5.0,Mike Husni,middle,,,,,,,,,Matt Okuniewski,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:13,1633,0,0,0,3,3,3,,,,,,,
8,Widener,O,ROW,1,,1.0,7.0,1.0,10.0,-43.0,Gold Zone,Pass,Complete,47.0,,,,,,Complete,John Maldonado,,,,Mic Schoenleber,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:46,1606,0,0,0,3,3,3,,,,,,,
9,Widener,O,ROW,1,,1.0,8.0,1.0,10.0,10.0,Red Zone,Run,Rush,4.0,James Fara,middle,,,,,,,,,Colin Murt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:13,1573,0,0,0,3,3,3,,,,,,,
10,Widener,O,ROW,1,,1.0,9.0,2.0,6.0,6.0,Red Zone,Run,Rush,3.0,James Fara,middle,,,,,,,,,Cade Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:46,1546,0,0,0,3,3,3,,,,,,,
11,Widener,O,ROW,1,,1.0,10.0,3.0,3.0,3.0,Red Zone Low,Pass,Complete,3.0,,,,,,Complete,James Fara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,10:00,1500,0,0,0,3,3,3,,,,,,,
12,Widener,K,ROW,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake Hurler,,,Good,,,,,,,,,09:29,1469,6,0,6,3,3,3,,,,,,,
13,Widener,K,ROW,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Danny Kay,,,,,,,Ty Holbert,37,41.0,Danny Kay,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,09:29,1469,7,0,7,3,3,3,,,,,,,
14,Widener,D,WIDENER,1,,1.0,1.0,0.0,10.0,-41.0,Gold Zone,Pass,Complete,2.0,,,,,,Complete,Jack Fiucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:17,1457,0,7,7,3,3,3,,,,,,,
15,Widener,D,WIDENER,1,,1.0,2.0,2.0,8.0,-43.0,Gold Zone,Run,Rush,8.0,Shawn Thompson,right,,,,,,,,,Kevin Vandever,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:17,1457,0,7,7,3,3,3,,,,,,,
16,Widener,D,WIDENER,1,,1.0,3.0,1.0,10.0,49.0,Go Zone,Run,Rush,6.0,Shawn Thompson,right,,,,,,,,,Kevin Vandever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:17,1457,0,7,7,3,3,3,,,,,,,
17,Widener,D,WIDENER,1,,1.0,4.0,2.0,4.0,43.0,Go Zone,Pass,Incomplete,0.0,,,,,,Incomplete,Cole Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:25,1405,0,7,7,3,3,3,,,,,,,
