PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Martin Luther,K,MLU,1,,,,,,,,KO Rec,Return,,,,,,,,,Simeon Glende,,,,,,,,17,37.0,Josh Kehren,45.0,20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Martin Luther,O,CUW,1,,1.0,1.0,0.0,10.0,-37.0,Gold Zone,Pass,Complete,5.0,,,Complete,Matt for Montgomery,,,,Noah Nordlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Martin Luther,O,CUW,1,,1.0,2.0,2.0,5.0,-42.0,Gold Zone,Pass,Complete,10.0,,,Complete,Matt for Montgomery,,,,Adam Arrowsmith,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Martin Luther,O,CUW,1,,1.0,3.0,1.0,10.0,48.0,Go Zone,Run,Rush,0.0,,,,,,,,Aiden Holien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Martin Luther,O,CUW,1,,1.0,4.0,2.0,10.0,48.0,Go Zone,Run,Rush,8.0,,,,,,,,Noah Nordlie,Jacob Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Martin Luther,O,CUW,1,,1.0,5.0,3.0,2.0,40.0,Go Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Martin Luther,K,CUW,1,,,,4.0,2.0,40.0,Go Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,James punt Linn,39.0,1.0,Out of bounds,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
8,Martin Luther,D,MLU,1,,1.0,1.0,0.0,10.0,-1.0,Backed Up,Run,Rush,9.0,Carson Oestreich,,,,,,,Chase Coots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,1638,0,0,0,3,3,3,,,,,,,
9,Martin Luther,,MLU,1,,,,2.0,1.0,-10.0,Backed Up,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,1638,0,0,0,3,3,3,False Start,MLU,Andrew Owczarzak,,,,5.0
10,Martin Luther,D,MLU,1,,1.0,2.0,2.0,6.0,-5.0,Backed Up,Run,Rush,0.0,Carson Oestreich,,,,,,,Breven Palpallatoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,1638,0,0,0,3,3,3,,,,,,,
11,Martin Luther,D,MLU,1,,1.0,3.0,3.0,6.0,-5.0,Backed Up,Run,Rush,5.0,Joshuah Kren,,,,,,,Breven Palpallatoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:18,1638,0,0,0,3,3,3,,,,,,,
12,Martin Luther,K,MLU,1,,,,4.0,1.0,-10.0,Backed Up,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Ethan Aguilar,27.0,-37.0,Fair Catch,,,,,,,,,,,,,,12:18,1638,0,0,0,3,3,3,,,,,,,
13,Martin Luther,,CUW,1,,,,1.0,10.0,37.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43,1483,0,0,0,3,3,3,Illegal Formation,CUW,,,,,5.0
14,Martin Luther,O,CUW,1,,2.0,1.0,0.0,15.0,42.0,Go Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43,1483,0,0,0,3,3,3,,,,,,,
15,Martin Luther,O,CUW,1,,2.0,2.0,2.0,15.0,42.0,Go Zone,Pass,Complete,7.0,,,Complete,Christian for Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43,1483,0,0,0,3,3,3,,,,,,,
16,Martin Luther,O,CUW,1,,2.0,3.0,3.0,8.0,35.0,Take A Shot,Pass,Complete,3.0,,,Complete,Matt for Montgomery,,,,Nathan Golisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:43,1483,0,0,0,3,3,3,,,,,,,
17,Martin Luther,O,CUW,1,,2.0,4.0,4.0,5.0,32.0,Take A Shot,Pass,Incomplete,0.0,,,Incomplete,,Jonathan Vandenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,09:43,1483,0,0,0,3,3,3,,,,,,,
18,Martin Luther,D,MLU,1,,2.0,1.0,0.0,10.0,-32.0,Gold Zone,Run,Rush,11.0,Joshuah Kren,,,,,,,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
19,Martin Luther,D,MLU,1,,2.0,2.0,1.0,10.0,-43.0,Gold Zone,Run,Rush,8.0,Joshuah Kren,,,,,,,Justice Kaneta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
20,Martin Luther,D,MLU,1,,2.0,3.0,2.0,2.0,49.0,Go Zone,Run,Rush,5.0,Carson Oestreich,,,,,,,Juan Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
21,Martin Luther,D,MLU,1,,2.0,4.0,1.0,10.0,44.0,Go Zone,Run,Rush,9.0,Carson Oestreich,,,,,,,Juan Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
22,Martin Luther,D,MLU,1,,2.0,5.0,2.0,1.0,35.0,Take A Shot,Run,Rush,10.0,Joshuah Kren,,,,,,,Justice Kaneta,Troy Stewart,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
23,Martin Luther,D,MLU,1,,2.0,6.0,1.0,10.0,25.0,Take A Shot,Run,Rush,15.0,Carson Oestreich,,,,,,,Gabe Christenson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:18,1398,0,0,0,3,3,3,,,,,,,
24,Martin Luther,,MLU,1,,,,1.0,10.0,10.0,Red Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:18,1398,0,0,0,3,3,3,False Start,MLU,Joshuah Kren,,,,5.0
