PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Aurora,K,CUW,1,,,,,,,,KO,Return,,,,,,,,,,,True,Cameron Moore,,CUW,Andre Casas,,51,-48.0,Andre Casas,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Aurora,O,CUW,1,,1.0,1.0,0.0,10.0,-45.0,Go Zone,Pass,Complete,16.0,,Michael Purkey,Complete,Tim Houlihan,,,,Christian Bower,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
3,Aurora,O,CUW,1,,1.0,2.0,1.0,10.0,39.0,Go Zone,Run,Rush,-2.0,Matt Montgomery,,,,,,,Christian Nussbaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
4,Aurora,O,CUW,1,,1.0,3.0,2.0,12.0,41.0,Go Zone,Run,Rush,8.0,Matt Montgomery,,,,,,,Christian Bower,Jaylen Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
5,Aurora,O,CUW,1,,1.0,4.0,3.0,4.0,33.0,Take A Shot,Pass,Incomplete,0.0,,Michael Purkey,Incomplete,Samuel Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:49,1789,0,0,0,3,3,3,,,,,,,
6,Aurora,O,CUW,1,,1.0,5.0,4.0,4.0,33.0,Take A Shot,Pass,Incomplete,0.0,,Michael Purkey,Incomplete,Samuel Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:49,1789,0,0,0,3,3,3,,,,,,,
7,Aurora,D,AUR,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Pass,Complete,9.0,,,Complete,Cameron for Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:49,1669,0,0,0,3,3,3,,,,,,,
8,Aurora,D,AUR,1,,1.0,2.0,2.0,1.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:49,1669,0,0,0,3,3,3,,,,,,,
9,Aurora,D,AUR,1,,1.0,3.0,3.0,1.0,-42.0,Gold Zone,Run,Rush,0.0,,,,,,,,Connor Stoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:49,1669,0,0,0,3,3,3,,,,,,,
10,Aurora,D,AUR,1,,1.0,4.0,4.0,1.0,-42.0,Gold Zone,Run,Rush,6.0,,,,,,,,Eli Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:49,1669,0,0,0,3,3,3,,,,,,,
11,Aurora,D,AUR,1,,1.0,5.0,1.0,10.0,-48.0,Go Zone,Pass,Complete,7.0,,,Complete,Colton for Jewell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:49,1669,0,0,0,3,3,3,,,,,,,
12,Aurora,,AUR,1,,,,2.0,3.0,45.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:49,1669,0,0,0,3,3,3,False Start,AUR,,,,,5.0
