PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Beloit,K,COR,1,,,,,,,,KO,Return,,,,,,,,,,,,,,,,,0,39.0,Adam Mitchell,26.0,39.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Beloit,D,BEL,1,,1.0,1.0,0.0,10.0,-39.0,Gold Zone,Pass,Complete,14.0,,,Complete,,,,,Jonathan Buehler,Colden Clark,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
3,Beloit,D,BEL,1,,1.0,2.0,1.0,10.0,47.0,Go Zone,Run,Rush,0.0,,,,,,,,Colden Clark,Landon Lockington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
4,Beloit,D,BEL,1,,1.0,3.0,2.0,10.0,47.0,Go Zone,Pass,Complete,10.0,,,Complete,,,,,Eddie Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
5,Beloit,D,BEL,1,,1.0,4.0,1.0,10.0,37.0,Go Zone,Run,Rush,14.0,,,,,,,,Anthony Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
6,Beloit,D,BEL,1,,1.0,5.0,1.0,10.0,23.0,Take A Shot,Run,Rush,-1.0,,,,,,,,Eddie Del Castillo,Colden Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
7,Beloit,D,BEL,1,,1.0,6.0,2.0,11.0,24.0,Take A Shot,Pass,Incomplete,0.0,,,Incomplete,,Sam Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
8,Beloit,D,BEL,1,,1.0,7.0,3.0,11.0,24.0,Take A Shot,Pass,Complete,5.0,,,Complete,,,,,Sam Adams,Eddie Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
9,Beloit,D,BEL,1,,1.0,8.0,4.0,6.0,19.0,Red Zone High,Pass,Incomplete,0.0,,,Incomplete,,,,Ben Brassard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:59,1799,0,0,0,3,3,3,,,,,,,
10,Beloit,O,COR,1,,1.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,1.0,Mason Davis,,,,,,,Tre'von Colvin,Dallas McKinney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
11,Beloit,O,COR,1,,1.0,2.0,2.0,9.0,-20.0,Coming Out,Run,Rush,2.0,Peni Waqairatu,,,,,,,Jeffrey Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
12,Beloit,O,COR,1,,1.0,3.0,3.0,7.0,-22.0,Coming Out,Pass,Complete,9.0,,Isaak Hahn,Complete,Trey Birdsong,,,,Dallas McKinney,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
13,Beloit,O,COR,1,,1.0,4.0,1.0,10.0,-31.0,Gold Zone,Run,Rush,9.0,Tony Gomez,,,,,,,Christopher Croft Jr.,Tre'von Colvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
14,Beloit,O,COR,1,,1.0,5.0,2.0,1.0,-40.0,Gold Zone,Run,Rush,9.0,Jordan Braud,,,,,,,Gavin Thorpe,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
15,Beloit,O,COR,1,,1.0,6.0,1.0,10.0,-49.0,Go Zone,Run,Rush,6.0,Tony Gomez,,,,,,,Tre'von Colvin,Dae'Quan Ambrister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
16,Beloit,O,COR,1,,1.0,7.0,2.0,4.0,45.0,Go Zone,Run,Rush,8.0,Peni Waqairatu,,,,,,,Josh Shapiro,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
17,Beloit,O,COR,1,,1.0,8.0,1.0,10.0,37.0,Go Zone,Run,Rush,17.0,Tony Gomez,,,,,,,Gavin Thorpe,Lens Bernadel,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
18,Beloit,O,COR,1,,1.0,9.0,1.0,10.0,20.0,Red Zone High,Run,Rush,8.0,Tony Gomez,,,,,,,Tre'von Colvin,Lens Bernadel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
19,Beloit,,COR,1,,,,1.0,10.0,20.0,Red Zone High,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beloit,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
20,Beloit,O,COR,1,,1.0,10.0,2.0,2.0,12.0,Red Zone,Run,Rush,-5.0,Jordan Braud,,,,,,,Gavin Thorpe,Kyle Springs-McCottry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:27,1227,0,0,0,3,3,2,,,,,,,
