PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Northern Michigan University,K,UWO,1,,,,,,,,KO,Return,,,,,,,,,A. D'Orazio,,,,,,,,6,34.0,Sam Kiesner,37.0,28.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Northern Michigan University,D,NMU,1,,1.0,1.0,0.0,10.0,-34.0,Gold Zone,Run,Rush,7.0,,,,,,,,Brody Milz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Northern Michigan University,,NMU,1,,,,2.0,3.0,-41.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UW-Oshkosh,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Northern Michigan University,D,NMU,1,,1.0,2.0,2.0,3.0,-41.0,Gold Zone,Run,Rush,0.0,,,,,,,,Tory Jandrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:20,1760,0,0,0,2,3,2,,,,,,,
5,Northern Michigan University,,NMU,1,,,,3.0,3.0,-41.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:20,1760,0,0,0,2,3,2,false start,NMU,,,,,5.0
6,Northern Michigan University,D,NMU,1,,1.0,3.0,3.0,8.0,-36.0,Gold Zone,Pass,Complete,5.0,,,Complete,Wyatt for Davis,,,,Nick Noethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:20,1760,0,0,0,2,3,2,ineligible man down field,NMU,,,,,5.0
7,Northern Michigan University,D,NMU,1,,1.0,4.0,3.0,13.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:20,1760,0,0,0,2,3,2,,,,,,,
8,Northern Michigan University,K,NMU,1,,,,4.0,13.0,-31.0,Gold Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Daniel punt Riser,29.0,40.0,Fair Catch,,,,,,,,,,,,,,14:20,1760,0,0,0,2,3,2,,,,,,,
9,Northern Michigan University,O,UWO,1,,1.0,1.0,0.0,10.0,-40.0,Gold Zone,Pass,Complete,7.0,,Kobe Berghammer,Complete,Jimmy DuVal,,,,Tavion McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:36,1656,0,0,0,2,2,3,,,,,,,
10,Northern Michigan University,O,UWO,1,,1.0,2.0,2.0,3.0,-47.0,Go Zone,Pass,Complete,6.0,,Kobe Berghammer,Complete,Mitch Gerhartz,,,,Rad Premovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:36,1656,0,0,0,2,2,3,,,,,,,
