PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,UW-Stout,K,UWST,1,,,,,,,,KO Rec,Return,,,,,,,,,Noah Benson,,,,,,,Peter MacCudden,18,21.0,Jack Meyer,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,UW-Stout,O,UWO,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,8.0,Mitch Gerhartz,,,,,,,Noah Benson,Cannon Griner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,UW-Stout,O,UWO,1,,1.0,2.0,2.0,2.0,-29.0,Gold Zone,Pass,Complete,10.0,,Kobe Berghammer,Complete,Trae Tetzlaff,,,,Kyle Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,UW-Stout,O,UWO,1,,1.0,3.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,9.0,Mitch Gerhartz,,,,,,,Nate Rewald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,UW-Stout,O,UWO,1,,1.0,4.0,2.0,1.0,-48.0,Go Zone,Run,Rush,5.0,Kobe Berghammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,UW-Stout,O,UWO,1,,1.0,5.0,1.0,10.0,47.0,Go Zone,Run,Rush,6.0,Tony Steger,,,,,,,Cannon Griner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,UW-Stout,O,UWO,1,,1.0,6.0,2.0,4.0,41.0,Go Zone,Run,Rush,3.0,Mitch Gerhartz,,,,,,,Noah Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,UW-Stout,O,UWO,1,,1.0,7.0,3.0,1.0,38.0,Go Zone,Pass,Complete,1.0,,Kobe Berghammer,Complete,Mitch Gerhartz,,,,Mason Priebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,holding,UWO,,,,,10.0
9,UW-Stout,O,UWO,1,,1.0,8.0,3.0,10.0,47.0,Go Zone,Pass,Complete,2.0,,Kobe Berghammer,Complete,J. Kasuboski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
10,UW-Stout,K,UWO,1,,,,4.0,8.0,45.0,Go Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Jaydon Haag,28.0,17.0,Fair Catch,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
11,UW-Stout,D,UWST,1,,1.0,1.0,0.0,10.0,-17.0,Coming Out,Run,Rush,5.0,Arthur Cox,,,,,,,Jared Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
12,UW-Stout,D,UWST,1,,1.0,2.0,2.0,5.0,-22.0,Coming Out,Pass,Complete,10.0,,Sean Borgerding,Complete,Levy Hamer,,,,Carson Raddatz,Jared Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
13,UW-Stout,D,UWST,1,,1.0,3.0,1.0,10.0,-32.0,Gold Zone,Run,Rush,12.0,Matt Pomietlo,,,,,,,Jared Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
14,UW-Stout,D,UWST,1,,1.0,4.0,1.0,10.0,-44.0,Gold Zone,Pass,Complete,4.0,,Sean Borgerding,Complete,Arthur Cox,,,,K. Scharenbroch,Nick Noethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
15,UW-Stout,D,UWST,1,,1.0,5.0,2.0,6.0,-48.0,Go Zone,Run,Rush,3.0,Matt Pomietlo,,,,,,,Jacob Mandella,Tory Jandrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
16,UW-Stout,D,UWST,1,,1.0,6.0,3.0,3.0,49.0,Go Zone,Pass,Complete,6.0,,Sean Borgerding,Complete,Matt Pomietlo,,,,Tyler Staerkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
17,UW-Stout,D,UWST,1,,1.0,7.0,1.0,10.0,43.0,Go Zone,Pass,Incomplete,0.0,,Sean Borgerding,Incomplete,Arthur Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
18,UW-Stout,D,UWST,1,,1.0,8.0,2.0,10.0,43.0,Go Zone,Run,Rush,10.0,Matt Pomietlo,,,,,,,Carson Raddatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
19,UW-Stout,,UWST,1,,,,1.0,10.0,33.0,Take A Shot,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UW-Oshkosh,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
20,UW-Stout,D,UWST,1,,1.0,9.0,1.0,10.0,33.0,Take A Shot,Pass,Complete,33.0,,Sean Borgerding,Complete,Levy Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,06:50,1310,0,0,0,2,3,2,,,,,,,
21,UW-Stout,K,UWST,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Cool,,,Good,,,,,,,,,06:43,1303,6,0,-6,2,3,2,,,,,,,
22,UW-Stout,K,UWST,1,,,,,,,,KO Rec,Return,,,,,,,,,Wyatt Beyerl,Carson Strong,,,,,,Peter MacCudden,32,36.0,Jack Meyer,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,06:43,1303,7,0,-7,2,3,2,,,,,,,
