PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,UW-Stevens Point,K,UWO,1,,,,,,,,KO,Return,,,,,,,,,Berry,,,,,,,Terrell Carey,6,-20.0,Ponterio kickoff,51.0,-14.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,UW-Stevens Point,O,UWO,1,,1.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Incomplete,0.0,,Kobe Berghammer,Incomplete,,,,,Zepeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,UW-Stevens Point,O,UWO,1,,1.0,2.0,2.0,10.0,-20.0,Coming Out,Run,Rush,2.0,Mitch Gerhartz,,,,,,,Kryzanski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,UW-Stevens Point,O,UWO,1,,1.0,3.0,3.0,8.0,-22.0,Coming Out,Pass,Incomplete,0.0,,Kobe Berghammer,Incomplete,Trae Tetzlaff,,,,Kryzanski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,UW-Stevens Point,K,UWO,1,,,,4.0,8.0,-22.0,Coming Out,Punt,Return,,,,,,,,,S. Makinen,,,,,,,Stigall ,2,42.0,,,,,,Jaydon Haag,38.0,40.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,UW-Stevens Point,D,UWSP,1,,1.0,1.0,0.0,10.0,-42.0,Gold Zone,Pass,Complete,10.0,,,Complete,Stigall for,,,,Kollyn Beyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:02,1742,0,0,0,3,3,3,,,,,,,
7,UW-Stevens Point,D,UWSP,1,,1.0,2.0,1.0,10.0,48.0,Go Zone,Run,Rush,10.0,,,,,,,,K. Scharenbroch,Nick Noethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:02,1742,0,0,0,3,3,3,,,,,,,
8,UW-Stevens Point,,UWSP,1,,,,1.0,10.0,38.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:02,1742,0,0,0,3,3,3,false start,UWSP,,,,,5.0
9,UW-Stevens Point,D,UWSP,1,,1.0,3.0,1.0,15.0,43.0,Go Zone,Run,Rush,3.0,,,,,,,,Tory Jandrin,Brandon Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:02,1742,0,0,0,3,3,3,,,,,,,
10,UW-Stevens Point,D,UWSP,1,,1.0,4.0,2.0,12.0,40.0,Go Zone,Pass,Incomplete,0.0,,roughing the,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:02,1742,0,0,0,3,3,3,roughing the passer,UWO,Jacob Edwards,,,,14.0
