PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Hobart,K,SJF,1,,,,,,,,KO,Return,,,,,,,,,,,,Ryan Bushey,,,,,,,Benjamin Farrell,33,47.0,Andrew Symans,51.0,14.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,Personal Foul,HOB,Drew Walsh,,,,15.0
2,Hobart,D,HOB,1,,1.0,1.0,0.0,10.0,-15.0,Coming Out,Run,Rush,4.0,Tim Denham Jr.,middle,,,,,,,,,Romell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
3,Hobart,D,HOB,1,,1.0,2.0,2.0,6.0,-19.0,Coming Out,Run,Rush,0.0,Tim Denham Jr.,middle,,,,,,,,,Andrew Casanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
4,Hobart,D,HOB,1,,1.0,3.0,3.0,6.0,-19.0,Coming Out,Pass,Incomplete,0.0,,,David Krewson,short,right,Incomplete,Peyton Cayea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:52,1792,0,0,0,3,3,3,,,,,,,
5,Hobart,K,HOB,1,,,,4.0,6.0,-19.0,Coming Out,Punt Rec,Return,,,,,,,,,,,,,,True,Brendan Gawel,,HOB,Chris Ntumba,Brendan Gawel,,34.0,,,,,,Vicente Lyon,47.0,34.0,Return,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
6,Hobart,D,HOB,1,,2.0,1.0,0.0,10.0,35.0,Take A Shot,Run,Rush,12.0,Tim Denham Jr.,left,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:09,1689,0,0,0,3,3,3,Illegal Block in Back,HOB,Marcus Lenz,,,,10.0
7,Hobart,D,HOB,1,,2.0,2.0,1.0,16.0,41.0,Go Zone,Run,Rush,7.0,Tim Denham Jr.,middle,,,,,,,,,Brendan Gawel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:09,1689,0,0,0,3,3,3,,,,,,,
8,Hobart,D,HOB,1,,2.0,3.0,2.0,9.0,34.0,Take A Shot,Run,Rush,-5.0,Tim Denham Jr.,right,,,,,,,,,Anthony Manna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:09,1689,0,0,0,3,3,3,,,,,,,
9,Hobart,D,HOB,1,,2.0,4.0,3.0,14.0,39.0,Go Zone,Pass,Complete,10.0,,,David Krewson,short,middle,Complete,Luke Hescock,,,,Anthony Manna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,13:09,1689,0,0,0,3,3,3,,,,,,,
10,Hobart,K,HOB,1,,,,4.0,4.0,29.0,Take A Shot,FG Block,No Good,,,,,,,,,,,,David H: Krewson,,,,,,,,,,,,,,,,,,,,Tobias Wefering,46.0,No Good,,,,,,,,,,13:09,1689,0,0,0,3,3,3,,,,,,,
11,Hobart,O,SJF,1,,1.0,1.0,0.0,10.0,-29.0,Gold Zone,Pass,Complete,41.0,,,Aaron Chase,deep,right,Complete,Gabe Maloni,,,,Blake Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:41,1541,0,0,0,3,3,3,,,,,,,
12,Hobart,O,SJF,1,,1.0,2.0,1.0,10.0,30.0,Take A Shot,Run,Rush,5.0,Malachi Duvall,middle,,,,,,,,,Anthony Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,0,0,3,3,3,,,,,,,
13,Hobart,O,SJF,1,,1.0,3.0,2.0,5.0,25.0,Take A Shot,Pass,Incomplete,0.0,,,Aaron Chase,short,right,Incomplete,Gabe Maloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,0,0,3,3,3,,,,,,,
14,Hobart,O,SJF,1,,1.0,4.0,3.0,5.0,25.0,Take A Shot,Run,Rush,4.0,Aaron Chase,right,,,,,,,,,Jaimen Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,0,0,3,3,3,,,,,,,
