PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Salve Regina,K,MIT,1,,,,,,,,KO,Return,,,,,,,,,,,,Chase Williams,,,,,,,Nick Ferrogine,12,25.0,Cameron Cubra,52.0,13.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Salve Regina,D,SRU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,1.0,Evan Laroche,,,,,,,,,,Paul Calvetti,Donald Stralkus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Salve Regina,D,SRU,1,,1.0,2.0,2.0,9.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Jack Maguire,,,Incomplete,Nicholas Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Salve Regina,D,SRU,1,,1.0,3.0,3.0,9.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Jack Maguire,,,Incomplete,John Hannon,,,,Ken Byrne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Salve Regina,K,SRU,1,,,,4.0,9.0,-26.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,Joseph Vachon,,,,,,,Dennis Gastel,4,27.0,,,,,,Brian Johnson,51.0,23.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Salve Regina,O,MIT,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,0.0,Jay Theriault,,,,,,,,,,Jesse Lagrosa,Dylan Hodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
7,Salve Regina,O,MIT,1,,1.0,2.0,2.0,10.0,-27.0,Gold Zone,Pass,Complete,1.0,,,Oakley Dehning,,,Complete,Michael Holcomb,,,,CJ Minchin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
8,Salve Regina,O,MIT,1,,1.0,3.0,3.0,11.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Oakley Dehning,,,Incomplete,Dennis Gastel,,,,Connor Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:01,1741,0,0,0,3,3,3,,,,,,,
9,Salve Regina,K,MIT,1,,,,4.0,11.0,-26.0,Gold Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Nico Bulhof,34.0,40.0,Out of bounds,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
10,Salve Regina,D,SRU,1,,2.0,1.0,0.0,10.0,-40.0,Gold Zone,Pass,Complete,10.0,,,Jack Maguire,,,Complete,Keith Sutton,,,,Adam Zimmermann,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:37,1657,0,0,0,3,3,3,,,,,,,
