PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Shorter,K,BRE,1,,,,,,,,KO,Return,,,,,,,,,,,,Ashford,,,,,,,Justus Durrant,14,20.0,Hugo Taylor,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Shorter,D,SU,1,,1.0,1.0,0.0,10.0,20.0,Red Zone High,Run,Rush,4.0,Noah Holland,middle,,,,,,,,,Dylan James,Trey Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Shorter,D,SU,1,,1.0,2.0,2.0,6.0,24.0,Take A Shot,Run,Rush,2.0,Noah Holland,middle,,,,,,,,,Toby Naylor,Ernest Smith II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
4,Shorter,D,SU,1,,1.0,3.0,3.0,4.0,26.0,Take A Shot,Pass,Incomplete,0.0,,,Aeneas Dennis,short,right,Incomplete,Dorian Anderson,Joc Pledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:54,1794,0,0,0,3,3,3,,,,,,,
5,Shorter,K,SU,1,,,,4.0,4.0,26.0,Take A Shot,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Brett Bardenwer,13.0,-39.0,Out of bounds,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,False Start,SU,,,,,
6,Shorter,O,BRE,1,,1.0,1.0,0.0,10.0,39.0,Go Zone,Pass,Complete,6.0,,,Cedric Brooks,short,right,Complete,Jaden O'Leary,,,,Gabe Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
7,Shorter,O,BRE,1,,1.0,2.0,2.0,4.0,33.0,Take A Shot,Pass,Incomplete,0.0,,,Cedric Brooks,short,right,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
8,Shorter,O,BRE,1,,1.0,3.0,3.0,4.0,33.0,Take A Shot,Pass,Complete,3.0,,,Cedric Brooks,short,middle,Complete,Dustin Stephens,,,,Cedric Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,13:25,1705,0,0,0,3,3,3,,,,,,,
9,Shorter,,BRE,1,,,,4.0,1.0,30.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,5.0
10,Shorter,K,BRE,1,,,,4.0,6.0,35.0,Take A Shot,FG,Good,,,,,,,,,,,,Nicholas H: Acus,,,,,,,,,,,,,,,,,,,,Stamati Damalos,48.0,Good,,,,,,,,,,13:25,1705,0,0,0,3,3,3,,,,,,,
