PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Rochester,K,UTICA,1,,,,,,,,KO,Return,,,,,,,,,,,,Jake Notarino,James Prastio,,,,,,Jay Zheng,15,18.0,Corey Litchman,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,illegal block,ROCHESTE,Darian Parker,,,,10.0
2,Rochester,D,ROCHESTE,1,,1.0,1.0,0.0,10.0,-8.0,Backed Up,Run,Rush,92.0,D. Papantonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Rochester,K,ROCHESTE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Laudani,,,Good,,,,,,,,,14:31,1771,6,0,-6,3,3,3,,,,,,,
4,Rochester,K,ROCHESTE,1,,,,1.0,-35.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Simon Weeren,J.B. Mills,,,,,,Matt Brantley,19,23.0,Shane Bombace,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,14:31,1771,7,0,-7,3,3,3,,,,,,,
5,Rochester,O,UTICA,1,,1.0,1.0,0.0,10.0,-23.0,Coming Out,Run,Rush,7.0,James Salles,,,,,,,,,,Jack Yensel,Jordy Tawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
6,Rochester,O,UTICA,1,,1.0,2.0,2.0,3.0,-30.0,Gold Zone,Run,Rush,2.0,James Salles,,,,,,,,,,B. Beckwith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
7,Rochester,O,UTICA,1,,1.0,3.0,3.0,1.0,-32.0,Gold Zone,Run,Rush,3.0,James Salles,,,,,,,,,,Simon Weeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,holding,UTICA,Doug Elsesser,,,,10.0
8,Rochester,O,UTICA,1,,1.0,4.0,3.0,8.0,-25.0,Coming Out,Pass,Complete,10.0,,,B. Zenelovic,,,Complete,Joey Nare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
9,Rochester,O,UTICA,1,,1.0,5.0,1.0,10.0,-35.0,Gold Zone,Pass,Complete,12.0,,,B. Zenelovic,,,Complete,Nate Palmer,,,,Jack Yensel,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
10,Rochester,O,UTICA,1,,1.0,6.0,1.0,10.0,-47.0,Go Zone,Pass,Complete,4.0,,,B. Zenelovic,,,Complete,Joey Nare,,,,Abdul Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
11,Rochester,O,UTICA,1,,1.0,7.0,2.0,6.0,49.0,Go Zone,Pass,Complete,25.0,,,B. Zenelovic,,,Complete,Nate Palmer,,,,Simon Weeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:31,1771,0,7,-7,3,3,3,holding,UTICA,Jordan Kalberer,,,,10.0
12,Rochester,O,UTICA,1,,1.0,8.0,2.0,16.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,,B. Zenelovic,,,Incomplete,Nate Palmer,,,,Simon Weeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
13,Rochester,O,UTICA,1,,1.0,9.0,3.0,16.0,-41.0,Gold Zone,Pass,Complete,9.0,,,B. Zenelovic,,,Complete,Travis Decker,,,,Adam Huewe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:31,1771,0,7,-7,3,3,3,,,,,,,
14,Rochester,K,UTICA,1,,,,4.0,7.0,-50.0,Go Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Belott,17.0,33.0,Out of bounds,,,,,,,,,,,,,,14:31,1771,0,7,-7,3,3,3,,,,,,,
