PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Western New Eng.,K,WNE,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Kyle Holt,De'Andre Harris,,,,,,Jamel Smith,27,32.0,Matt Gilbert,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Western New Eng.,O,UTI,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Run,Rush,3.0,James Salles,right,,,,,,,,,Joe Shea,Thomas Gasbarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Western New Eng.,O,UTI,1,,1.0,2.0,2.0,7.0,-35.0,Gold Zone,Run,Rush,2.0,James Salles,right,,,,,,,,,Ippokratis Georgiadis,Jason Shumilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Western New Eng.,O,UTI,1,,1.0,3.0,3.0,5.0,-37.0,Gold Zone,Run,Rush,4.0,Braeden Zenelovic,middle,,,,,,,,,Jake Chiasson,Omari Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Western New Eng.,,UTI,1,,,,4.0,1.0,-41.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,Delay Of Game ,UTI,,,,,5.0
6,Western New Eng.,K,UTI,1,,,,4.0,6.0,-36.0,Gold Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Florio,26.0,38.0,Fair Catch,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Western New Eng.,D,WNE,1,,1.0,1.0,0.0,10.0,-38.0,Gold Zone,Run,Rush,3.0,Ian Britt,middle,,,,,,,,,John Stroughn,Anthony Novello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:33,1653,0,0,0,3,3,3,,,,,,,
8,Western New Eng.,D,WNE,1,,1.0,2.0,2.0,7.0,-41.0,Gold Zone,Run,Rush,5.0,Ian Britt,middle,,,,,,,,,Dan Amady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:33,1653,0,0,0,3,3,3,,,,,,,
9,Western New Eng.,D,WNE,1,,1.0,3.0,3.0,2.0,-46.0,Go Zone,Run,Rush,0.0,Ian Britt,middle,,,,,,,,,Terrance Toussaint,James Prastio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:33,1653,0,0,0,3,3,3,,,,,,,
10,Western New Eng.,K,WNE,1,,,,4.0,2.0,-46.0,Go Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent D'Aniello,36.0,18.0,Out of bounds,,,,,,,,,,,,,,12:33,1653,0,0,0,3,3,3,,,,,,,
11,Western New Eng.,O,UTI,1,,2.0,1.0,0.0,10.0,-18.0,Coming Out,Run,Rush,2.0,James Salles,middle,,,,,,,,,Brine Wotherspoon,Joe Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
12,Western New Eng.,O,UTI,1,,2.0,2.0,2.0,8.0,-20.0,Coming Out,Run,Rush,1.0,James Salles,middle,,,,,,,,,Ippokratis Georgiadis,Joe Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
13,Western New Eng.,O,UTI,1,,2.0,3.0,3.0,7.0,-21.0,Coming Out,Pass,Incomplete,0.0,,,Braeden Zenelovic,short,left,Incomplete,Doug Elsesser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:50,1550,0,0,0,3,3,3,,,,,,,
14,Western New Eng.,K,UTI,1,,,,4.0,7.0,-21.0,Coming Out,Punt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Florio,29.0,-50.0,,,,,,,,,,,,,,,10:50,1550,0,0,0,3,3,3,,,,,,,
15,Western New Eng.,D,WNE,1,,2.0,1.0,0.0,10.0,50.0,Go Zone,Run,Rush,-2.0,Ian Britt,right,,,,,,,,,John Stroughn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
16,Western New Eng.,D,WNE,1,,2.0,2.0,2.0,12.0,-48.0,Go Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,middle,Incomplete,Alex Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
17,Western New Eng.,D,WNE,1,,2.0,3.0,3.0,12.0,-48.0,Go Zone,Run,Rush,10.0,Tyler Millerick,middle,,,,,,,,,Ben Arthur,Dan Amady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
18,Western New Eng.,D,WNE,1,,2.0,4.0,4.0,2.0,42.0,Go Zone,Run,Rush,2.0,Ian Britt,middle,,,,,,,,,Jimmie Warren,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
19,Western New Eng.,D,WNE,1,,2.0,5.0,1.0,10.0,40.0,Go Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,left,Incomplete,Nate Rosa,Terrance Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
20,Western New Eng.,D,WNE,1,,2.0,6.0,2.0,10.0,40.0,Go Zone,Pass,Complete,4.0,,,Tyler Millerick,short,left,Complete,De'Andre Harris,,,,Jimmie Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
21,Western New Eng.,D,WNE,1,,2.0,7.0,3.0,6.0,36.0,Go Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,right,Incomplete,Greg Perry,James Prastio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
22,Western New Eng.,D,WNE,1,,2.0,8.0,4.0,6.0,36.0,Go Zone,Run,Rush,27.0,Tyler Millerick,left,,,,,,,,,Joey Lipani,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
23,Western New Eng.,D,WNE,1,,2.0,9.0,1.0,9.0,9.0,Red Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,middle,Incomplete,De'Andre Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
24,Western New Eng.,D,WNE,1,,2.0,10.0,2.0,9.0,9.0,Red Zone,Run,Rush,3.0,Tyler Millerick,right,,,,,,,,,Joey Lipani,Anthony Novello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
25,Western New Eng.,D,WNE,1,,2.0,11.0,3.0,6.0,6.0,Red Zone,Run,Rush,0.0,Tyler Millerick,right,,,,,,,,,Anthony Novello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,09:14,1454,0,0,0,3,3,3,,,,,,,
26,Western New Eng.,K,WNE,1,,,,4.0,6.0,6.0,Red Zone,FG Block,Good,,,,,,,,,,,,Andrew H: Havens,,,,,,,,,,,,,,,,,,,,Matt Gilbert,23.0,Good,,,,,,,,,,09:14,1454,0,0,0,3,3,3,,,,,,,
27,Western New Eng.,K,WNE,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Matt Gilbert,,,,,,,Jamel Smith,38,41.0,Matt Gilbert,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,05:25,1225,3,0,-3,3,3,3,,,,,,,
28,Western New Eng.,O,UTI,1,,3.0,1.0,0.0,10.0,-41.0,Gold Zone,Pass,Complete,2.0,,,Braeden Zenelovic,short,left,Complete,Nate Palmer,,,,Jason Shumilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:17,1217,0,3,-3,3,3,3,,,,,,,
29,Western New Eng.,O,UTI,1,,3.0,2.0,2.0,8.0,-43.0,Gold Zone,Pass,Complete,53.0,,,Braeden Zenelovic,deep,right,Complete,Nate Palmer,,,,Jameson Gill,Leandro DePina,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:17,1217,0,3,-3,3,3,3,,,,,,,
30,Western New Eng.,O,UTI,1,,3.0,3.0,1.0,4.0,4.0,Red Zone Low,Run,Rush,3.0,Matt Brantley,middle,,,,,,,,,Thomas Gasbarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:17,1217,0,3,-3,3,3,3,,,,,,,
31,Western New Eng.,O,UTI,1,,3.0,4.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,Braeden Zenelovic,middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,05:17,1217,0,3,-3,3,3,3,,,,,,,
32,Western New Eng.,K,UTI,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Jordan H: Weaver,,,,,,,,,,,,,,,,,,,,Cory Lichtman,,,Good,,,,,,,,,03:32,1112,6,3,3,3,3,3,,,,,,,
33,Western New Eng.,K,UTI,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Touchback,,,,,,,,,,,,,,,,,,,,,,Cory Lichtman,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,03:32,1112,7,3,4,3,3,3,,,,,,,
34,Western New Eng.,D,WNE,1,,3.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,15.0,Ian Britt,left,,,,,,,,,Joey Lipani,Jimmie Warren,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:32,1112,3,7,4,3,3,3,,,,,,,
35,Western New Eng.,D,WNE,1,,3.0,2.0,1.0,10.0,-40.0,Gold Zone,Run,Rush,2.0,Ian Britt,left,,,,,,,,,Ben Arthur,Anthony Novello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:32,1112,3,7,4,3,3,3,,,,,,,
36,Western New Eng.,D,WNE,1,,3.0,3.0,2.0,8.0,-42.0,Gold Zone,Run,Rush,-5.0,Ian Britt,middle,,,,,,,,,,,True,Ian Britt,,WNE,Ian Britt,,,,,,,,,,,,,,,,,,,,,,,,,,03:32,1112,3,7,4,3,3,3,,,,,,,
37,Western New Eng.,D,WNE,1,,3.0,4.0,3.0,13.0,-37.0,Gold Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,right,Incomplete,Aj Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,03:32,1112,3,7,4,3,3,3,,,,,,,
38,Western New Eng.,K,WNE,1,,,,4.0,13.0,-37.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,,,,,,,,Nate Palmer,0,36.0,,,,,,Trent D'Aniello,27.0,36.0,Return,,,,,,,,,,,,,,03:32,1112,3,7,4,3,3,3,,,,,,,
39,Western New Eng.,O,UTI,1,,4.0,1.0,0.0,10.0,-36.0,Gold Zone,Run,Rush,9.0,Matt Brantley,right,,,,,,,,,Jason Shumilla,Leandro DePina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:10,1030,7,3,4,3,3,3,,,,,,,
40,Western New Eng.,O,UTI,1,,4.0,2.0,2.0,1.0,-45.0,Go Zone,Pass,Complete,8.0,,,Braeden Zenelovic,short,right,Complete,Tyler Kolenda,,,,Leandro DePina,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,02:10,1030,7,3,4,3,3,3,,,,,,,
41,Western New Eng.,O,UTI,1,,4.0,3.0,1.0,10.0,47.0,Go Zone,Run,Rush,5.0,Matt Brantley,middle,,,,,,,,,Thomas Gasbarro,Jason Shumilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:10,1030,7,3,4,3,3,3,,,,,,,
42,Western New Eng.,O,UTI,1,,4.0,4.0,2.0,5.0,42.0,Go Zone,Pass,Complete,4.0,,,Braeden Zenelovic,short,right,Complete,Nate Palmer,,,,Thomas Gasbarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:10,1030,7,3,4,3,3,3,,,,,,,
43,Western New Eng.,O,UTI,2,,4.0,5.0,3.0,1.0,38.0,Go Zone,Run,Rush,3.0,Braeden Zenelovic,middle,,,,,,,,,Thomas Gasbarro,Cayden Porter,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,7,3,4,3,3,3,,,,,,,
44,Western New Eng.,O,UTI,2,,4.0,6.0,1.0,10.0,35.0,Take A Shot,Run,Rush,1.0,James Salles,middle,,,,,,,,,Thomas Gasbarro,Jason Shumilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,3,4,3,3,3,,,,,,,
45,Western New Eng.,O,UTI,2,,4.0,7.0,2.0,9.0,34.0,Take A Shot,Pass,Complete,9.0,,,Braeden Zenelovic,short,left,Complete,Travis Decker,,,,Leandro DePina,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,15:00,900,7,3,4,3,3,3,Illegal Use Of Hands,UTI,,,,,10.0
46,Western New Eng.,O,UTI,2,,4.0,8.0,2.0,19.0,44.0,Go Zone,Pass,Incomplete,0.0,,,Braeden Zenelovic,short,left,Incomplete,Cam Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,7,3,4,3,3,3,,,,,,,
47,Western New Eng.,O,UTI,2,,4.0,9.0,3.0,19.0,44.0,Go Zone,Pass,Complete,11.0,,,Braeden Zenelovic,deep,left,Complete,Travis Decker,,,,Jake Chiasson,Jameson Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,15:00,900,7,3,4,3,3,3,,,,,,,
48,Western New Eng.,K,UTI,2,,,,4.0,8.0,33.0,Take A Shot,FG,Good,,,,,,,,,,,,Nate H: Palmer,,,,,,,,,,,,,,,,,,,,Cory Lichtman,50.0,Good,,,,,,,,,,15:00,900,7,3,4,3,3,3,,,,,,,
49,Western New Eng.,K,UTI,2,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Mason Payton,Eli Douglas,,,,,,Aj Hall,17,18.0,Cory Lichtman,64.0,1.0,Return,,,,,,,,,,,,,,,,,,,12:24,744,10,3,7,3,3,3,,,,,,,
50,Western New Eng.,D,WNE,2,,4.0,1.0,0.0,10.0,-18.0,Coming Out,Run,Rush,5.0,Tyler Millerick,middle,,,,,,,,,Anthony Fasano,Dan Amady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
51,Western New Eng.,D,WNE,2,,4.0,2.0,2.0,5.0,-23.0,Coming Out,Pass,Complete,12.0,,,Tyler Millerick,deep,right,Complete,Dillon Kohl,,,,Dan Amady,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
52,Western New Eng.,D,WNE,2,,4.0,3.0,1.0,10.0,-35.0,Gold Zone,Run,Rush,0.0,Dillon Kohl,right,,,,,,,,,Anthony Novello,Jimmie Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
53,Western New Eng.,D,WNE,2,,4.0,4.0,2.0,10.0,-35.0,Gold Zone,Pass,Complete,8.0,,,Tyler Millerick,short,left,Complete,Nate Rosa,,,,Joey Lipani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
54,Western New Eng.,D,WNE,2,,4.0,5.0,3.0,2.0,-43.0,Gold Zone,Run,Rush,2.0,Tyler Millerick,middle,,,,,,,,,Anthony Fasano,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
55,Western New Eng.,D,WNE,2,,4.0,6.0,1.0,10.0,-45.0,Go Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,right,Incomplete,Greg Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
56,Western New Eng.,D,WNE,2,,4.0,7.0,2.0,10.0,-45.0,Go Zone,Pass,Incomplete,0.0,,,Tyler Millerick,short,left,Incomplete,Greg Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:17,737,3,10,7,3,3,3,,,,,,,
57,Western New Eng.,D,WNE,2,,4.0,8.0,3.0,10.0,-45.0,Go Zone,Pass,Complete,55.0,,,Tyler Millerick,deep,middle,Complete,Dillon Kohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,12:17,737,3,10,7,3,3,3,,,,,,,
58,Western New Eng.,K,WNE,2,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Blocked,,,,,,,,,,,,Andrew H: Havens,,,,,,,Cam Davis,3,0.0,,,,,,,,,,Jamel Smith,Matt Gilbert,,,Blocked,,,,,,,,,09:48,588,9,10,1,3,3,3,,,,,,,
59,Western New Eng.,K,WNE,2,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Matt Gilbert,,,,,,,Jamel Smith,30,36.0,Matt Gilbert,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,09:48,588,9,10,1,3,3,3,,,,,,,
60,Western New Eng.,O,UTI,2,,5.0,1.0,0.0,10.0,-36.0,Gold Zone,Pass,Incomplete,0.0,,,Braeden Zenelovic,short,middle,Incomplete,Izzy Maldonado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:39,579,10,9,1,3,3,3,,,,,,,
61,Western New Eng.,O,UTI,2,,5.0,2.0,2.0,10.0,-36.0,Gold Zone,Pass,Complete,41.0,,,Braeden Zenelovic,deep,right,Complete,Nate Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:39,579,10,9,1,3,3,3,,,,,,,
62,Western New Eng.,O,UTI,2,,5.0,3.0,1.0,10.0,23.0,Take A Shot,Run,Rush,7.0,Matt Brantley,right,,,,,,,,,Ippokratis Georgiadis,Leandro DePina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:39,579,10,9,1,3,3,3,,,,,,,
63,Western New Eng.,O,UTI,2,,5.0,4.0,2.0,3.0,16.0,Red Zone High,Run,Rush,4.0,Matt Brantley,middle,,,,,,,,,Ippokratis Georgiadis,Brandon Myers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:39,579,10,9,1,3,3,3,,,,,,,
64,Western New Eng.,O,UTI,2,,5.0,5.0,1.0,10.0,12.0,Red Zone,Run,Rush,1.0,Sam Florio,right,,,,,,,,,Joseph McNamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:39,579,10,9,1,3,3,3,,,,,,,
65,Western New Eng.,O,UTI,2,,5.0,6.0,2.0,9.0,11.0,Red Zone,Pass,Complete,11.0,,,Braeden Zenelovic,deep,middle,Complete,Nate Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,09:39,579,10,9,1,3,3,3,,,,,,,
66,Western New Eng.,K,UTI,2,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Nate H: Palmer,,,,,,,,,,,,,,,,,,,,Cory Lichtman,,,Good,,,,,,,,,06:58,418,16,9,7,3,3,3,,,,,,,
67,Western New Eng.,K,UTI,2,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Jake Notarino,Antonio Cianfarani,,,,,,Ryan Larson,14,19.0,Cory Lichtman,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,06:58,418,17,9,8,3,3,3,,,,,,,
68,Western New Eng.,D,WNE,2,,5.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,0.0,Dillon Kohl,left,,,,,,,,,John Stroughn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:51,411,9,17,8,3,3,3,,,,,,,
69,Western New Eng.,D,WNE,2,,5.0,2.0,2.0,10.0,-19.0,Coming Out,Pass,Incomplete,0.0,,,Tyler Millerick,short,left,Incomplete,Nate Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:51,411,9,17,8,3,3,3,,,,,,,
70,Western New Eng.,D,WNE,2,,5.0,3.0,3.0,10.0,-19.0,Coming Out,Pass,Incomplete,0.0,,,Tyler Millerick,short,left,Incomplete,De'Andre Harris,Joey Lipani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:51,411,9,17,8,3,3,3,,,,,,,
71,Western New Eng.,K,WNE,2,,,,4.0,10.0,-19.0,Coming Out,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trent D'Aniello,31.0,-50.0,,,,,,,,,,,,,,,06:51,411,9,17,8,3,3,3,,,,,,,
72,Western New Eng.,O,UTI,2,,6.0,1.0,0.0,10.0,-50.0,Go Zone,Run,Rush,23.0,Sam Florio,right,,,,,,,,,Jason Shumilla,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:03,363,17,9,8,3,3,3,,,,,,,
