PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,UW-La Crosse,K,UWL,1,,,,,,,,KO Rec,Return,,,,,,,,,Garrett Graf,,,,,,,Jaylen Grant,22,25.0,Ryan Beirne,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,UW-La Crosse,O,UWO,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,6.0,Peter MacCudden,,,,,,,Elijah Alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,UW-La Crosse,O,UWO,1,,1.0,2.0,2.0,4.0,-31.0,Gold Zone,Pass,Complete,12.0,,Kobe Berghammer,Complete,Tony Steger,,,,Ryan Daines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,UW-La Crosse,O,UWO,1,,1.0,3.0,1.0,10.0,-43.0,Gold Zone,Run,Rush,2.0,Jimmy DuVal,,,,,,,Max Duchow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,UW-La Crosse,O,UWO,1,,1.0,4.0,2.0,8.0,-45.0,Go Zone,Pass,Incomplete,0.0,,Kobe Berghammer,Incomplete,Trae Tetzlaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,UW-La Crosse,O,UWO,1,,1.0,5.0,3.0,8.0,-45.0,Go Zone,Pass,Complete,16.0,,Kobe Berghammer,Complete,Mitchell Gerend,,,,Elijah Alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,UW-La Crosse,O,UWO,1,,1.0,6.0,1.0,10.0,39.0,Go Zone,Pass,Complete,6.0,,Kobe Berghammer,Complete,J. Kasuboski,,,,Rusty Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,UW-La Crosse,O,UWO,1,,1.0,7.0,2.0,4.0,33.0,Take A Shot,Run,Rush,8.0,Peter MacCudden,,,,,,,Elijah Alt,Trevar Helland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,UW-La Crosse,O,UWO,1,,1.0,8.0,1.0,10.0,25.0,Take A Shot,Run,Rush,5.0,Peter MacCudden,,,,,,,Elijah Alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,UW-La Crosse,O,UWO,1,,1.0,9.0,2.0,5.0,20.0,Red Zone High,Run,Rush,6.0,Kobe Berghammer,,,,,,,Ryan Daines,Rusty Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
