PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Dickinson,K,DIC,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Tommy Buchert,,,,,,,Sebastian Gibbs,14,19.0,Matt Moroz,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Dickinson,O,GET,1,,1.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,10.0,Rocco Abdinoor,middle,,,,,,,,,Bram Leys,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Dickinson,O,GET,1,,1.0,2.0,1.0,10.0,-29.0,Gold Zone,Run,Rush,4.0,Rocco Abdinoor,left,,,,,,,,,Alex Sulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Dickinson,O,GET,1,,1.0,3.0,2.0,6.0,-33.0,Gold Zone,Run,Rush,8.0,Sebastian Gibbs,middle,,,,,,,,,Jeremy Reid,Fabian Egger,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Dickinson,O,GET,1,,1.0,4.0,1.0,10.0,-41.0,Gold Zone,Run,Rush,-5.0,Sebastian Gibbs,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Dickinson,O,GET,1,,1.0,5.0,2.0,15.0,-36.0,Gold Zone,Run,Rush,6.0,Nick Riggio,left,,,,,,,,,Jeremy Reid,Bram Leys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Dickinson,O,GET,1,,1.0,6.0,3.0,9.0,-42.0,Gold Zone,Run,Rush,9.0,Rocco Abdinoor,left,,,,,,,,,Jeremy Reid,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
8,Dickinson,O,GET,1,,1.0,7.0,1.0,10.0,49.0,Go Zone,Pass,Complete,3.0,,,Rocco Abdinoor,short,left,Complete,Ryan McAndrew,,,,Jeremy Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
9,Dickinson,O,GET,1,,1.0,8.0,2.0,7.0,46.0,Go Zone,Pass,Complete,10.0,,,Rocco Abdinoor,short,left,Complete,Ryan McAndrew,,,,Chris Klem,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
10,Dickinson,O,GET,1,,1.0,9.0,1.0,10.0,36.0,Go Zone,Run,Rush,2.0,Nick Riggio,middle,,,,,,,,,Neville Krueger,Tanner Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
11,Dickinson,O,GET,1,,1.0,10.0,2.0,8.0,34.0,Take A Shot,Pass,Incomplete,0.0,,,Rocco Abdinoor,short,right,Incomplete,Mike Galos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
