PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Birmingham Southern,K,HUC,1,,,,,,,,KO,Return,,,,,,,,,,,,Jahmir Cromblin,,,,,,,,0,16.0,Nic Lee,49.0,16.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Birmingham Southern,D,BSC,1,,1.0,1.0,0.0,10.0,-16.0,Coming Out,Pass,Complete,23.0,,,,deep,right,Complete,Branden for Rew,,,,Tyrell Davis,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Birmingham Southern,D,BSC,1,,1.0,2.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,-2.0,No Huddle-Shotgun,left,,,,,,,,,Tyrell Davis,Cameron Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Birmingham Southern,D,BSC,1,,1.0,3.0,2.0,12.0,-37.0,Gold Zone,Pass,Incomplete,0.0,,,,short,middle,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Birmingham Southern,D,BSC,1,,1.0,4.0,3.0,12.0,-37.0,Gold Zone,Pass,Incomplete,0.0,,,,short,middle,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Birmingham Southern,K,BSC,1,,,,4.0,12.0,-37.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aidan punt Hood,47.0,16.0,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Birmingham Southern,O,HUC,1,,1.0,1.0,0.0,10.0,-16.0,Coming Out,Pass,Complete,9.0,,,Landon Cotney,short,right,Complete,Sebastian Verger,,,,Asante Ferrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
8,Birmingham Southern,O,HUC,1,,1.0,2.0,2.0,1.0,-25.0,Coming Out,Run,Rush,3.0,Kahari McReynolds,right,,,,,,,,,Jimmy Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
9,Birmingham Southern,O,HUC,1,,1.0,3.0,1.0,10.0,-28.0,Gold Zone,Run,Rush,3.0,Kahari McReynolds,middle,,,,,,,,,Ty Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
10,Birmingham Southern,O,HUC,1,,1.0,4.0,2.0,7.0,-31.0,Gold Zone,Run,Rush,-2.0,Kahari McReynolds,left,,,,,,,,,Arthur Marsden,Hudson Freise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:21,1701,0,0,0,3,3,3,,,,,,,
