PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Castleton,K,CUFB,1,,,,,,,,KO Rec,Return,,,,,,,,,Quinten Asiedu,Jordan Wright,,,,,,B. Washington,17,24.0,Noah Crossman,58.0,7.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Castleton,O,GAL,1,,1.0,1.0,0.0,10.0,-24.0,Coming Out,Pass,Complete,51.0,,Timel Benton,Complete,Kylar Sicoli,,,,Damiyr Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Castleton,O,GAL,1,,1.0,2.0,1.0,10.0,25.0,Take A Shot,Run,Rush,-2.0,Timel Benton,,,,,,,Andrew Genier,Chris Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Castleton,O,GAL,1,,1.0,3.0,2.0,12.0,27.0,Take A Shot,Run,Rush,22.0,D'Mitri Lofton,,,,,,,Preavy-Carrier,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Castleton,O,GAL,1,,1.0,4.0,1.0,5.0,5.0,Red Zone Low,Run,Rush,5.0,Mikka Harvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Castleton,K,GAL,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Waterman,,,Good,,,,,,,,,12:54,1674,6,0,6,3,3,3,,,,,,,
7,Castleton,K,GAL,1,,,,,,,,KO,Return,,,,,,,,,Eric Gregory,,,,,,,Saijon McIntosh,25,37.0,J. Waterman,53.0,12.0,Return,,,,,,,,,,,,,,,,,,,12:54,1674,7,0,7,3,3,3,,,,,,,
8,Castleton,D,CUFB,1,,1.0,1.0,0.0,10.0,-37.0,Gold Zone,Run,Rush,5.0,Lucas Morse,,,,,,,Billy Haynes,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
9,Castleton,D,CUFB,1,,1.0,2.0,2.0,5.0,-42.0,Gold Zone,Pass,Complete,13.0,,Evan Smith,Complete,Chance Fee,,,,Michael Gibson,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
10,Castleton,D,CUFB,1,,1.0,3.0,1.0,10.0,45.0,Go Zone,Pass,Complete,8.0,,Evan Smith,Complete,Evan Keegan,,,,Jack Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
11,Castleton,D,CUFB,1,,1.0,4.0,2.0,2.0,37.0,Go Zone,Run,Rush,3.0,Matthew Hesford,,,,,,,R. Burford,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
12,Castleton,D,CUFB,1,,1.0,5.0,1.0,10.0,34.0,Take A Shot,Pass,Complete,1.0,,Evan Smith,Complete,Matthew Hesford,,,,Jack Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:48,1668,0,7,7,3,3,3,,,,,,,
