PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Western Conn. St.,K,WSU,1,,,,,,,,KO,Return,,,,,,,,,,,,Adam Legere,,,,,,,Nicholas Troy,27,30.0,Evan Milstead,62.0,3.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,holding,WCSU,,,,,10.0
2,Western Conn. St.,D,WCSU,1,,1.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Complete,11.0,,,John Giller,,,Complete,Zach Soriano,,,,Cullen MacNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Western Conn. St.,D,WCSU,1,,1.0,2.0,1.0,10.0,-31.0,Gold Zone,Run,Rush,2.0,Chad Blaszky,,,,,,,,,,Peter Spinale,Julian Bass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Western Conn. St.,D,WCSU,1,,1.0,3.0,2.0,8.0,-33.0,Gold Zone,Pass,Complete,16.0,,,John Giller,,,Complete,Zach Soriano,,,,Tafari Proctor,F. Centrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Western Conn. St.,D,WCSU,1,,1.0,4.0,1.0,10.0,-49.0,Go Zone,Run,Rush,2.0,Chad Blaszky,,,,,,,,,,Abphur Paibo,Julian Bass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Western Conn. St.,,WCSU,1,,,,2.0,8.0,49.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,false start,WCSU,Ethan Ceriano,,,,5.0
7,Western Conn. St.,D,WCSU,1,,1.0,5.0,2.0,13.0,-46.0,Go Zone,Pass,Complete,13.0,,,John Giller,,,Complete,Ethan Ceriano,,,,B. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Western Conn. St.,D,WCSU,1,,1.0,6.0,1.0,10.0,41.0,Go Zone,Pass,Incomplete,0.0,,,John Giller,,,Incomplete,Shake Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Western Conn. St.,D,WCSU,1,,1.0,7.0,2.0,10.0,41.0,Go Zone,Pass,Complete,2.0,,,John Giller,,,Complete,Chad Blaszky,,,,Cameron Danahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Western Conn. St.,D,WCSU,1,,1.0,8.0,3.0,8.0,39.0,Go Zone,Pass,Incomplete,0.0,,,John Giller,,,Incomplete,Shake Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
11,Western Conn. St.,K,WCSU,1,,,,4.0,8.0,39.0,Go Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Giller,32.0,7.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
12,Western Conn. St.,O,WSU,1,,1.0,1.0,0.0,10.0,-7.0,Backed Up,Run,Rush,1.0,Jordan Smith,,,,,,,,,,Raquell Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:42,1542,0,0,0,3,3,3,,,,,,,
13,Western Conn. St.,,WSU,1,,,,2.0,9.0,-8.0,Backed Up,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:42,1542,0,0,0,3,3,3,delay of game,WSU,,,,,4.0
14,Western Conn. St.,O,WSU,1,,1.0,2.0,2.0,13.0,-4.0,Backed Up,Run,Rush,0.0,Jordan Smith,,,,,,,,,,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,10:42,1542,0,0,0,3,3,3,holding,WSU,Tommy Bean,,,,2.0
15,Western Conn. St.,O,WSU,1,,1.0,3.0,2.0,15.0,-2.0,Backed Up,Pass,Incomplete,0.0,,,Colby Pires,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:42,1542,0,0,0,3,3,3,,,,,,,
16,Western Conn. St.,O,WSU,1,,1.0,4.0,3.0,15.0,-2.0,Backed Up,Run,Rush,7.0,Jordan Smith,,,,,,,,,,Luke Pappalardo,George Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:42,1542,0,0,0,3,3,3,,,,,,,
17,Western Conn. St.,K,WSU,1,,,,4.0,8.0,-9.0,Backed Up,Punt,Return,,,,,,,,,,,,Tafari Proctor,Tyler Cooley,,,,,,Zach Soriano,4,-36.0,,,,,,Shane Clark,31.0,-40.0,Return,,,,,,,,,,,,,,10:42,1542,0,0,0,3,3,3,,,,,,,
18,Western Conn. St.,,WCSU,1,,,,1.0,10.0,36.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:14,1394,0,0,0,3,3,3,false start,WCSU,Daniel Barry,,,,5.0
19,Western Conn. St.,D,WCSU,1,,2.0,1.0,0.0,15.0,41.0,Go Zone,Pass,Incomplete,0.0,,,John Giller,,,Incomplete,Shake Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:14,1394,0,0,0,3,3,3,,,,,,,
20,Western Conn. St.,D,WCSU,1,,2.0,2.0,2.0,15.0,41.0,Go Zone,Run,Rush,7.0,Chad Blaszky,,,,,,,,,,C. Julian,Tyler Cooley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:14,1394,0,0,0,3,3,3,holding,WCSU,,,,,10.0
21,Western Conn. St.,D,WCSU,1,,2.0,3.0,2.0,18.0,44.0,Go Zone,Run,Rush,-5.0,Chad Blaszky,,,,,,,,,,Cade Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:14,1394,0,0,0,3,3,3,,,,,,,
22,Western Conn. St.,D,WCSU,1,,2.0,4.0,3.0,23.0,49.0,Go Zone,Run,Rush,5.0,Chad Blaszky,,,,,,,,,,Cade Nelson,Tyler Cooley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:14,1394,0,0,0,3,3,3,,,,,,,
23,Western Conn. St.,K,WCSU,1,,,,4.0,18.0,44.0,Go Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Giller,25.0,19.0,,,,,,,,,,,,,,,08:14,1394,0,0,0,3,3,3,,,,,,,
24,Western Conn. St.,O,WSU,1,,2.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,0.0,Jordan Smith,,,,,,,,,,Raquell Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:24,1284,0,0,0,3,3,3,,,,,,,
25,Western Conn. St.,O,WSU,1,,2.0,2.0,2.0,10.0,-19.0,Coming Out,Pass,Complete,4.0,,,Colby Pires,,,Complete,Shane Clark,,,,Nosa Uzamere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:24,1284,0,0,0,3,3,3,,,,,,,
26,Western Conn. St.,O,WSU,1,,2.0,3.0,3.0,6.0,-23.0,Coming Out,Pass,Complete,2.0,,,Colby Pires,,,Complete,Tyler Saunders,,,,,,True,Tyler Saunders,Nosa Uzamere,WCSU,Nosa Uzamere,,,-25.0,,,,,,,,,,,,,,,,,,,,,,Fumble,06:24,1284,0,0,0,3,3,3,,,,,,,
27,Western Conn. St.,D,WCSU,1,,3.0,1.0,0.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,,John Giller,,,Incomplete,Shake Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:48,1188,0,0,0,3,3,3,,,,,,,
28,Western Conn. St.,D,WCSU,1,,3.0,2.0,2.0,10.0,25.0,Take A Shot,Run,Rush,0.0,Chad Blaszky,,,,,,,,,,Cameron Danahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:48,1188,0,0,0,3,3,3,,,,,,,
