PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,WashU,K,WAS,1,,,,,,,,KO Rec,Return,,,,,,,,,Gus Christensen,,,,,,,Jonathan Pitts,27,32.0,Chris Vartanian,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,WashU,O,MIL,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Run,Rush,2.0,Marion McGhee,,,,,,,JT Streepy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
3,WashU,O,MIL,1,,1.0,2.0,2.0,8.0,-34.0,Gold Zone,Run,Rush,-6.0,Marion McGhee,,,,,,,Jackson Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
4,WashU,O,MIL,1,,1.0,3.0,3.0,14.0,-28.0,Gold Zone,Run,Rush,1.0,Cal Pohrte,,,,,,,Jamel Streater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:52,1792,0,0,0,3,3,3,,,,,,,
5,WashU,K,MIL,1,,,,4.0,13.0,-29.0,Gold Zone,Punt,Return,,,,,,,,,Jahari Lee,,,,,,,Collin Goldberg,7,47.0,,,,,,Tyson Roedl,31.0,40.0,Return,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
6,WashU,D,WAS,1,,1.0,1.0,0.0,10.0,-47.0,Go Zone,Pass,Incomplete,0.0,,Matt Rush,Incomplete,Cole Okmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:52,1672,0,0,0,3,3,3,,,,,,,
7,WashU,D,WAS,1,,1.0,2.0,2.0,10.0,-47.0,Go Zone,Run,Rush,4.0,Emmanuel Ebirim,,,,,,,Gerald Lenoir,Andrew Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:52,1672,0,0,0,3,3,3,,,,,,,
8,WashU,D,WAS,1,,1.0,3.0,3.0,6.0,49.0,Go Zone,Pass,Incomplete,0.0,,Matt Rush,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:52,1672,0,0,0,3,3,3,,,,,,,
9,WashU,K,WAS,1,,,,4.0,6.0,49.0,Go Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Taidhgin Trost,39.0,10.0,Out of bounds,,,,,,,,,,,,,,12:52,1672,0,0,0,3,3,3,,,,,,,
10,WashU,O,MIL,1,,2.0,1.0,0.0,10.0,-10.0,Backed Up,Pass,Complete,6.0,,Cal Pohrte,Complete,Tyson Roedl,,,,Andrew Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:12,1632,0,0,0,3,3,3,,,,,,,
11,WashU,O,MIL,1,,2.0,2.0,2.0,4.0,-16.0,Coming Out,Run,Rush,0.0,Tyson Roedl,,,,,,,Jamel Streater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:12,1632,0,0,0,3,3,3,,,,,,,
12,WashU,O,MIL,1,,2.0,3.0,3.0,4.0,-16.0,Coming Out,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,Stephen Gudino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:12,1632,0,0,0,3,3,3,,,,,,,
13,WashU,K,MIL,1,,,,4.0,4.0,-16.0,Coming Out,Punt,,,,,,,,,,,,,,,,,,,,,,,,,Tyson Roedl,34.0,-50.0,,,,,,,,,,,,,,,12:12,1632,0,0,0,3,3,3,,,,,,,
14,WashU,D,WAS,1,,2.0,1.0,0.0,10.0,-50.0,Go Zone,Run,Rush,6.0,Tennyson Holmes,,,,,,,Alexander Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:13,1573,0,0,0,3,3,3,,,,,,,
