PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Augustana (IL),K,MIL,1,,,,,,,,KO,Return,,,,,,,,,Elisa Williams,,,,,,,Casey Erickson,24,35.0,Zachary Johnson,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Augustana (IL),D,AUG,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,23.0,,Thomas Hall,Complete,Craig Shelton,,,,,,True,Craig Shelton,,MIL,Josh Grant,,,,,,,,,,,,,,,,,,,,,,,,,Fumble,14:52,1792,0,0,0,3,3,3,UNS: Unsportsmanlike Conduct,MIL,Josh Grant,,,,15.0
3,Augustana (IL),O,MIL,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,0.0,Tyson Roedl,,,,,,,14:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:37,1777,0,0,0,3,3,3,,,,,,,
4,Augustana (IL),O,MIL,1,,1.0,2.0,2.0,10.0,-27.0,Gold Zone,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,Colton Lockwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:37,1777,0,0,0,3,3,3,,,,,,,
5,Augustana (IL),O,MIL,1,,1.0,3.0,3.0,10.0,-27.0,Gold Zone,Run,Rush,0.0,Cal Pohrte,,,,,,,Vincent D'Orazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:37,1777,0,0,0,3,3,3,,,,,,,
6,Augustana (IL),K,MIL,1,,,,4.0,10.0,-27.0,Gold Zone,Punt,Return,,,,,,,,,Christopher Vogt,,,,,,,Bobby Inserra,15,45.0,,,,,,Luke Snow,43.0,30.0,Return,,,,,,,,,,,,,,14:37,1777,0,0,0,3,3,3,,,,,,,
7,Augustana (IL),D,AUG,1,,2.0,1.0,0.0,10.0,-45.0,Go Zone,Pass,Incomplete,0.0,,Thomas Hall,Incomplete,Craig Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
8,Augustana (IL),D,AUG,1,,2.0,2.0,2.0,10.0,-45.0,Go Zone,Run,Rush,-1.0,Thomas Hall,,,,,,,,,True,Thomas Hall,,AUG,Thomas Hall,,,,,,,,,,,,,,,,,,,,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
9,Augustana (IL),D,AUG,1,,2.0,3.0,3.0,11.0,-44.0,Gold Zone,Pass,Incomplete,0.0,,Thomas Hall,Incomplete,Liam Crawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:33,1773,0,0,0,3,3,3,,,,,,,
10,Augustana (IL),K,AUG,1,,,,4.0,11.0,-44.0,Gold Zone,Punt Rec,Blocked,,,,,,,,,,,,,,,,,,,,,,,,Justin Wehr,0.0,-44.0,Blocked,Nicholas Miller,,,,,,,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
