PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wheaton (IL),K,MIL,1,,,,,,,,KO,Return,,,,,,,,,Tyre Jones,,,,,,,Jake Hibben,7,38.0,David Ramirez,34.0,31.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wheaton (IL),D,WTN,1,,1.0,1.0,0.0,10.0,-38.0,Gold Zone,Run,Rush,9.0,Giovanni Weeks,,,,,,,Josh Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
3,Wheaton (IL),D,WTN,1,,1.0,2.0,2.0,1.0,-47.0,Go Zone,Pass,Complete,11.0,,Luke Anthony,Complete,Spencer Peterson,,,,Tatum Teicher,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
4,Wheaton (IL),D,WTN,1,,1.0,3.0,1.0,10.0,42.0,Go Zone,Pass,Incomplete,0.0,,Luke Anthony,Incomplete,Matthew Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
5,Wheaton (IL),D,WTN,1,,1.0,4.0,2.0,10.0,42.0,Go Zone,Run,Rush,6.0,Giovanni Weeks,,,,,,,Christopher Montgomery,Mashar Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
6,Wheaton (IL),,WTN,1,,,,3.0,4.0,36.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,False Start ,WTN,,,,,5.0
7,Wheaton (IL),D,WTN,1,,1.0,5.0,3.0,9.0,41.0,Go Zone,Run,Rush,8.0,Luke Anthony,,,,,,,Jequan Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
8,Wheaton (IL),D,WTN,1,,1.0,6.0,4.0,1.0,33.0,Take A Shot,Run,Rush,16.0,Jake Hibben,,,,,,,Tatum Teicher,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
9,Wheaton (IL),D,WTN,1,,1.0,7.0,1.0,10.0,17.0,Red Zone High,Pass,Incomplete,0.0,,Luke Anthony,Incomplete,Kyle Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
10,Wheaton (IL),D,WTN,1,,1.0,8.0,2.0,10.0,17.0,Red Zone High,Run,Rush,6.0,Giovanni Weeks,,,,,,,Jacob Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:51,1791,0,0,0,3,3,3,Holding,WTN,,,,,10.0
11,Wheaton (IL),D,WTN,1,,1.0,9.0,2.0,20.0,27.0,Take A Shot,Pass,Complete,24.0,,Luke Anthony,Complete,Giovanni Weeks,,,,Tatum Teicher,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
12,Wheaton (IL),D,WTN,1,,1.0,10.0,1.0,3.0,3.0,Red Zone Low,Run,Rush,3.0,Giovanni Weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:51,1791,0,0,0,3,3,3,,,,,,,
13,Wheaton (IL),K,WTN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tommy Gallagher,,,Good,,,,,,,,,10:50,1550,6,0,-6,3,3,3,,,,,,,
14,Wheaton (IL),K,WTN,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Jack Allen,,,,,,,Jonathan Pitts,21,29.0,Tommy Gallagher,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,10:50,1550,7,0,-7,3,3,3,,,,,,,
15,Wheaton (IL),O,MIL,1,,1.0,1.0,0.0,10.0,-29.0,Gold Zone,Run,Rush,2.0,Marion McGhee,,,,,,,Ryan Schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
16,Wheaton (IL),O,MIL,1,,1.0,2.0,2.0,8.0,-31.0,Gold Zone,Pass,Complete,7.0,,Cal Pohrte,Complete,Colton Lockwood,,,,Caleb Egbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
17,Wheaton (IL),O,MIL,1,,1.0,3.0,3.0,1.0,-38.0,Gold Zone,Pass,Complete,6.0,,Cal Pohrte,Complete,Colton Lockwood,,,,Wyatt Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,10:41,1541,0,7,-7,3,3,3,Not found,WTN,,Not found,MIL,,
18,Wheaton (IL),O,MIL,1,,1.0,4.0,3.0,1.0,-38.0,Gold Zone,Pass,Complete,11.0,,Cal Pohrte,Complete,Colton Lockwood,,,,Ryan Schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
19,Wheaton (IL),O,MIL,1,,1.0,5.0,1.0,10.0,-49.0,Go Zone,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,,Jake Holaday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
20,Wheaton (IL),O,MIL,1,,1.0,6.0,2.0,10.0,-49.0,Go Zone,Pass,Complete,15.0,,Cal Pohrte,Complete,Colton Lockwood,,,,Daniel Herber,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
21,Wheaton (IL),O,MIL,1,,1.0,7.0,1.0,10.0,36.0,Go Zone,Run,Rush,1.0,Cal Pohrte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
22,Wheaton (IL),O,MIL,1,,1.0,8.0,2.0,9.0,35.0,Take A Shot,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,Jahlil Lipkin,Caleb Grotelueschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
23,Wheaton (IL),O,MIL,1,,1.0,9.0,3.0,9.0,35.0,Take A Shot,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,,,,River Shindledecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
24,Wheaton (IL),,MIL,1,,,,4.0,9.0,35.0,Take A Shot,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Millikin,,,,,,,10:41,1541,0,7,-7,3,3,3,,,,,,,
25,Wheaton (IL),O,MIL,1,,1.0,10.0,4.0,9.0,35.0,Take A Shot,Pass,Incomplete,0.0,,Cal Pohrte,Incomplete,,,,River Shindledecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,06:38,1298,0,7,-7,2,2,3,,,,,,,
