PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Carroll (WI),K,MIL,1,,,,,,,,KO,Return,,,,,,,,,Matthew Salazar,,,,,,,Nick Legnaioli,11,22.0,Zachary Johnson,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Carroll (WI),D,CAR,1,,1.0,1.0,0.0,10.0,-22.0,Coming Out,Pass,Complete,33.0,,Michael Johnson,Complete,Keon Miller,,,,Alex Araiza,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:40,1780,0,0,0,3,3,3,Personal Foul,CAR,,,,,15.0
3,Carroll (WI),D,CAR,1,,1.0,2.0,1.0,10.0,-40.0,Gold Zone,Pass,Complete,4.0,,Michael Johnson,Complete,Nick Legnaioli,,,,Victor Teodoro,Jaquan Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:40,1780,0,0,0,3,3,3,,,,,,,
4,Carroll (WI),D,CAR,1,,1.0,3.0,2.0,6.0,-44.0,Gold Zone,Run,Rush,9.0,Nick Legnaioli,,,,,,,Quinton Miller,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:40,1780,0,0,0,3,3,3,,,,,,,
5,Carroll (WI),,CAR,1,,,,2.0,6.0,-44.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Millikin,,,,,,,14:40,1780,0,0,0,3,3,3,,,,,,,
6,Carroll (WI),D,CAR,1,,1.0,4.0,1.0,10.0,47.0,Go Zone,Pass,Complete,17.0,,Michael Johnson,Complete,J Muth,,,,Keshawn Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:30,1710,0,0,0,2,3,2,,,,,,,
7,Carroll (WI),D,CAR,1,,1.0,5.0,1.0,10.0,30.0,Take A Shot,Run,Rush,-3.0,Nick Legnaioli,,,,,,,Alexander Perkins,Elisa Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:30,1710,0,0,0,2,3,2,,,,,,,
8,Carroll (WI),D,CAR,1,,1.0,6.0,2.0,13.0,33.0,Take A Shot,Pass,Complete,33.0,,Michael Johnson,Complete,Josh Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,13:30,1710,0,0,0,2,3,2,,,,,,,
9,Carroll (WI),K,CAR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Laurent,,,Good,,,,,,,,,12:32,1652,6,0,-6,2,3,2,,,,,,,
10,Carroll (WI),K,CAR,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,,,,,Jonathan Pitts,16,31.0,Jacob Laurent,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,12:32,1652,7,0,-7,2,3,2,,,,,,,
