PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,McMurry,K,MCL,1,,,,,,,,KO,Return,,,,,,,,,,,,Zion Nixon,,,,,,,Xavier Williams,0,26.0,Ethan Klapatch,39.0,26.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,McMurry,D,McM,1,,1.0,1.0,0.0,10.0,26.0,Take A Shot,Pass,Incomplete,0.0,,,Andrew McBride,short,right,Incomplete,Kristopher Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,McMurry,D,McM,1,,1.0,2.0,2.0,10.0,26.0,Take A Shot,Pass,Incomplete,0.0,,,Andrew McBride,short,left,Incomplete,Xavier Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,McMurry,D,McM,1,,1.0,3.0,3.0,10.0,26.0,Take A Shot,Pass,Incomplete,0.0,,,Andrew McBride,short,left,Incomplete,Zachary Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
5,McMurry,K,McM,1,,,,4.0,10.0,26.0,Take A Shot,Punt Rec,Blocked,,,,,,,,,,,,,,,,,,,Tondarrius Stallion,9,9.0,,,,,,Garrett Hannon,0.0,26.0,Blocked,Jackson Demouy,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,McMurry,K,MCL,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Kaleb H: Thompson,,,,,,,,,,,,,,,,,,,,Ethan Klapatch,,,Good,,,,,,,,,14:07,1747,6,0,6,3,3,3,,,,,,,
7,McMurry,K,MCL,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,,,,,,,,Dee Robinson,17,18.0,Ethan Klapatch,64.0,1.0,Return,,,,,,,,,,,,,,,,,,,14:07,1747,7,0,7,3,3,3,,,,,,,
8,McMurry,D,McM,1,,2.0,1.0,0.0,10.0,18.0,Red Zone High,Run,Rush,6.0,Rajan Cunningham,right,,,,,,,,,Thomas Patterson,Nicholas Eaton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:58,1738,0,7,7,3,3,3,,,,,,,
9,McMurry,D,McM,1,,2.0,2.0,2.0,4.0,24.0,Take A Shot,Pass,Complete,44.0,,,Andrew McBride,deep,right,Complete,Kristopher Martin,,,,Christopher Butler,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:58,1738,0,7,7,3,3,3,,,,,,,
10,McMurry,D,McM,1,,2.0,3.0,1.0,10.0,32.0,Take A Shot,Run,Rush,5.0,Rajan Cunningham,right,,,,,,,,,Demerius Paige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:58,1738,0,7,7,3,3,3,,,,,,,
