PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Loras,K,WAR,1,,,,,,,,KO,Return,,,,,,,,,Kaleb Hartman,,,,,,,Hunter Matye,0,21.0,Adijan Muhamedagic,44.0,21.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Loras,D,LOR,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,1.0,Ty Bausch,,,,,,,Jordan Downing,Owen Grover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
3,Loras,D,LOR,1,,1.0,2.0,2.0,9.0,-22.0,Coming Out,Run,Rush,-6.0,Ty Bausch,,,,,,,Jordan Downing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
4,Loras,D,LOR,1,,1.0,3.0,3.0,15.0,-16.0,Coming Out,Pass,Incomplete,0.0,,Noah Sigwarth,Incomplete,Mani Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:51,1791,0,0,0,3,3,3,,,,,,,
5,Loras,K,LOR,1,,,,4.0,15.0,-16.0,Coming Out,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Farfan,30.0,-46.0,Fair Catch,,,,,,,,,,,,,,14:51,1791,0,0,0,3,3,3,,,,,,,
6,Loras,O,WAR,1,,1.0,1.0,0.0,10.0,46.0,Go Zone,Run,Rush,1.0,Hunter Clasen,,,,,,,Josh Kieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:24,1704,0,0,0,3,3,3,,,,,,,
7,Loras,O,WAR,1,,1.0,2.0,2.0,9.0,45.0,Go Zone,Pass,Complete,10.0,,Jace Moore,Complete,Hunter Clasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:24,1704,0,0,0,3,3,3,,,,,,,
8,Loras,O,WAR,1,,1.0,3.0,1.0,10.0,35.0,Take A Shot,Run,Rush,1.0,Bennett Goettsch,,,,,,,Brett Bower,Sam Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:24,1704,0,0,0,3,3,3,,,,,,,
9,Loras,O,WAR,1,,1.0,4.0,2.0,9.0,34.0,Take A Shot,Pass,Incomplete,0.0,,Jace Moore,Incomplete,Darius Whaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:24,1704,0,0,0,3,3,3,,,,,,,
10,Loras,O,WAR,1,,1.0,5.0,3.0,9.0,34.0,Take A Shot,Pass,Incomplete,0.0,,Jace Moore,Incomplete,Jojo McNair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:24,1704,0,0,0,3,3,3,,,,,,,
